orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
57,2015-01-06 19:49:26,user57,2015-01-06 17:57:12,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn160,3.66,1.46,1.57,0,brand3,prod58,cat10:cat2,cpn161,8.29,1.66,1.57,1,brand4,prod3,cat5:cat7:cat15:cat4,0,0,0,278.18,2015-01-06,12,Tuesday,0,0,2015-01-06,26,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,17.9530555555556,150.046944444444,1.87055555555556,148.176388888889
58,2015-01-06 19:50:12,user58,2015-01-06 19:14:05,cpn162,5.51,0,1.26,0,brand6,prod35,cat8:cat4,cpn163,9.03,1.81,1.57,0,brand3,prod2,cat3,cpn164,3.66,0.91,1.57,0,brand3,prod37,cat5,1,1,1,215.8,2015-01-06,5,Tuesday,0,0,2015-01-06,12,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.2344444444444,148.765555555556,0.601944444444444,148.163611111111
59,2015-01-06 19:57:47,user59,2015-01-06 18:18:00,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn166,8.1,0.9,1.26,0,brand12,prod2,cat16:cat3:cat4:cat2:cat17,cpn167,5.93,3.95,2.51,0,brand5,prod37,cat5:cat15:cat4:cat2,0,0,0,304.07,2015-01-06,0,Tuesday,0,0,2015-01-06,47,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,18.2997222222222,149.700277777778,1.66305555555556,148.037222222222
60,2015-01-06 20:01:47,user60,2015-01-06 19:49:57,cpn168,13.11,7.28,0.63,0,brand6,prod7,cat1,cpn169,8.52,1.7,1.26,0,brand3,prod18,cat5,cpn170,5.37,2.69,1.57,0,brand3,prod18,cat5:cat4:cat2,0,1,0,96.19,2015-01-06,57,Tuesday,0,0,2015-01-06,47,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.8322222222222,148.167777777778,0.197222222222222,147.970555555556
61,2015-01-06 20:02:27,user61,2015-01-06 19:39:29,cpn171,4.58,0.76,0.94,0,brand3,prod71,cat12,cpn172,6.44,0,1.57,0,brand3,prod77,cat6,cpn173,3.66,5.71,1.57,0,brand3,prod78,cat6,0,0,0,149.35,2015-01-06,29,Tuesday,0,0,2015-01-06,27,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.6577777777778,148.342222222222,0.382777777777778,147.959444444444
62,2015-01-06 20:03:32,user62,2015-01-06 19:46:23,cpn174,11.86,5.93,0.63,0,brand3,prod17,cat5:cat2,cpn175,11.86,5.93,0.63,0,brand3,prod17,cat5,cpn176,6.11,6.11,1.26,0,brand2,prod3,cat5,1,1,1,234.14,2015-01-06,23,Tuesday,0,0,2015-01-06,32,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.7727777777778,148.227222222222,0.285833333333333,147.941388888889
63,2015-01-06 20:06:05,user63,2015-01-06 19:39:43,cpn177,2.59,0.52,1.57,1,brand4,prod47,cat11:cat19:cat4,cpn178,4.49,2.99,1.88,0,brand3,prod28,cat3,cpn179,3.24,0.56,1.26,0,brand3,prod37,cat5,0,0,0,203.21,2015-01-06,43,Tuesday,0,0,2015-01-06,5,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.6616666666667,148.338333333333,0.439444444444444,147.898888888889
64,2015-01-06 20:14:09,user64,2015-01-06 15:33:04,cpn180,6.11,2.04,1.26,0,brand3,prod74,cat1,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,cpn167,5.93,3.95,2.51,0,brand5,prod37,cat5:cat15:cat4:cat2,0,0,0,239.61,2015-01-06,4,Tuesday,0,0,2015-01-06,9,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.5508333333333,152.449166666667,4.68472222222222,147.764444444444
65,2015-01-06 20:15:36,user65,2015-01-06 20:05:29,cpn182,3.66,6.09,1.57,0,brand3,prod69,cat5,cpn183,18.34,2.29,0.63,0,brand3,prod79,cat6:cat9,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,0,0,1,208.53,2015-01-06,29,Tuesday,0,0,2015-01-06,36,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.0911111111111,147.908888888889,0.168611111111111,147.740277777778
66,2015-01-06 20:20:45,user66,2015-01-06 20:15:35,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,cpn185,7.36,2.04,1.88,1,brand4,prod36,cat3:cat7,cpn186,3.52,0,1.57,0,brand3,prod63,cat5:cat18,0,0,0,189.87,2015-01-06,35,Tuesday,0,0,2015-01-06,45,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.2594444444444,147.740555555556,0.0861111111111111,147.654444444444
67,2015-01-06 20:22:56,user67,2015-01-06 16:15:00,cpn63,12.18,4.87,1.57,0,brand2,prod45,cat1:cat4,cpn187,6.44,0.85,1.88,0,brand2,prod13,cat3,cpn188,18.48,6.16,1.26,0,brand3,prod3,cat5,0,0,0,196.08,2015-01-06,0,Tuesday,0,0,2015-01-06,56,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.2497222222222,151.750277777778,4.13222222222222,147.618055555556
68,2015-01-06 20:40:16,user68,2015-01-06 17:07:20,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,cpn189,2.5,2.17,1.26,1,brand4,prod80,cat5:cat7,0,0,0,274.94,2015-01-06,20,Tuesday,0,0,2015-01-06,16,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,17.1219444444444,150.878055555556,3.54888888888889,147.329166666667
69,2015-01-06 20:41:43,user69,2015-01-06 20:16:22,cpn190,5.05,1.73,0.94,0,brand2,prod51,cat8:cat4,cpn191,3.47,0.99,1.57,0,brand3,prod49,cat5:cat18:cat4:cat2,cpn192,3.47,0.99,1.57,0,brand3,prod49,cat5:cat18,1,1,1,208.21,2015-01-06,22,Tuesday,0,0,2015-01-06,43,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.2725,147.7275,0.4225,147.305
70,2015-01-06 20:41:51,user70,2015-01-06 20:02:19,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,cpn194,5.93,0.79,1.57,0,brand3,prod13,cat3,cpn195,2.69,0.54,1.26,1,brand4,prod27,cat5:cat7,0,0,0,223.08,2015-01-06,19,Tuesday,0,0,2015-01-06,51,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.0383333333333,147.961666666667,0.658888888888889,147.302777777778
71,2015-01-06 20:50:30,user71,2015-01-06 20:17:05,cpn196,6.76,2.41,1.57,0,brand6,prod81,cat1,cpn129,4.21,0.69,3.14,0,brand3,prod27,cat5:cat4,cpn197,3.66,1.92,1.26,0,brand3,prod37,cat5:cat4:cat2,0,0,0,188.02,2015-01-06,5,Tuesday,0,0,2015-01-06,30,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.2844444444444,147.715555555556,0.556944444444444,147.158611111111
72,2015-01-06 20:51:54,user72,2015-01-06 20:16:14,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,cpn198,6.02,3.01,0.94,0,brand3,prod82,cat5,cpn199,4.08,0.82,1.57,0,brand3,prod37,cat5,1,0,0,241.09,2015-01-06,14,Tuesday,0,0,2015-01-06,54,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.2702777777778,147.729722222222,0.594444444444444,147.135277777778
73,2015-01-06 20:59:02,user73,2015-01-06 20:23:31,cpn200,4.03,2.69,1.57,0,brand2,prod1,cat1,cpn96,3.61,1.9,1.88,0,brand5,prod29,cat5:cat15:cat2,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,0,0,0,188.76,2015-01-06,31,Tuesday,0,0,2015-01-06,2,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.3916666666667,147.608333333333,0.591944444444444,147.016388888889
74,2015-01-06 20:59:59,user74,2015-01-06 20:18:48,cpn201,2.59,0.52,1.57,1,brand4,prod83,cat8:cat7:cat4,cpn110,3.57,0,1.57,0,brand3,prod60,cat5:cat2,cpn202,15.7,0.35,1.57,0,brand13,prod84,cat20,0,0,1,284.25,2015-01-06,48,Tuesday,0,0,2015-01-06,59,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.3130555555556,147.686944444444,0.686388888888889,147.000555555556
75,2015-01-06 21:11:21,user75,2015-01-06 20:28:09,cpn203,10.88,3.2,1.57,0,brand2,prod31,cat1:cat4:cat2,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,cpn204,6.11,2.45,1.57,1,brand4,prod34,cat5:cat7:cat18:cat4,0,0,0,185.98,2015-01-06,9,Tuesday,0,0,2015-01-06,21,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.4688888888889,147.531111111111,0.72,146.811111111111
76,2015-01-06 21:13:50,user76,2015-01-06 15:06:17,cpn205,6.25,2.5,0.63,0,brand2,prod51,cat8:cat4:cat9,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,cpn207,2.27,0.45,0,1,brand4,prod85,cat5:cat7,0,0,0,209.83,2015-01-06,17,Tuesday,0,0,2015-01-06,50,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1044444444444,152.895555555556,6.12583333333333,146.769722222222
77,2015-01-06 21:16:05,user77,2015-01-06 21:11:45,cpn208,65.44,7.27,0.94,0,brand6,prod7,cat1,cpn209,9.08,2.27,1.57,1,brand4,prod86,cat3:cat7,cpn210,6.02,1.2,2.2,1,brand4,prod24,cat5:cat7,1,1,1,331.35,2015-01-06,45,Tuesday,0,0,2015-01-06,5,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.1955555555556,146.804444444444,0.0722222222222222,146.732222222222
78,2015-01-06 21:19:06,user78,2015-01-06 15:55:03,cpn211,2.73,2.09,1.26,0,brand2,prod38,cat1,cpn212,9.22,1.44,1.57,0,brand3,prod28,cat3,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,1,0,0,538.4,2015-01-06,3,Tuesday,0,0,2015-01-06,6,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.9172222222222,152.082777777778,5.40083333333333,146.681944444444
79,2015-01-06 21:28:26,user79,2015-01-06 20:24:09,cpn213,12.32,2.73,0.94,0,brand2,prod76,cat1,cpn129,4.21,0.69,3.14,0,brand3,prod27,cat5:cat4,cpn214,12.78,1.42,1.57,0,brand3,prod87,cat12,0,0,0,192.28,2015-01-06,9,Tuesday,0,0,2015-01-06,26,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.4022222222222,147.597777777778,1.07138888888889,146.526388888889
80,2015-01-06 21:31:48,user80,2015-01-06 20:53:11,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,cpn209,9.08,2.27,1.57,1,brand4,prod86,cat3:cat7,cpn215,5.37,2.98,1.57,0,brand5,prod29,cat5:cat15:cat2,0,1,0,194.59,2015-01-06,11,Tuesday,0,0,2015-01-06,48,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.8861111111111,147.113888888889,0.643611111111111,146.470277777778
81,2015-01-06 21:36:55,user81,2015-01-06 16:09:20,cpn216,3.89,1.95,0.94,0,brand2,prod30,cat1:cat4,cpn217,6.67,0.94,1.57,1,brand4,prod27,cat5:cat7,cpn143,2.73,0.55,0.94,0,brand4,prod58,cat5,0,0,0,209.83,2015-01-06,20,Tuesday,0,0,2015-01-06,55,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.1552777777778,151.844722222222,5.45972222222222,146.385
82,2015-01-06 21:37:00,user82,2015-01-06 15:13:31,cpn218,3.43,4.57,0.94,0,brand7,prod1,cat1,cpn219,5.88,1.95,1.57,0,brand3,prod46,cat3,cpn220,3.33,0.67,1.57,0,brand3,prod85,cat5,1,0,0,170.7,2015-01-06,31,Tuesday,0,0,2015-01-06,0,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.225,152.775,6.39138888888889,146.383611111111
83,2015-01-06 21:43:44,user83,2015-01-06 21:14:21,cpn221,3.61,0.6,1.57,1,brand14,prod32,cat11:cat7,cpn222,4.58,4.58,1.88,0,brand15,prod88,cat11,cpn223,6.44,2.57,2.2,0,brand3,prod89,cat13,0,0,0,204.64,2015-01-06,21,Tuesday,0,0,2015-01-06,44,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.2388888888889,146.761111111111,0.489722222222222,146.271388888889
84,2015-01-06 21:45:24,user84,2015-01-06 21:16:06,cpn25,4.54,4.54,1.26,0,brand3,prod20,cat11:cat12,cpn224,4.45,0.89,1.57,0,brand3,prod52,cat5,cpn225,3.66,1.97,1.26,0,brand3,prod37,cat5,0,0,0,197.84,2015-01-06,6,Tuesday,0,0,2015-01-06,24,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.2680555555556,146.731944444444,0.488333333333333,146.243611111111
85,2015-01-06 21:49:04,user85,2015-01-06 15:39:41,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn226,3.47,1.16,1.88,0,brand2,prod86,cat3,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0,0,0,201.03,2015-01-06,41,Tuesday,0,0,2015-01-06,4,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.6611111111111,152.338888888889,6.15638888888889,146.1825
86,2015-01-06 21:51:39,user86,2015-01-06 20:22:32,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,cpn229,4.49,2.77,1.57,0,brand3,prod34,cat5,0,0,0,421.19,2015-01-06,32,Tuesday,0,0,2015-01-06,39,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.3752777777778,147.624722222222,1.48527777777778,146.139444444444
87,2015-01-06 21:54:25,user87,2015-01-06 21:49:47,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,cpn230,3.98,3.98,1.88,0,brand5,prod44,cat5:cat2,cpn231,6.44,3.21,0.94,1,brand4,prod57,cat5:cat7,1,0,0,259.94,2015-01-06,47,Tuesday,0,0,2015-01-06,25,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.8294444444444,146.170555555556,0.0772222222222222,146.093333333333
88,2015-01-06 21:55:13,user88,2015-01-06 21:52:46,cpn232,13.85,5.54,1.57,0,brand5,prod3,cat5:cat4:cat2,cpn233,12.87,0,1.88,0,brand5,prod90,cat5:cat13:cat2,cpn234,3.61,1.2,1.57,0,brand3,prod91,cat5,0,0,0,114.62,2015-01-06,46,Tuesday,0,0,2015-01-06,13,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.8791666666667,146.120833333333,0.0408333333333333,146.08
89,2015-01-06 22:23:54,user89,2015-01-06 15:16:43,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,cpn235,4.4,1.17,0.94,0,brand3,prod27,cat5,cpn236,4.08,2.04,1.57,0,brand3,prod37,cat5:cat2,0,0,0,206.22,2015-01-06,43,Tuesday,0,0,2015-01-06,54,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.2783333333333,152.721666666667,7.11972222222222,145.601944444444
90,2015-01-06 22:24:33,user90,2015-01-06 20:54:12,cpn237,3.66,2.81,6.28,0,brand3,prod51,cat8,cpn238,2.32,0.09,1.88,0,brand3,prod92,cat6,cpn239,13.34,1.48,1.26,0,brand3,prod87,cat12,0,1,1,199.04,2015-01-06,12,Tuesday,0,0,2015-01-06,33,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.9030555555556,147.096944444444,1.50583333333333,145.591111111111
91,2015-01-06 22:25:07,user91,2015-01-06 21:41:55,cpn240,7.5,1.67,1.26,0,brand2,prod30,cat1:cat4,cpn241,6.67,2.67,1.57,0,brand3,prod93,cat10,cpn242,5.09,5.2,1.57,0,brand3,prod94,cat5,1,0,1,402.16,2015-01-06,55,Tuesday,0,0,2015-01-06,7,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.6983333333333,146.301666666667,0.72,145.581666666667
92,2015-01-06 22:25:51,user92,2015-01-06 21:56:56,cpn243,6.67,3.33,1.26,1,brand4,prod51,cat8:cat7,cpn244,4.08,3.7,1.57,0,brand3,prod41,cat5,cpn56,3.66,1.82,1.26,0,brand3,prod37,cat5:cat2,0,0,1,211.45,2015-01-06,56,Tuesday,0,0,2015-01-06,51,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.9486111111111,146.051388888889,0.481944444444444,145.569444444444
93,2015-01-06 22:42:16,user93,2015-01-06 22:24:52,cpn245,4.26,1.7,0.94,0,brand2,prod95,cat8:cat9,cpn246,2.32,0.68,2.2,0,brand2,prod96,cat5:cat19,cpn247,3.24,0,1.57,0,brand3,prod97,cat20,1,1,1,341.3,2015-01-06,52,Tuesday,0,0,2015-01-06,16,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,22.4141666666667,145.585833333333,0.29,145.295833333333
94,2015-01-06 22:46:28,user94,2015-01-06 22:44:09,cpn248,4.91,0,1.57,0,brand6,prod70,cat8,cpn249,7.36,1.47,1.26,1,brand16,prod98,cat10:cat7,cpn112,2.69,1.07,1.57,1,brand4,prod62,cat5:cat7,1,0,0,389,2015-01-06,9,Tuesday,0,0,2015-01-06,28,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,22.7355555555556,145.264444444444,0.0386111111111111,145.225833333333
95,2015-01-06 22:48:47,user95,2015-01-06 22:28:38,cpn250,12.04,12.04,1.26,0,brand3,prod31,cat1,cpn251,5.74,1.59,1.57,0,brand3,prod46,cat3,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0,1,0,213.91,2015-01-06,38,Tuesday,0,0,2015-01-06,47,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,22.4769444444444,145.523055555556,0.335833333333333,145.187222222222
96,2015-01-06 22:49:29,user96,2015-01-06 15:30:40,cpn252,4.49,2.08,0.94,1,brand4,prod51,cat8:cat7,cpn253,3.98,2.74,1.57,1,brand4,prod50,cat5:cat7:cat18,cpn254,2.96,2.82,3.14,1,brand4,prod99,cat5:cat7,0,0,0,590.27,2015-01-06,40,Tuesday,0,0,2015-01-06,29,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.5108333333333,152.489166666667,7.31361111111111,145.175555555556
97,2015-01-06 22:51:15,user97,2015-01-06 21:45:59,cpn255,5.56,4.27,1.57,0,brand3,prod30,cat1,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,cpn70,2.32,5.79,1.57,1,brand4,prod4,cat5:cat7:cat4,0,0,0,395.63,2015-01-06,59,Tuesday,0,0,2015-01-06,15,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.7661111111111,146.233888888889,1.08777777777778,145.146111111111
98,2015-01-06 23:01:51,user98,2015-01-06 22:28:40,cpn256,4.12,3.43,1.26,0,brand3,prod12,cat5:cat9,cpn257,2.73,1.09,1.26,0,brand3,prod69,cat5:cat2,cpn258,2.5,2.5,0.94,0,brand3,prod90,cat5:cat4,1,0,0,185.24,2015-01-06,40,Tuesday,0,0,2015-01-06,51,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,22.4775,145.5225,0.553055555555556,144.969444444444
99,2015-01-06 23:02:48,user99,2015-01-06 15:31:50,cpn259,6.21,8.86,1.57,0,brand7,prod40,cat1:cat15:cat4,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,cpn260,5.93,4.56,1.26,0,brand5,prod100,cat2,0,0,0,214.23,2015-01-06,50,Tuesday,0,0,2015-01-06,48,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.5302777777778,152.469722222222,7.51611111111111,144.953611111111
100,2015-01-06 23:18:33,user100,2015-01-06 16:06:47,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,cpn261,11.99,1.26,1.26,0,brand2,prod36,cat3,cpn262,2.73,4.55,1.88,0,brand14,prod44,cat5,0,1,0,423.46,2015-01-06,47,Tuesday,0,0,2015-01-06,33,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.1127777777778,151.887222222222,7.19611111111111,144.691111111111
101,2015-01-06 23:20:46,user101,2015-01-06 23:09:25,cpn80,3.33,3.33,1.26,0,brand3,prod32,cat11,cpn263,6.67,1.11,1.57,0,brand3,prod28,cat3:cat9,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,1,0,0,295.23,2015-01-06,25,Tuesday,0,0,2015-01-06,46,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,23.1566666666667,144.843333333333,0.189166666666667,144.654166666667
102,2015-01-06 23:51:01,user102,2015-01-06 18:15:18,cpn265,3.15,0.63,1.26,0,brand3,prod101,cat8,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,cpn266,2.73,0.27,1.57,0,brand13,prod102,cat13,0,0,0,245.4,2015-01-06,18,Tuesday,0,0,2015-01-06,1,Tuesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,18.2547222222222,149.745277777778,5.59527777777778,144.15
103,2015-01-07 00:05:41,user103,2015-01-06 23:33:57,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,cpn267,4.45,1.64,1.26,0,brand3,prod46,cat3,cpn268,2.73,3.03,1.57,0,brand5,prod57,cat5:cat2,0,0,0,449.81,2015-01-06,57,Tuesday,0,0,2015-01-07,41,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,23.5655555555556,144.434444444444,0.528888888888889,143.905555555556
104,2015-01-07 00:28:56,user104,2015-01-06 20:33:10,cpn269,13.52,7.51,0.63,1,brand4,prod7,cat1:cat7,cpn15,4.91,2.45,1.57,1,brand4,prod14,cat5,cpn270,3.33,16.67,1.57,1,brand4,prod72,cat5:cat7,0,0,0,187.42,2015-01-06,10,Tuesday,0,0,2015-01-07,56,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.5525,147.4475,3.92944444444444,143.518055555556
105,2015-01-07 06:11:32,user105,2015-01-06 15:23:15,cpn271,4.35,2.18,1.26,0,brand3,prod21,cat12,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,cpn188,18.48,6.16,1.26,0,brand3,prod3,cat5,0,0,1,203.07,2015-01-06,15,Tuesday,0,0,2015-01-07,32,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.3872222222222,152.612777777778,14.8047222222222,137.808055555556
106,2015-01-07 06:52:26,user106,2015-01-06 16:31:49,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,cpn273,3.66,0,0.63,0,brand3,prod35,cat8,cpn274,2.59,0.48,1.57,0,brand2,prod103,cat5,0,0,1,216.92,2015-01-06,49,Tuesday,0,0,2015-01-07,26,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.53,151.47,14.3436111111111,137.126388888889
107,2015-01-07 07:41:05,user107,2015-01-07 07:34:56,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,cpn275,4.45,1.58,0.94,0,brand3,prod44,cat16:cat5:cat17,1,0,0,204.23,2015-01-07,56,Wednesday,0,0,2015-01-07,5,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.5819444444444,136.418055555556,0.1025,136.315555555556
108,2015-01-07 07:56:12,user108,2015-01-06 18:59:52,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,cpn276,4.58,2.29,0.94,1,brand4,prod14,cat5:cat7,0,0,0,284.85,2015-01-06,52,Tuesday,0,0,2015-01-07,12,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,18.9975,149.0025,12.9388888888889,136.063611111111
109,2015-01-07 08:11:05,user109,2015-01-07 07:40:30,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,cpn277,4.58,1.53,1.57,1,brand4,prod8,cat3:cat7,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0,1,0,240.95,2015-01-07,30,Wednesday,0,0,2015-01-07,5,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.6747222222222,136.325277777778,0.509722222222222,135.815555555556
110,2015-01-07 08:31:10,user110,2015-01-07 05:42:57,cpn278,2.41,1.2,1.57,0,brand2,prod68,cat8:cat4:cat9,cpn279,5.28,5.28,1.26,0,brand3,prod3,cat5,cpn280,3.43,0.69,1.57,0,brand3,prod58,cat5:cat15:cat2,1,0,0,813.81,2015-01-07,57,Wednesday,0,0,2015-01-07,10,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,29.7155555555556,138.284444444444,2.80361111111111,135.480833333333
111,2015-01-07 08:36:20,user111,2015-01-07 08:20:10,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,cpn282,2.5,2.5,1.57,1,brand4,prod60,cat5:cat7,1,0,0,203.39,2015-01-07,10,Wednesday,0,0,2015-01-07,20,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,32.3358333333333,135.664166666667,0.269444444444444,135.394722222222
112,2015-01-07 08:37:35,user112,2015-01-07 07:51:19,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,cpn284,10.65,0,1.88,0,brand3,prod3,cat5,cpn285,6.11,4.89,1.57,0,brand3,prod90,cat5:cat4,1,1,1,221.27,2015-01-07,19,Wednesday,0,0,2015-01-07,35,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.855,136.145,0.771111111111111,135.373888888889
113,2015-01-07 08:41:25,user113,2015-01-07 07:05:39,cpn286,2.73,0.55,1.57,0,brand7,prod66,cat11,cpn32,7.36,1.47,1.57,0,brand3,prod24,cat5,cpn287,7.36,1.47,0.63,0,brand3,prod17,cat5,1,0,0,273.97,2015-01-07,39,Wednesday,0,0,2015-01-07,25,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.0938888888889,136.906111111111,1.59611111111111,135.31
