orderID,orderTime,userID,couponsReceived,couponID1,price1,basePrice1,reward1,premiumProduct1,brand1,productGroup1,categoryIDs1,couponID2,price2,basePrice2,reward2,premiumProduct2,brand2,productGroup2,categoryIDs2,couponID3,price3,basePrice3,reward3,premiumProduct3,brand3,productGroup3,categoryIDs3,coupon1Used,coupon2Used,coupon3Used,basketValue
123,2015-01-07 09:31:09,123,2015-01-07 09:10:24,29,7.18,1.7,0.94,0,4,10,1:9,1343,6.3,1.26,0.94,1,19,92,4:19,1817,4.58,0.92,0.94,1,3,88,3,0,1,1,185.75
124,2015-01-07 09:35:05,124,2015-01-07 09:04:18,28,9.63,9.63,1.26,1,3,13,1:4,1344,5.51,0.73,1.26,0,5,88,2:3,1722,4.45,1.58,0.94,0,5,114,3:11:21,0,0,0,215.99
125,2015-01-07 09:35:47,125,2015-01-06 15:50:07,98,4.35,2.9,1.26,0,2,26,1:9,1345,5.37,1.07,1.57,0,9,92,19,2111,3.89,0.56,2.2,1,3,90,3:4,0,0,0,337
126,2015-01-07 09:37:18,126,2015-01-06 16:24:03,99,10.28,1.71,0.94,0,5,5,5,1346,4.17,23.16,1.88,0,5,2,3,2050,2.32,0.46,0.94,0,2,80,3,0,0,0,116.01
127,2015-01-07 09:38:48,127,2015-01-07 08:35:39,100,4.26,2.13,1.26,0,11,40,13,210,5.51,2.29,1.26,0,11,40,13,1277,3.75,1.07,0.94,0,2,175,16,0,0,0,186.21
128,2015-01-07 09:39:21,128,2015-01-07 09:28:38,101,7.41,1.85,1.26,0,4,3,1:9,1347,9.17,1.05,1.26,0,5,111,16,2174,4.54,1.33,1.88,0,6,59,2:3:20,0,0,0,387.57
129,2015-01-07 09:43:59,129,2015-01-07 09:30:03,102,9.17,3.06,1.26,0,5,41,2:8,730,7.22,2.41,0.94,0,5,47,8,2494,4.72,0.94,1.57,0,5,145,17,0,1,0,200.85
130,2015-01-07 09:45:26,130,2015-01-07 09:25:29,103,4.63,2.32,1.26,1,3,17,4:5,756,2.64,0.53,0,1,3,50,4:16,747,8.29,1.66,1.57,1,3,20,3:4:9:10,0,0,0,253.55
131,2015-01-07 09:50:34,131,2015-01-06 15:06:58,91,10.98,3.43,1.57,0,2,9,1,1348,8.29,2.07,1.57,0,5,111,16,656,5.93,3.11,1.88,0,6,104,2:3:10,0,0,0,238.22
132,2015-01-07 09:52:55,132,2015-01-06 21:17:53,104,2.69,0.54,1.57,0,5,42,2:3,1349,2.32,0.87,0.94,0,5,147,3,1858,5.51,2.39,0.94,0,5,90,3,0,0,0,218.21
133,2015-01-07 10:01:05,133,2015-01-07 08:55:57,63,9.17,3.67,1.26,1,3,3,1:4:9,1332,11.99,1.26,1.26,0,2,131,16,2495,9.54,2.38,0.94,0,5,7,3,0,0,0,223.45
134,2015-01-07 10:10:35,134,2015-01-06 15:07:44,105,17.55,0,1.57,0,5,20,3:10,1350,3.7,1.08,1.26,0,5,121,14,2044,3.7,1.08,1.26,0,5,121,14,0,0,0,323.71
135,2015-01-07 10:14:38,135,2015-01-07 09:59:11,106,3.06,3.06,1.88,1,3,43,4:7,1351,2.27,0.32,0,0,5,69,7,440,5.28,0.58,1.26,0,5,25,8,0,0,0,104.15
136,2015-01-07 10:19:53,136,2015-01-06 16:14:04,107,9.17,152.82,1.57,1,3,5,4:5,1352,8.1,0.9,1.26,0,5,66,2:9:11:16:21,1229,8.29,1.66,0.94,0,5,28,3,1,0,0,695.21
137,2015-01-07 10:20:11,137,2015-01-07 06:20:58,101,7.41,1.85,1.26,0,4,3,1:9,1332,11.99,1.26,1.26,0,2,131,16,1435,8.52,1.7,1.26,0,5,73,3,0,0,0,195.43
138,2015-01-07 10:21:34,138,2015-01-07 09:54:32,108,14.82,8.22,0.63,0,4,15,1:6:9,1353,25.89,0,0.94,0,5,122,3:6,1634,3.66,3.33,1.26,0,5,86,2:3:9,0,0,0,220.57
139,2015-01-07 10:27:40,139,2015-01-07 09:57:08,109,7.04,3.52,1.57,0,2,9,1,1354,3.15,0.44,0.94,0,5,90,2:3,2427,3.33,1.67,1.57,0,2,97,3:9,1,0,0,208.81
140,2015-01-07 10:28:27,140,2015-01-07 10:06:23,110,2.41,4.01,1.26,0,8,1,1:2,953,3.43,0.48,2.2,1,3,90,3:4,1317,3.57,0,1.57,0,5,76,2:3,0,0,0,167.09
141,2015-01-07 10:31:13,141,2015-01-06 16:57:00,31,5.84,5.84,1.26,1,3,13,1,1355,10.14,0,1.88,0,5,97,2:3:9,2403,7.36,1.47,2.2,0,5,20,2:3:9,0,0,0,110.5
142,2015-01-07 10:32:59,142,2015-01-07 10:13:02,111,6.67,1.33,1.26,0,5,44,14,1356,6.44,0.85,1.88,0,5,125,15,1749,3.33,0.44,1.57,0,5,125,15,1,0,1,185.38
143,2015-01-07 10:36:59,143,2015-01-06 16:15:52,112,2.96,29.64,1.26,0,5,45,15,521,8.29,0.06,1.26,0,5,110,6:17,2496,2.04,1.02,0.94,0,5,153,6:17,0,0,1,518.81
144,2015-01-07 10:43:14,144,2015-01-07 10:40:14,113,13.34,1.48,1.26,0,2,5,5:6,1357,8.61,1.79,1.57,0,5,111,16,1360,7.36,2.95,0.94,0,5,86,3,0,0,0,253.36
145,2015-01-07 10:44:22,145,2015-01-07 10:03:19,114,7.78,1.95,1.26,0,5,26,1,1292,8.52,0,1.26,0,5,79,16,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,1,588.41
146,2015-01-07 10:53:00,146,2015-01-07 10:29:53,115,2.41,0.6,3.14,1,12,46,4:7,1358,2.32,0,1.88,0,5,55,7,309,5.7,2.28,1.26,0,5,31,1,1,1,0,186.26
147,2015-01-07 11:07:35,147,2015-01-06 16:45:10,89,15.7,15.7,1.26,0,5,28,3:6,1359,8.29,0,2.51,0,2,178,15,1258,3.98,0,2.51,0,2,174,15,1,0,0,117.07
148,2015-01-07 11:09:07,148,2015-01-06 15:24:25,116,13.34,1.48,1.26,0,5,47,8,851,6.44,0,1.57,0,5,52,17,2497,12.78,1.42,0.94,0,2,93,8,0,0,1,234
149,2015-01-07 11:13:17,149,2015-01-06 19:24:11,117,15.7,1.44,1.26,0,5,48,14,1360,7.36,2.95,0.94,0,5,86,3,503,4.54,4.54,1.57,0,5,68,3,0,0,0,297.22
150,2015-01-07 11:17:57,150,2015-01-07 10:45:03,118,5.56,4.27,1.57,0,5,8,1,337,5.51,1.48,1.26,0,9,77,19,1815,3.61,1.12,1.57,0,5,59,3,1,1,1,119.06
151,2015-01-07 11:27:59,151,2015-01-07 10:57:32,119,10.19,5.09,0.94,0,6,1,1:10,1288,8.1,0.9,1.26,0,5,66,2:11:16,2040,2.73,0.88,1.26,0,6,137,2:3,0,0,1,194.97
152,2015-01-07 11:29:52,152,2015-01-06 15:15:12,14,8.43,3.51,1.88,0,2,9,1,1032,2.5,0.5,1.26,1,3,21,3:4,2386,3.52,3.2,1.88,0,2,2,3,0,1,0,188.02
153,2015-01-07 11:40:48,153,2015-01-06 16:30:12,4,2.5,2.08,1.57,0,4,4,1,23,5.51,1.1,1.88,1,3,16,3:4,2498,10.65,0,1.88,0,5,20,3,0,0,0,202.05
154,2015-01-07 11:42:00,154,2015-01-06 15:13:44,120,5.93,0.74,1.26,0,5,49,5,60,3.66,6.09,1.57,0,5,30,3,2499,3.24,1.96,1.57,0,5,107,3,1,0,1,463.84
155,2015-01-07 11:43:51,155,2015-01-06 17:08:23,121,4.12,2.74,1.88,0,4,27,1,1361,8.1,0.9,1.26,0,5,66,2:16:21,2309,8.29,2.95,1.26,0,6,90,2:3,0,0,0,373.81
156,2015-01-07 11:51:15,156,2015-01-07 11:07:44,122,3.38,3.07,1.26,0,5,8,1,1362,7.36,1.47,1.57,0,9,83,19,1173,4.45,9.87,1.26,0,5,122,3,1,1,1,196.31
157,2015-01-07 11:52:40,157,2015-01-06 15:17:15,123,5.14,1.9,0.94,0,2,17,5,1363,6.11,1.55,3.14,0,9,83,19,1399,3.66,1.46,1.57,0,5,42,2:3:19,0,0,0,114.2
158,2015-01-07 11:55:01,158,2015-01-06 15:42:24,124,3.47,0.69,0.94,1,3,50,4:16,165,9.96,1.99,0.94,0,4,14,1:9,1347,9.17,1.05,1.26,0,5,111,16,0,0,0,128.83
159,2015-01-07 12:01:22,159,2015-01-07 07:15:22,71,12.32,2.73,0.94,0,2,27,1,428,6.95,1.16,1.57,0,5,50,16,2203,8.89,2.22,1.57,0,5,191,3:10,1,1,1,259.34
160,2015-01-07 12:04:49,160,2015-01-06 19:26:47,125,9.03,1.81,0.94,0,13,9,1,1364,12.92,1.61,1.57,0,2,109,16,2500,4.54,1.51,1.88,0,5,119,3:20,0,0,0,272.35
161,2015-01-07 12:27:08,161,2015-01-07 11:43:27,126,3.38,0.33,2.51,0,5,51,15,619,11.99,1.49,1.88,0,2,71,5:12,6,7.5,1.25,0.63,0,2,5,5:6,0,1,0,185.84
162,2015-01-07 12:27:41,162,2015-01-06 21:19:53,41,6.44,0,0.94,1,3,11,4:5,1365,3.24,0.65,1.57,1,3,88,3:4,1936,2.73,4.55,1.88,1,3,2,3:4,0,0,0,460.46
163,2015-01-07 12:29:29,163,2015-01-07 12:09:50,127,8.29,20.72,0.94,0,5,20,5,412,5.51,1.57,1.57,0,15,40,3:13:19:20,1414,8.29,4.14,1.57,0,6,122,2:3:6,0,0,0,340.7
164,2015-01-07 12:41:38,164,2015-01-07 11:20:26,128,2.59,1.3,1.26,0,2,17,5,1310,11.86,5.93,0.63,0,5,28,3,1354,3.15,0.44,0.94,0,5,90,2:3,0,0,0,246.6
165,2015-01-07 12:42:18,165,2015-01-07 12:30:20,8,9.17,2.04,0.94,1,3,3,1:4,765,4.45,1.48,0.94,0,5,114,3:11:21,2501,4.08,11.32,1.57,0,5,63,3:20,1,1,1,190.15
166,2015-01-07 12:55:56,166,2015-01-07 12:43:08,68,6.25,2.5,0.63,0,2,17,5:6:9,1366,3.15,0,1.26,0,6,95,2:3,2502,3.66,0.73,1.26,0,5,135,3,0,0,0,185.33
167,2015-01-07 13:00:49,167,2015-01-07 07:35:38,129,2.73,0.55,1.88,1,3,46,4:7,1367,2.59,0.38,1.57,0,5,90,3,1349,2.32,0.87,0.94,0,5,147,3,0,0,0,192.88
168,2015-01-07 13:03:15,168,2015-01-07 12:45:37,130,12.92,12.92,2.2,0,5,20,2:3:9,978,4.45,1.48,1.26,0,5,25,8,2503,15.7,0,0.63,0,5,158,15,0,1,0,200.11
169,2015-01-07 13:17:19,169,2015-01-07 12:58:08,131,6.39,0.7,1.57,0,5,25,8,449,5.28,0.58,2.2,0,2,25,6:8,321,5.23,0.57,1.26,0,5,25,8,1,1,0,185.8
170,2015-01-07 13:25:04,170,2015-01-07 11:38:17,132,6.44,0,1.57,0,5,52,17,1368,3.24,1.3,1.57,0,5,82,17,322,6.11,3.06,1.26,0,6,39,5,0,0,0,187.46
171,2015-01-07 13:29:26,171,2015-01-07 12:43:21,133,8.66,5.09,1.26,0,2,53,1:9,1152,4.54,0.69,2.2,0,5,2,3:9,1830,3.06,2.04,2.2,0,2,2,3,0,0,0,189.04
172,2015-01-07 13:48:03,172,2015-01-07 13:38:29,8,9.17,2.04,0.94,1,3,3,1:4,1369,8.24,3.3,1.26,1,3,109,4:16,229,8.29,1.66,1.57,1,3,28,3,1,1,0,198.44
173,2015-01-07 13:48:18,173,2015-01-07 13:08:17,15,10.56,3.52,0.94,0,4,10,1:9,662,5.19,1.57,1.57,0,5,98,16,89,15.7,15.7,1.26,0,5,28,3:6,0,1,0,224.97
174,2015-01-07 13:56:11,174,2015-01-07 13:30:33,134,7.36,2.45,1.26,0,4,10,1:9,1269,4.17,1.39,1.26,1,3,175,4:16,1925,5.51,2.75,2.51,1,3,97,3:4,0,0,0,274.85
175,2015-01-07 13:58:26,175,2015-01-06 15:35:41,135,12.23,4.08,0,1,3,53,1:4:10,1278,4.58,0.92,1.26,1,3,50,4:16,2316,8.52,0,1.57,0,6,7,2:3,0,0,0,358.76
176,2015-01-07 14:07:45,176,2015-01-07 13:44:16,136,4.63,1.16,1.57,0,4,10,1,1370,4.58,1.83,1.57,0,5,131,16,975,6.44,1.76,0.94,0,5,73,3,1,0,1,332.74
177,2015-01-07 14:10:43,177,2015-01-06 16:07:24,137,7.32,4.87,1.57,0,1,1,1,1371,7.59,3.8,1.57,0,5,109,16,1475,7.36,7.36,1.88,1,3,97,2:3:4:9,0,0,0,113.23
178,2015-01-07 14:44:34,178,2015-01-07 14:08:48,138,3.38,2.25,1.26,0,5,54,5,1334,4.45,1.64,1.26,0,5,98,16,712,3.66,1.92,1.26,0,5,90,2:3:9,0,0,0,188.39
179,2015-01-07 14:54:06,179,2015-01-07 14:20:35,139,4.49,1.12,1.26,0,2,36,5:9,1372,7.97,1.2,1.26,0,5,111,16,1871,8.29,3.63,1.26,0,5,86,3,1,1,1,236.97
180,2015-01-07 14:56:36,180,2015-01-07 12:26:46,140,6.3,3.15,0.63,1,3,17,4:5:10,1373,3.66,0.76,3.14,1,3,50,4:16,2451,3.24,4.32,1.57,0,6,75,2:3:10,1,0,0,200.57
181,2015-01-07 14:58:21,181,2015-01-06 18:55:14,141,2.5,0.28,3.14,0,5,38,7:9,852,3.89,0.65,1.57,0,2,25,8,425,3.1,2.58,1.26,0,5,12,1,0,0,0,242.34
182,2015-01-07 15:05:09,182,2015-01-06 16:12:57,51,7.32,2.08,1.57,0,4,26,1,1312,7.5,1.56,1.57,0,5,111,16,953,3.43,0.48,2.2,1,3,90,3:4,0,0,0,279.99
183,2015-01-07 15:15:25,183,2015-01-06 20:57:27,142,6.95,2.32,1.26,0,2,1,1,1374,5.09,1.02,1.57,0,5,19,3,2504,12.92,8.61,1.26,0,5,106,15,0,0,0,257.07
184,2015-01-07 15:18:11,184,2015-01-06 15:40:35,143,6.67,1.67,1.26,0,4,10,1:9,1375,5.93,0.98,1.57,0,2,50,16,1116,5.46,2.19,2.2,0,6,16,2:3,0,0,0,433.69
185,2015-01-07 15:27:15,185,2015-01-06 16:40:25,144,4.82,1.71,0.63,0,2,9,1:9,1276,11.44,1.31,1.88,0,2,57,16,1858,5.51,2.39,0.94,0,5,90,3,0,0,0,393.5
186,2015-01-07 15:40:47,186,2015-01-07 14:37:41,7,4.68,2.59,1.26,1,3,3,1:4,1376,6.02,0.8,1.57,0,2,111,16,2505,17.46,2.18,1.26,0,5,86,3,0,0,0,97.76
187,2015-01-07 15:48:54,187,2015-01-07 08:07:37,145,12.5,15.62,0.94,0,6,13,1:2,1377,6.44,0.89,1.57,0,2,111,16,23,5.51,1.1,1.88,1,3,16,3:4,0,0,0,301.71
188,2015-01-07 15:51:18,188,2015-01-06 16:04:04,146,5.74,2.87,1.57,0,5,55,7,1378,5.56,1.11,0.63,0,2,50,16,1032,2.5,0.5,1.26,1,3,21,3:4,0,0,0,407.94
189,2015-01-07 15:54:40,189,2015-01-07 01:16:28,147,8.15,8.15,1.26,0,2,13,1,1379,3.8,0.63,1.26,0,10,50,6:16,1981,2.73,3.03,1.88,0,6,104,2:3:10,0,0,0,431.98
190,2015-01-07 16:02:12,190,2015-01-06 15:10:19,148,4.45,0,1.88,0,4,11,5,1332,11.99,1.26,1.26,0,2,131,16,1323,3.98,3.98,1.88,0,6,114,2:3,0,0,0,247.2
191,2015-01-07 16:05:03,191,2015-01-07 16:01:26,149,2.73,3.41,1.26,0,14,8,1,1380,5,1.43,1.57,0,5,98,16,1780,3.66,1.82,1.26,0,5,90,2:3,0,0,0,93.27
192,2015-01-07 16:33:49,192,2015-01-07 16:16:13,150,22.23,11.11,0.94,0,6,3,1,1072,5.46,1.82,1.57,0,5,109,16,2506,3.66,1.46,1.88,1,3,143,3:4,0,0,0,198.25
193,2015-01-07 16:36:54,193,2015-01-07 15:58:40,8,9.17,2.04,0.94,1,3,3,1:4,1338,5.74,1.59,1.57,0,5,111,16,2319,2.55,1.58,1.26,1,3,104,3:4:9,0,0,0,203.72
194,2015-01-07 16:40:58,194,2015-01-06 16:32:24,151,4.17,2.08,1.88,0,5,56,1,1381,9.82,1.31,3.14,0,2,57,16,241,3.24,0.65,1.88,1,3,69,7,0,0,0,254.52
195,2015-01-07 16:42:35,195,2015-01-06 15:17:06,152,4.91,3.07,1.26,0,14,8,1:9,588,9.59,1.07,0.94,0,5,66,2:11:16,1701,6.11,2.45,1.57,1,3,116,3:4:9:20,0,0,1,261.28
196,2015-01-07 16:47:38,196,2015-01-07 16:18:19,153,6.16,5.13,1.57,0,5,13,1,1292,8.52,0,1.26,0,5,79,16,2336,16.63,3.33,1.26,0,5,7,2:3,1,1,1,187.14
197,2015-01-07 16:51:02,197,2015-01-06 15:07:12,154,2.73,0,1.57,0,4,11,5,1382,3.33,1.9,1.57,0,5,111,16,415,4.82,0,1.57,0,5,7,3,0,0,0,95.26
198,2015-01-07 17:00:42,198,2015-01-07 16:46:02,155,7.22,2.89,2.2,0,6,16,2:3:10,1383,5.51,1.1,1.88,0,2,172,3,2507,5.93,0,3.14,0,2,176,15,0,0,0,204.74
199,2015-01-07 17:03:20,199,2015-01-06 16:04:36,156,14.08,3.12,1.26,0,2,57,2:9:16,1384,3.66,1.58,1.57,0,5,75,3:9:12,47,4.49,0.49,0,0,5,25,8:11,0,0,0,214.69
200,2015-01-07 17:11:17,200,2015-01-06 17:11:34,157,2.87,2.39,1.26,0,2,33,5:9,1385,3.8,0.84,1.88,0,2,109,16,229,8.29,1.66,1.57,1,3,28,3,1,1,1,186.21
201,2015-01-07 17:12:23,14,2015-01-07 17:04:35,13,5.56,4.27,1.57,0,5,8,1,1276,11.44,1.31,1.88,0,2,57,16,2377,14.36,2.87,0.94,0,5,172,3,0,1,1,185.8
202,2015-01-07 17:18:41,202,2015-01-07 16:58:01,6,7.5,1.25,0.63,0,2,5,5:6,1386,3.66,1.21,3.14,0,5,175,16,789,27.74,55.48,2.2,0,2,100,3,1,1,0,203.72
203,2015-01-07 17:21:42,203,2015-01-06 17:20:33,158,2.96,0.59,0.94,0,5,58,7:9:10,1387,2.41,2.15,2.2,0,2,2,3,2508,4.03,0,2.2,0,5,167,15,1,1,0,186.03
204,2015-01-07 17:23:52,204,2015-01-07 08:28:10,159,3.7,1,1.57,0,5,59,3,1035,8.29,2.76,1.57,0,5,47,8,730,7.22,2.41,0.94,0,5,47,8,0,0,0,188.11
205,2015-01-07 17:26:18,205,2015-01-07 16:57:40,160,3.24,1.62,0.94,0,2,39,5,722,18.06,18.06,0.94,0,5,28,3,1064,3.24,1.62,1.57,0,5,95,3,0,1,0,258.69
206,2015-01-07 17:42:23,206,2015-01-07 14:50:33,161,3.15,3.15,3.14,1,3,1,1,1388,7.59,1.52,1.57,0,5,109,10:16,804,4.45,1.64,0.94,0,5,30,3,0,0,0,189.36
207,2015-01-07 17:51:56,207,2015-01-07 17:20:54,162,2.96,0.69,1.88,0,5,60,3,1389,3.33,1.33,1.26,0,5,82,17,2509,2.64,2.11,1.26,0,5,110,17,0,0,0,232.01
208,2015-01-07 17:59:33,208,2015-01-07 16:45:20,163,5.51,2.2,1.26,0,5,31,1,1333,6.67,1.11,1.57,0,5,111,6:16,130,12.92,12.92,2.2,0,5,20,2:3:9,1,1,0,205.06
209,2015-01-07 18:02:46,209,2015-01-07 09:15:23,121,4.12,2.74,1.88,0,4,27,1,1390,3.66,0,0.94,0,2,127,16,2510,5.84,1.45,0.94,0,5,122,3:28,0,0,0,241.14
210,2015-01-07 18:05:14,210,2015-01-07 15:46:01,164,7.41,3.7,0.63,0,2,61,1,1391,8.29,3.32,0.94,1,3,109,4:16,1512,8.29,1.66,1.88,1,3,20,3:4,0,1,0,321.72
211,2015-01-07 18:17:04,211,2015-01-07 11:28:04,97,8.29,8.29,1.26,1,3,13,1:9,870,9.08,2.27,1.57,1,3,109,4:16,2441,4.58,4.58,1.26,0,6,114,2:3,0,1,0,149.21
212,2015-01-07 18:26:11,212,2015-01-06 19:33:32,165,9.96,1.99,0.94,0,4,14,1:9,1392,7.59,0.84,1.88,0,22,111,16:24,2511,4.26,1,1.57,0,5,80,3,1,0,0,344.22
213,2015-01-07 18:29:04,213,2015-01-06 15:20:21,24,9.86,3.29,1.26,0,2,9,1:6,1393,11.07,5.53,2.2,1,3,109,4:9:16,2512,2.73,0.55,1.26,1,3,42,3,0,0,0,141.48
214,2015-01-07 18:51:24,214,2015-01-06 16:58:24,166,9.17,4.58,0,1,3,53,1:4:10,1394,3.33,1.9,1.57,0,5,111,16,747,8.29,1.66,1.57,1,3,20,3:4:9:10,0,0,0,109.57
215,2015-01-07 18:55:19,215,2015-01-07 09:29:03,42,3.52,1.46,1.57,0,9,23,7,1395,3.52,0,1.57,0,5,63,3:20,41,6.44,0,0.94,1,3,11,4:5,0,1,0,211.22
216,2015-01-07 18:56:43,216,2015-01-07 10:34:49,63,9.17,3.67,1.26,1,3,3,1:4:9,1396,8.06,1.57,1.26,0,5,111,16,2109,2.69,1.41,1.57,0,6,104,2:3:10,0,0,0,185.98
217,2015-01-07 19:01:12,217,2015-01-07 10:44:05,167,4.58,1.53,1.88,0,4,10,1,1392,7.59,0.84,1.88,0,22,111,16:24,1402,4.82,1.93,1.88,0,22,86,3:24,0,0,0,243.31
218,2015-01-07 19:04:42,218,2015-01-07 18:47:11,98,4.35,2.9,1.26,0,2,26,1:9,1397,5.19,1.72,0.94,0,22,79,16:24,2513,18.99,0,1.26,0,5,206,15,0,0,0,406
219,2015-01-07 19:05:48,219,2015-01-06 15:06:17,168,3.89,1.56,1.57,0,2,29,7:12,1398,6.67,1.31,1.57,0,5,111,16,2009,2.96,1.32,0.94,1,3,115,3:4,0,0,0,3169.92
220,2015-01-07 19:26:40,220,2015-01-06 15:10:07,169,7.59,5.06,1.26,1,3,3,1,1267,5.19,0.57,1.57,0,2,66,9:16,1601,18.48,6.16,1.26,0,5,20,3,0,1,0,196.22
221,2015-01-07 19:28:13,221,2015-01-07 09:11:30,165,9.96,1.99,0.94,0,4,14,1:9,1399,3.66,1.46,1.57,0,5,42,2:3:19,1271,10,1.33,0.94,0,5,73,3,0,0,0,214.79
222,2015-01-07 19:30:13,222,2015-01-07 11:11:14,170,9.22,6.14,1.57,0,7,8,1:6:10,1370,4.58,1.83,1.57,0,5,131,16,1487,7.36,1.47,0.94,0,5,28,3,0,0,0,210.66
223,2015-01-07 19:30:21,223,2015-01-07 06:02:09,80,4.91,0,1.57,0,4,24,5,703,6.02,0.75,1.57,0,5,50,16,2087,3.66,1.92,1.26,0,5,90,2:3:9,0,0,0,242.02
224,2015-01-07 19:31:30,224,2015-01-07 19:23:08,171,3.33,3.33,1.26,0,5,62,6:15,10,7.5,1.25,0.94,0,2,5,5:6,1259,4.58,1.39,0.94,0,5,80,3,1,1,0,187.56
225,2015-01-07 19:52:00,225,2015-01-07 17:28:58,172,3.61,1.39,1.26,0,2,12,1:6,1400,8.29,1.96,0.94,0,5,73,3,2514,4.45,4.53,1.26,0,5,184,3,0,0,0,349.73
226,2015-01-07 19:57:47,226,2015-01-07 19:52:27,97,8.29,8.29,1.26,1,3,13,1:9,703,6.02,0.75,1.57,0,5,50,16,1304,5.09,1.69,1.26,0,6,21,2:3:9:10,0,0,0,212.75
227,2015-01-07 20:03:58,227,2015-01-06 15:20:30,173,3.61,2.41,1.88,0,4,12,1,1280,9.59,1.18,0.94,0,5,66,2:11:16:21,11,6.95,6.95,1.57,0,6,7,2:3,0,0,0,283.97
228,2015-01-07 20:09:48,228,2015-01-07 14:14:29,174,3.33,4.17,1.57,0,2,1,1,1401,4.54,2.22,1.88,0,5,115,3:20,1152,4.54,0.69,2.2,0,5,2,3:9,1,1,1,205.01
229,2015-01-07 20:15:01,229,2015-01-07 19:46:54,175,2.32,0.46,0.63,0,2,36,5:6:9,1134,6.11,6.11,1.26,0,2,20,3,1845,4.82,4.82,0.94,0,2,20,3:9,1,0,0,185.98
230,2015-01-07 20:21:38,230,2015-01-07 19:47:05,176,8.24,8.67,1.57,0,5,13,1:10,1269,4.17,1.39,1.26,1,3,175,4:16,1959,3.43,22.84,1.57,1,3,116,3:4,1,0,0,186.49
231,2015-01-07 20:23:00,231,2015-01-07 20:15:41,177,3.98,2.65,1.57,0,14,8,1,1402,4.82,1.93,1.88,0,22,86,3:24,2515,3.61,0.72,0.94,0,5,42,3,1,1,1,190.61
232,2015-01-07 20:26:55,232,2015-01-07 19:45:34,178,6.67,1.67,1.57,0,4,10,1,1403,4.49,1.41,1.88,0,5,111,16,610,4.54,0.91,1.26,1,3,88,3,0,0,0,298.14
233,2015-01-07 20:29:25,233,2015-01-07 20:13:30,179,3.7,2.46,1.26,0,2,1,1,1276,11.44,1.31,1.88,0,2,57,16,2516,8.29,3.45,1.26,0,5,86,3,0,1,1,273.28
234,2015-01-07 20:44:22,234,2015-01-07 19:37:33,91,10.98,3.43,1.57,0,2,9,1,1404,3.61,7.22,1.26,0,5,63,3:20,2517,3.15,1.91,2.2,0,5,75,3:10,0,0,0,366.5
235,2015-01-07 20:45:04,235,2015-01-07 20:26:35,180,4.58,15.28,1.88,1,5,63,3,1405,4.58,0,3.14,1,5,63,3:4,2518,4.49,0.44,2.2,0,5,51,15,1,1,0,202.88
236,2015-01-07 20:53:47,236,2015-01-06 15:22:12,181,3.89,1.95,0.94,1,3,37,4:5,1406,5.37,0.89,1.88,0,5,127,16,1801,3.06,2.45,1.26,1,3,95,3:4,1,0,0,195.66
237,2015-01-07 20:54:19,237,2015-01-07 20:47:28,182,6.67,1.8,1.26,0,2,10,1:6:9,1407,4.82,0.64,1.57,0,5,111,16,1534,7.36,0.82,1.26,0,5,75,3:12,0,0,0,95.86
238,2015-01-07 20:58:10,238,2015-01-07 20:41:23,183,6.21,8.86,1.57,0,7,13,1:10,1361,8.1,0.9,1.26,0,5,66,2:16:21,130,12.92,12.92,2.2,0,5,20,2:3:9,0,0,0,202.1
239,2015-01-07 21:03:30,239,2015-01-07 20:49:09,184,4.45,2.22,1.57,0,5,26,1,1408,9.73,1.95,1.88,0,5,28,3,225,9.73,1.95,1.88,0,5,28,3,0,0,0,166.53
240,2015-01-07 21:04:26,240,2015-01-06 15:38:28,185,3.06,0.61,0.94,0,2,36,5:6:9,804,4.45,1.64,0.94,0,5,30,3,2519,3.66,1.46,1.26,0,5,119,3,1,0,0,845.71
241,2015-01-07 21:06:46,241,2015-01-07 20:47:48,38,4.58,0,1.26,1,3,11,4:5,124,3.47,0.69,0.94,1,3,50,4:16,2520,3.06,0,0.94,1,3,68,3:4,0,1,0,345.57
242,2015-01-07 21:08:05,242,2015-01-07 20:51:00,186,4.58,0.07,1.88,0,5,64,18,1409,11.99,0,1.57,0,5,67,15,420,9.22,0,1.88,0,5,96,15,1,0,0,255.35
243,2015-01-07 21:13:09,243,2015-01-07 20:28:34,8,9.17,2.04,0.94,1,3,3,1:4,1391,8.29,3.32,0.94,1,3,109,4:16,815,5.93,3.95,2.51,0,6,90,2:3:9:10,0,0,0,203.72
244,2015-01-07 21:13:24,244,2015-01-06 15:55:20,187,3.66,3.66,1.57,0,5,58,7:9,364,10.1,3.06,1.26,0,5,41,2:8,52,4.26,2.13,1.26,0,4,26,1,1,0,0,254.33
245,2015-01-07 21:18:49,245,2015-01-07 20:48:49,165,9.96,1.99,0.94,0,4,14,1:9,1322,3.47,1.16,1.88,0,2,109,16,1165,3.52,2.34,2.2,0,6,75,2:3:10:12,1,1,1,206.13
246,2015-01-07 21:20:05,246,2015-01-06 20:20:57,28,9.63,9.63,1.26,1,3,13,1:4,1410,2.73,2.73,1.57,1,3,123,3:4,2512,2.73,0.55,1.26,1,3,42,3,0,0,0,246.55
