orderID,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,orderTimeWeekend,orderTimeFriSat,batchID,couponsExpire,couponsSent,TimeBtwnSentRec,TimeBtwnRecExpire,TimeBtwnRecOrder,TimeBtwnOrderExpire
124,2015-01-07,9H 4M 18S,Wednesday,0,0,2015-01-07,9H 35M 5S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.0713888888889,134.928611111111,0.513055555555556,134.415555555556
125,2015-01-06,15H 50M 7S,Tuesday,0,0,2015-01-07,9H 35M 47S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.835,152.165,17.7611111111111,134.403888888889
126,2015-01-06,16H 24M 3S,Tuesday,0,0,2015-01-07,9H 37M 18S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.4005555555556,151.599444444444,17.2208333333333,134.378611111111
127,2015-01-07,8H 35M 39S,Wednesday,0,0,2015-01-07,9H 38M 48S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,32.5938888888889,135.406111111111,1.0525,134.353611111111
128,2015-01-07,9H 28M 38S,Wednesday,0,0,2015-01-07,9H 39M 21S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.4769444444444,134.523055555556,0.178611111111111,134.344444444444
129,2015-01-07,9H 30M 3S,Wednesday,0,0,2015-01-07,9H 43M 59S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.5005555555556,134.499444444444,0.232222222222222,134.267222222222
130,2015-01-07,9H 25M 29S,Wednesday,0,0,2015-01-07,9H 45M 26S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.4244444444444,134.575555555556,0.3325,134.243055555556
131,2015-01-06,15H 6M 58S,Tuesday,0,0,2015-01-07,9H 50M 34S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1158333333333,152.884166666667,18.7266666666667,134.1575
132,2015-01-06,21H 17M 53S,Tuesday,0,0,2015-01-07,9H 52M 55S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.2977777777778,146.702222222222,12.5838888888889,134.118333333333
133,2015-01-07,8H 55M 57S,Wednesday,0,0,2015-01-07,10H 1M 5S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,32.9322222222222,135.067777777778,1.08555555555556,133.982222222222
134,2015-01-06,15H 7M 44S,Tuesday,0,0,2015-01-07,10H 10M 35S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1286111111111,152.871388888889,19.0475,133.823888888889
135,2015-01-07,9H 59M 11S,Wednesday,0,0,2015-01-07,10H 14M 38S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.9861111111111,134.013888888889,0.2575,133.756388888889
136,2015-01-06,16H 14M 4S,Tuesday,0,0,2015-01-07,10H 19M 53S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.2341666666667,151.765833333333,18.0969444444444,133.668888888889
137,2015-01-07,6H 20M 58S,Wednesday,0,0,2015-01-07,10H 20M 11S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,30.3491666666667,137.650833333333,3.98694444444444,133.663888888889
138,2015-01-07,9H 54M 32S,Wednesday,0,0,2015-01-07,10H 21M 34S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.9086111111111,134.091388888889,0.450555555555556,133.640833333333
139,2015-01-07,9H 57M 8S,Wednesday,0,0,2015-01-07,10H 27M 40S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.9519444444444,134.048055555556,0.508888888888889,133.539166666667
140,2015-01-07,10H 6M 23S,Wednesday,0,0,2015-01-07,10H 28M 27S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.1061111111111,133.893888888889,0.367777777777778,133.526111111111
141,2015-01-06,16H 57M 0S,Tuesday,0,0,2015-01-07,10H 31M 13S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.9497222222222,151.050277777778,17.5702777777778,133.48
142,2015-01-07,10H 13M 2S,Wednesday,0,0,2015-01-07,10H 32M 59S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.2169444444444,133.783055555556,0.3325,133.450555555556
143,2015-01-06,16H 15M 52S,Tuesday,0,0,2015-01-07,10H 36M 59S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.2641666666667,151.735833333333,18.3519444444444,133.383888888889
144,2015-01-07,10H 40M 14S,Wednesday,0,0,2015-01-07,10H 43M 14S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.6702777777778,133.329722222222,0.05,133.279722222222
145,2015-01-07,10H 3M 19S,Wednesday,0,0,2015-01-07,10H 44M 22S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.055,133.945,0.684166666666667,133.260833333333
146,2015-01-07,10H 29M 53S,Wednesday,0,0,2015-01-07,10H 53M 0S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.4977777777778,133.502222222222,0.385277777777778,133.116944444444
147,2015-01-06,16H 45M 10S,Tuesday,0,0,2015-01-07,11H 7M 35S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.7525,151.2475,18.3736111111111,132.873888888889
148,2015-01-06,15H 24M 25S,Tuesday,0,0,2015-01-07,11H 9M 7S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.4066666666667,152.593333333333,19.745,132.848333333333
149,2015-01-06,19H 24M 11S,Tuesday,0,0,2015-01-07,11H 13M 17S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.4027777777778,148.597222222222,15.8183333333333,132.778888888889
150,2015-01-07,10H 45M 3S,Wednesday,0,0,2015-01-07,11H 17M 57S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.7505555555556,133.249444444444,0.548333333333333,132.701111111111
151,2015-01-07,10H 57M 32S,Wednesday,0,0,2015-01-07,11H 27M 59S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.9586111111111,133.041388888889,0.5075,132.533888888889
152,2015-01-06,15H 15M 12S,Tuesday,0,0,2015-01-07,11H 29M 52S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.2530555555556,152.746944444444,20.2444444444444,132.5025
153,2015-01-06,16H 30M 12S,Tuesday,0,0,2015-01-07,11H 40M 48S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.5030555555556,151.496944444444,19.1766666666667,132.320277777778
154,2015-01-06,15H 13M 44S,Tuesday,0,0,2015-01-07,11H 42M 0S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.2286111111111,152.771388888889,20.4711111111111,132.300277777778
155,2015-01-06,17H 8M 23S,Tuesday,0,0,2015-01-07,11H 43M 51S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,17.1394444444444,150.860555555556,18.5911111111111,132.269444444444
156,2015-01-07,11H 7M 44S,Wednesday,0,0,2015-01-07,11H 51M 15S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.1286111111111,132.871388888889,0.725277777777778,132.146111111111
157,2015-01-06,15H 17M 15S,Tuesday,0,0,2015-01-07,11H 52M 40S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.2872222222222,152.712777777778,20.5902777777778,132.1225
158,2015-01-06,15H 42M 24S,Tuesday,0,0,2015-01-07,11H 55M 1S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.7063888888889,152.293611111111,20.2102777777778,132.083333333333
159,2015-01-07,7H 15M 22S,Wednesday,0,0,2015-01-07,12H 1M 22S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.2558333333333,136.744166666667,4.76666666666667,131.9775
160,2015-01-06,19H 26M 47S,Tuesday,0,0,2015-01-07,12H 4M 49S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.4461111111111,148.553888888889,16.6338888888889,131.92
161,2015-01-07,11H 43M 27S,Wednesday,0,0,2015-01-07,12H 27M 8S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.7238888888889,132.276111111111,0.728055555555556,131.548055555556
162,2015-01-06,21H 19M 53S,Tuesday,0,0,2015-01-07,12H 27M 41S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,21.3311111111111,146.668888888889,15.13,131.538888888889
163,2015-01-07,12H 9M 50S,Wednesday,0,0,2015-01-07,12H 29M 29S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.1636111111111,131.836388888889,0.3275,131.508888888889
164,2015-01-07,11H 20M 26S,Wednesday,0,0,2015-01-07,12H 41M 38S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.3402777777778,132.659722222222,1.35333333333333,131.306388888889
165,2015-01-07,12H 30M 20S,Wednesday,0,0,2015-01-07,12H 42M 18S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.5052777777778,131.494722222222,0.199444444444444,131.295277777778
166,2015-01-07,12H 43M 8S,Wednesday,0,0,2015-01-07,12H 55M 56S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.7186111111111,131.281388888889,0.213333333333333,131.068055555556
167,2015-01-07,7H 35M 38S,Wednesday,0,0,2015-01-07,13H 0M 49S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,31.5936111111111,136.406388888889,5.41972222222222,130.986666666667
168,2015-01-07,12H 45M 37S,Wednesday,0,0,2015-01-07,13H 3M 15S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.76,131.24,0.293888888888889,130.946111111111
169,2015-01-07,12H 58M 8S,Wednesday,0,0,2015-01-07,13H 17M 19S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.9686111111111,131.031388888889,0.319722222222222,130.711666666667
170,2015-01-07,11H 38M 17S,Wednesday,0,0,2015-01-07,13H 25M 4S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.6377777777778,132.362222222222,1.77972222222222,130.5825
171,2015-01-07,12H 43M 21S,Wednesday,0,0,2015-01-07,13H 29M 26S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.7222222222222,131.277777777778,0.768055555555556,130.509722222222
172,2015-01-07,13H 38M 29S,Wednesday,0,0,2015-01-07,13H 48M 3S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,37.6411111111111,130.358888888889,0.159444444444444,130.199444444444
173,2015-01-07,13H 8M 17S,Wednesday,0,0,2015-01-07,13H 48M 18S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,37.1377777777778,130.862222222222,0.666944444444444,130.195277777778
174,2015-01-07,13H 30M 33S,Wednesday,0,0,2015-01-07,13H 56M 11S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,37.5088888888889,130.491111111111,0.427222222222222,130.063888888889
175,2015-01-06,15H 35M 41S,Tuesday,0,0,2015-01-07,13H 58M 26S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.5944444444444,152.405555555556,22.3791666666667,130.026388888889
176,2015-01-07,13H 44M 16S,Wednesday,0,0,2015-01-07,14H 7M 45S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,37.7375,130.2625,0.391388888888889,129.871111111111
177,2015-01-06,16H 7M 24S,Tuesday,0,0,2015-01-07,14H 10M 43S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.1230555555556,151.876944444444,22.0552777777778,129.821666666667
178,2015-01-07,14H 8M 48S,Wednesday,0,0,2015-01-07,14H 44M 34S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,38.1463888888889,129.853611111111,0.596111111111111,129.2575
179,2015-01-07,14H 20M 35S,Wednesday,0,0,2015-01-07,14H 54M 6S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,38.3427777777778,129.657222222222,0.558611111111111,129.098611111111
180,2015-01-07,12H 26M 46S,Wednesday,0,0,2015-01-07,14H 56M 36S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,36.4458333333333,131.554166666667,2.49722222222222,129.056944444444
181,2015-01-06,18H 55M 14S,Tuesday,0,0,2015-01-07,14H 58M 21S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,18.9202777777778,149.079722222222,20.0519444444444,129.027777777778
182,2015-01-06,16H 12M 57S,Tuesday,0,0,2015-01-07,15H 5M 9S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.2155555555556,151.784444444444,22.87,128.914444444444
183,2015-01-06,20H 57M 27S,Tuesday,0,0,2015-01-07,15H 15M 25S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.9572222222222,147.042777777778,18.2994444444444,128.743333333333
184,2015-01-06,15H 40M 35S,Tuesday,0,0,2015-01-07,15H 18M 11S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.6761111111111,152.323888888889,23.6266666666667,128.697222222222
185,2015-01-06,16H 40M 25S,Tuesday,0,0,2015-01-07,15H 27M 15S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.6733333333333,151.326666666667,22.7805555555556,128.546111111111
186,2015-01-07,14H 37M 41S,Wednesday,0,0,2015-01-07,15H 40M 47S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,38.6277777777778,129.372222222222,1.05166666666667,128.320555555556
187,2015-01-07,8H 7M 37S,Wednesday,0,0,2015-01-07,15H 48M 54S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,32.1266666666667,135.873333333333,7.68805555555556,128.185277777778
188,2015-01-06,16H 4M 4S,Tuesday,0,0,2015-01-07,15H 51M 18S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.0675,151.9325,23.7872222222222,128.145277777778
189,2015-01-07,1H 16M 28S,Wednesday,0,0,2015-01-07,15H 54M 40S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,25.2741666666667,142.725833333333,14.6366666666667,128.089166666667
190,2015-01-06,15H 10M 19S,Tuesday,0,0,2015-01-07,16H 2M 12S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1716666666667,152.828333333333,24.8647222222222,127.963611111111
191,2015-01-07,16H 1M 26S,Wednesday,0,0,2015-01-07,16H 5M 3S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.0236111111111,127.976388888889,0.0602777777777778,127.916111111111
192,2015-01-07,16H 16M 13S,Wednesday,0,0,2015-01-07,16H 33M 49S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.27,127.73,0.293333333333333,127.436666666667
193,2015-01-07,15H 58M 40S,Wednesday,0,0,2015-01-07,16H 36M 54S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,39.9775,128.0225,0.637222222222222,127.385277777778
194,2015-01-06,16H 32M 24S,Tuesday,0,0,2015-01-07,16H 40M 58S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.5397222222222,151.460277777778,24.1427777777778,127.3175
195,2015-01-06,15H 17M 6S,Tuesday,0,0,2015-01-07,16H 42M 35S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.2847222222222,152.715277777778,25.4247222222222,127.290555555556
196,2015-01-07,16H 18M 19S,Wednesday,0,0,2015-01-07,16H 47M 38S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.305,127.695,0.488611111111111,127.206388888889
197,2015-01-06,15H 7M 12S,Tuesday,0,0,2015-01-07,16H 51M 2S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1197222222222,152.880277777778,25.7305555555556,127.149722222222
198,2015-01-07,16H 46M 2S,Wednesday,0,0,2015-01-07,17H 0M 42S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.7669444444444,127.233055555556,0.244444444444444,126.988611111111
199,2015-01-06,16H 4M 36S,Tuesday,0,0,2015-01-07,17H 3M 20S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.0763888888889,151.923611111111,24.9788888888889,126.944722222222
200,2015-01-06,17H 11M 34S,Tuesday,0,0,2015-01-07,17H 11M 17S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,17.1925,150.8075,23.9952777777778,126.812222222222
201,2015-01-07,17H 4M 35S,Wednesday,0,0,2015-01-07,17H 12M 23S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,41.0761111111111,126.923888888889,0.13,126.793888888889
202,2015-01-07,16H 58M 1S,Wednesday,0,0,2015-01-07,17H 18M 41S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.9666666666667,127.033333333333,0.344444444444444,126.688888888889
203,2015-01-06,17H 20M 33S,Tuesday,0,0,2015-01-07,17H 21M 42S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,17.3422222222222,150.657777777778,24.0191666666667,126.638611111111
204,2015-01-07,8H 28M 10S,Wednesday,0,0,2015-01-07,17H 23M 52S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,32.4691666666667,135.530833333333,8.92833333333333,126.6025
205,2015-01-07,16H 57M 40S,Wednesday,0,0,2015-01-07,17H 26M 18S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.9608333333333,127.039166666667,0.477222222222222,126.561944444444
206,2015-01-07,14H 50M 33S,Wednesday,0,0,2015-01-07,17H 42M 23S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,38.8422222222222,129.157777777778,2.86388888888889,126.293888888889
207,2015-01-07,17H 20M 54S,Wednesday,0,0,2015-01-07,17H 51M 56S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,41.3480555555556,126.651944444444,0.517222222222222,126.134722222222
208,2015-01-07,16H 45M 20S,Wednesday,0,0,2015-01-07,17H 59M 33S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,40.7552777777778,127.244722222222,1.23694444444444,126.007777777778
209,2015-01-07,9H 15M 23S,Wednesday,0,0,2015-01-07,18H 2M 46S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.2561111111111,134.743888888889,8.78972222222222,125.954166666667
210,2015-01-07,15H 46M 1S,Wednesday,0,0,2015-01-07,18H 5M 14S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,39.7666666666667,128.233333333333,2.32027777777778,125.913055555556
211,2015-01-07,11H 28M 4S,Wednesday,0,0,2015-01-07,18H 17M 4S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.4675,132.5325,6.81666666666667,125.715833333333
212,2015-01-06,19H 33M 32S,Tuesday,0,0,2015-01-07,18H 26M 11S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,19.5586111111111,148.441388888889,22.8775,125.563888888889
213,2015-01-06,15H 20M 21S,Tuesday,0,0,2015-01-07,18H 29M 4S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.3388888888889,152.661111111111,27.1452777777778,125.515833333333
214,2015-01-06,16H 58M 24S,Tuesday,0,0,2015-01-07,18H 51M 24S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,16.9730555555556,151.026944444444,25.8833333333333,125.143611111111
215,2015-01-07,9H 29M 3S,Wednesday,0,0,2015-01-07,18H 55M 19S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.4838888888889,134.516111111111,9.43777777777778,125.078333333333
216,2015-01-07,10H 34M 49S,Wednesday,0,0,2015-01-07,18H 56M 43S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.58,133.42,8.365,125.055
217,2015-01-07,10H 44M 5S,Wednesday,0,0,2015-01-07,19H 1M 12S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,34.7344444444444,133.265555555556,8.28527777777778,124.980277777778
218,2015-01-07,18H 47M 11S,Wednesday,0,0,2015-01-07,19H 4M 42S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,42.7861111111111,125.213888888889,0.291944444444444,124.921944444444
219,2015-01-06,15H 6M 17S,Tuesday,0,0,2015-01-07,19H 5M 48S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1044444444444,152.895555555556,27.9919444444444,124.903611111111
220,2015-01-06,15H 10M 7S,Tuesday,0,0,2015-01-07,19H 26M 40S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.1683333333333,152.831666666667,28.2758333333333,124.555833333333
221,2015-01-07,9H 11M 30S,Wednesday,0,0,2015-01-07,19H 28M 13S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,33.1913888888889,134.808611111111,10.2786111111111,124.53
222,2015-01-07,11H 11M 14S,Wednesday,0,0,2015-01-07,19H 30M 13S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,35.1869444444444,132.813055555556,8.31638888888889,124.496666666667
223,2015-01-07,6H 2M 9S,Wednesday,0,0,2015-01-07,19H 30M 21S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,30.0355555555556,137.964444444444,13.47,124.494444444444
224,2015-01-07,19H 23M 8S,Wednesday,0,0,2015-01-07,19H 31M 30S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.3852777777778,124.614722222222,0.139444444444444,124.475277777778
225,2015-01-07,17H 28M 58S,Wednesday,0,0,2015-01-07,19H 52M 0S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,41.4825,126.5175,2.38388888888889,124.133611111111
226,2015-01-07,19H 52M 27S,Wednesday,0,0,2015-01-07,19H 57M 47S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.8738888888889,124.126111111111,0.0888888888888889,124.037222222222
227,2015-01-06,15H 20M 30S,Tuesday,0,0,2015-01-07,20H 3M 58S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.3413888888889,152.658611111111,28.7244444444444,123.934166666667
228,2015-01-07,14H 14M 29S,Wednesday,0,0,2015-01-07,20H 9M 48S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,38.2411111111111,129.758888888889,5.92194444444444,123.836944444444
229,2015-01-07,19H 46M 54S,Wednesday,0,0,2015-01-07,20H 15M 1S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.7813888888889,124.218611111111,0.468611111111111,123.75
230,2015-01-07,19H 47M 5S,Wednesday,0,0,2015-01-07,20H 21M 38S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.7844444444444,124.215555555556,0.575833333333333,123.639722222222
231,2015-01-07,20H 15M 41S,Wednesday,0,0,2015-01-07,20H 23M 0S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.2611111111111,123.738888888889,0.121944444444444,123.616944444444
232,2015-01-07,19H 45M 34S,Wednesday,0,0,2015-01-07,20H 26M 55S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.7591666666667,124.240833333333,0.689166666666667,123.551666666667
233,2015-01-07,20H 13M 30S,Wednesday,0,0,2015-01-07,20H 29M 25S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.2247222222222,123.775277777778,0.265277777777778,123.51
234,2015-01-07,19H 37M 33S,Wednesday,0,0,2015-01-07,20H 44M 22S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,43.6255555555556,124.374444444444,1.11361111111111,123.260833333333
235,2015-01-07,20H 26M 35S,Wednesday,0,0,2015-01-07,20H 45M 4S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.4427777777778,123.557222222222,0.308055555555556,123.249166666667
236,2015-01-06,15H 22M 12S,Tuesday,0,0,2015-01-07,20H 53M 47S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.3697222222222,152.630277777778,29.5263888888889,123.103888888889
237,2015-01-07,20H 47M 28S,Wednesday,0,0,2015-01-07,20H 54M 19S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.7908333333333,123.209166666667,0.114166666666667,123.095
238,2015-01-07,20H 41M 23S,Wednesday,0,0,2015-01-07,20H 58M 10S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.6894444444444,123.310555555556,0.279722222222222,123.030833333333
239,2015-01-07,20H 49M 9S,Wednesday,0,0,2015-01-07,21H 3M 30S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.8188888888889,123.181111111111,0.239166666666667,122.941944444444
240,2015-01-06,15H 38M 28S,Tuesday,0,0,2015-01-07,21H 4M 26S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.6408333333333,152.359166666667,29.4327777777778,122.926388888889
241,2015-01-07,20H 47M 48S,Wednesday,0,0,2015-01-07,21H 6M 46S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.7963888888889,123.203611111111,0.316111111111111,122.8875
242,2015-01-07,20H 51M 0S,Wednesday,0,0,2015-01-07,21H 8M 5S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.8497222222222,123.150277777778,0.284722222222222,122.865555555556
243,2015-01-07,20H 28M 34S,Wednesday,0,0,2015-01-07,21H 13M 9S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.4758333333333,123.524166666667,0.743055555555556,122.781111111111
244,2015-01-06,15H 55M 20S,Tuesday,0,0,2015-01-07,21H 13M 24S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,15.9219444444444,152.078055555556,29.3011111111111,122.776944444444
245,2015-01-07,20H 48M 49S,Wednesday,0,0,2015-01-07,21H 18M 49S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,44.8133333333333,123.186666666667,0.5,122.686666666667
246,2015-01-06,20H 20M 57S,Tuesday,0,0,2015-01-07,21H 20M 5S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,20.3488888888889,147.651111111111,24.9855555555556,122.665555555556
247,2015-01-07,21H 1M 1S,Wednesday,0,0,2015-01-07,21H 31M 27S,Wednesday,0,0,1,2015-01-13 00:00:01,2015-01-06 00:00:01,45.0166666666667,122.983333333333,0.507222222222222,122.476111111111
