orderID,coupon2Used,couponID2,basePrice2,price2,basketValue,TimeBtwnRecExpire,couponsReceivedFriSat,orderTimeDate,orderTimeTime,orderTimeDoW,reward3,premiumProduct3,couponsExpire,couponsReceived,orderTime,TimeBtwnSentRec,brand1,categoryIDs3,batchID,categoryIDs1,coupon3Used,TimeBtwnOrderExpire,premiumProduct1,reward2,premiumProduct2,brand2,productGroup2,orderTimeWeekend,orderTimeFriSat,couponID1,price1,basePrice1,reward1,productGroup3,couponsSent,userID,coupon1Used,TimeBtwnRecOrder,productGroup1,brand3,couponsReceivedDate,couponsReceivedTime,couponsReceivedDoW,couponsReceivedWeekend,categoryIDs2,couponID3,price3,basePrice3
57,0,cpn160,1.46,3.66,278.18,150.046944444444,0,2015-01-06,26,Tuesday,1.57,1,2015-01-13 00:00:01,2015-01-06 17:57:12,2015-01-06 19:49:26,17.9530555555556,brand6,cat5:cat7:cat15:cat4,1,cat1,0,148.176388888889,0,1.57,0,brand3,prod58,0,0,cpn159,4.26,2.13,1.26,prod3,2015-01-06 00:00:01,user57,0,1.87055555555556,prod74,brand4,2015-01-06,12,Tuesday,0,cat10:cat2,cpn161,8.29,1.66
58,1,cpn163,1.81,9.03,215.8,148.765555555556,0,2015-01-06,12,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 19:14:05,2015-01-06 19:50:12,19.2344444444444,brand6,cat5,1,cat8:cat4,1,148.163611111111,0,1.57,0,brand3,prod2,0,0,cpn162,5.51,0,1.26,prod37,2015-01-06 00:00:01,user58,1,0.601944444444444,prod35,brand3,2015-01-06,5,Tuesday,0,cat3,cpn164,3.66,0.91
59,0,cpn166,0.9,8.1,304.07,149.700277777778,0,2015-01-06,47,Tuesday,2.51,0,2015-01-13 00:00:01,2015-01-06 18:18:00,2015-01-06 19:57:47,18.2997222222222,brand6,cat5:cat15:cat4:cat2,1,cat1:cat4,0,148.037222222222,0,1.26,0,brand12,prod2,0,0,cpn165,4.17,2.6,1.57,prod37,2015-01-06 00:00:01,user59,0,1.66305555555556,prod76,brand5,2015-01-06,0,Tuesday,0,cat16:cat3:cat4:cat2:cat17,cpn167,5.93,3.95
60,1,cpn169,1.7,8.52,96.19,148.167777777778,0,2015-01-06,47,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 19:49:57,2015-01-06 20:01:47,19.8322222222222,brand6,cat5:cat4:cat2,1,cat1,0,147.970555555556,0,1.26,0,brand3,prod18,0,0,cpn168,13.11,7.28,0.63,prod18,2015-01-06 00:00:01,user60,0,0.197222222222222,prod7,brand3,2015-01-06,57,Tuesday,0,cat5,cpn170,5.37,2.69
61,0,cpn172,0,6.44,149.35,148.342222222222,0,2015-01-06,27,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 19:39:29,2015-01-06 20:02:27,19.6577777777778,brand3,cat6,1,cat12,0,147.959444444444,0,1.57,0,brand3,prod77,0,0,cpn171,4.58,0.76,0.94,prod78,2015-01-06 00:00:01,user61,0,0.382777777777778,prod71,brand3,2015-01-06,29,Tuesday,0,cat6,cpn173,3.66,5.71
62,1,cpn175,5.93,11.86,234.14,148.227222222222,0,2015-01-06,32,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 19:46:23,2015-01-06 20:03:32,19.7727777777778,brand3,cat5,1,cat5:cat2,1,147.941388888889,0,0.63,0,brand3,prod17,0,0,cpn174,11.86,5.93,0.63,prod3,2015-01-06 00:00:01,user62,1,0.285833333333333,prod17,brand2,2015-01-06,23,Tuesday,0,cat5,cpn176,6.11,6.11
63,0,cpn178,2.99,4.49,203.21,148.338333333333,0,2015-01-06,5,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 19:39:43,2015-01-06 20:06:05,19.6616666666667,brand4,cat5,1,cat11:cat19:cat4,0,147.898888888889,1,1.88,0,brand3,prod28,0,0,cpn177,2.59,0.52,1.57,prod37,2015-01-06 00:00:01,user63,0,0.439444444444444,prod47,brand3,2015-01-06,43,Tuesday,0,cat3,cpn179,3.24,0.56
64,0,cpn181,1.56,7.5,239.61,152.449166666667,0,2015-01-06,9,Tuesday,2.51,0,2015-01-13 00:00:01,2015-01-06 15:33:04,2015-01-06 20:14:09,15.5508333333333,brand3,cat5:cat15:cat4:cat2,1,cat1,0,147.764444444444,0,1.57,0,brand3,prod28,0,0,cpn180,6.11,2.04,1.26,prod37,2015-01-06 00:00:01,user64,0,4.68472222222222,prod74,brand5,2015-01-06,4,Tuesday,0,cat3,cpn167,5.93,3.95
65,0,cpn183,2.29,18.34,208.53,147.908888888889,0,2015-01-06,36,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:05:29,2015-01-06 20:15:36,20.0911111111111,brand3,cat1,1,cat5,1,147.740277777778,0,0.63,0,brand3,prod79,0,0,cpn182,3.66,6.09,1.57,prod74,2015-01-06 00:00:01,user65,0,0.168611111111111,prod69,brand6,2015-01-06,29,Tuesday,0,cat6:cat9,cpn156,7.32,2.08
66,0,cpn185,2.04,7.36,189.87,147.740555555556,0,2015-01-06,45,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:15:35,2015-01-06 20:20:45,20.2594444444444,brand4,cat5:cat18,1,cat8:cat7,0,147.654444444444,1,1.88,1,brand4,prod36,0,0,cpn184,2.96,0,1.26,prod63,2015-01-06 00:00:01,user66,0,0.0861111111111111,prod35,brand3,2015-01-06,35,Tuesday,0,cat3:cat7,cpn186,3.52,0
67,0,cpn187,0.85,6.44,196.08,151.750277777778,0,2015-01-06,56,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 16:15:00,2015-01-06 20:22:56,16.2497222222222,brand2,cat5,1,cat1:cat4,0,147.618055555556,0,1.88,0,brand2,prod13,0,0,cpn63,12.18,4.87,1.57,prod3,2015-01-06 00:00:01,user67,0,4.13222222222222,prod45,brand3,2015-01-06,0,Tuesday,0,cat3,cpn188,18.48,6.16
68,0,cpn8,1.39,4.17,274.94,150.878055555556,0,2015-01-06,16,Tuesday,1.26,1,2015-01-13 00:00:01,2015-01-06 17:07:20,2015-01-06 20:40:16,17.1219444444444,brand4,cat5:cat7,1,cat1:cat7,0,147.329166666667,1,1.26,1,brand4,prod8,0,0,cpn22,9.17,2.04,0.94,prod80,2015-01-06 00:00:01,user68,0,3.54888888888889,prod7,brand4,2015-01-06,20,Tuesday,0,cat3:cat7,cpn189,2.5,2.17
69,1,cpn191,0.99,3.47,208.21,147.7275,0,2015-01-06,43,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:16:22,2015-01-06 20:41:43,20.2725,brand2,cat5:cat18,1,cat8:cat4,1,147.305,0,1.57,0,brand3,prod49,0,0,cpn190,5.05,1.73,0.94,prod49,2015-01-06 00:00:01,user69,1,0.4225,prod51,brand3,2015-01-06,22,Tuesday,0,cat5:cat18:cat4:cat2,cpn192,3.47,0.99
70,0,cpn194,0.79,5.93,223.08,147.961666666667,0,2015-01-06,51,Tuesday,1.26,1,2015-01-13 00:00:01,2015-01-06 20:02:19,2015-01-06 20:41:51,20.0383333333333,brand4,cat5:cat7,1,cat1:cat7:cat4,0,147.302777777778,1,1.57,0,brand3,prod13,0,0,cpn193,9.17,3.67,1.26,prod27,2015-01-06 00:00:01,user70,0,0.658888888888889,prod7,brand4,2015-01-06,19,Tuesday,0,cat3,cpn195,2.69,0.54
71,0,cpn129,0.69,4.21,188.02,147.715555555556,0,2015-01-06,30,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 20:17:05,2015-01-06 20:50:30,20.2844444444444,brand6,cat5:cat4:cat2,1,cat1,0,147.158611111111,0,3.14,0,brand3,prod27,0,0,cpn196,6.76,2.41,1.57,prod37,2015-01-06 00:00:01,user71,0,0.556944444444444,prod81,brand3,2015-01-06,5,Tuesday,0,cat5:cat4,cpn197,3.66,1.92
72,0,cpn198,3.01,6.02,241.09,147.729722222222,0,2015-01-06,54,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:16:14,2015-01-06 20:51:54,20.2702777777778,brand2,cat5,1,cat8:cat9,0,147.135277777778,0,0.94,0,brand3,prod82,0,0,cpn108,13.06,1.44,1.26,prod37,2015-01-06 00:00:01,user72,1,0.594444444444444,prod15,brand3,2015-01-06,14,Tuesday,0,cat5,cpn199,4.08,0.82
73,0,cpn96,1.9,3.61,188.76,147.608333333333,0,2015-01-06,2,Tuesday,2.2,0,2015-01-13 00:00:01,2015-01-06 20:23:31,2015-01-06 20:59:02,20.3916666666667,brand2,cat5:cat4:cat2,1,cat1,0,147.016388888889,0,1.88,0,brand5,prod29,0,0,cpn200,4.03,2.69,1.57,prod3,2015-01-06 00:00:01,user73,0,0.591944444444444,prod1,brand3,2015-01-06,31,Tuesday,0,cat5:cat15:cat2,cpn3,12.92,12.92
74,0,cpn110,0,3.57,284.25,147.686944444444,0,2015-01-06,59,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:18:48,2015-01-06 20:59:59,20.3130555555556,brand4,cat20,1,cat8:cat7:cat4,1,147.000555555556,1,1.57,0,brand3,prod60,0,0,cpn201,2.59,0.52,1.57,prod84,2015-01-06 00:00:01,user74,0,0.686388888888889,prod83,brand13,2015-01-06,48,Tuesday,0,cat5:cat2,cpn202,15.7,0.35
75,0,cpn8,1.39,4.17,185.98,147.531111111111,0,2015-01-06,21,Tuesday,1.57,1,2015-01-13 00:00:01,2015-01-06 20:28:09,2015-01-06 21:11:21,20.4688888888889,brand2,cat5:cat7:cat18:cat4,1,cat1:cat4:cat2,0,146.811111111111,0,1.26,1,brand4,prod8,0,0,cpn203,10.88,3.2,1.57,prod34,2015-01-06 00:00:01,user75,0,0.72,prod31,brand4,2015-01-06,9,Tuesday,0,cat3:cat7,cpn204,6.11,2.45
76,0,cpn206,1.34,5,209.83,152.895555555556,0,2015-01-06,50,Tuesday,0,1,2015-01-13 00:00:01,2015-01-06 15:06:17,2015-01-06 21:13:50,15.1044444444444,brand2,cat5:cat7,1,cat8:cat4:cat9,0,146.769722222222,0,1.57,0,brand7,prod46,0,0,cpn205,6.25,2.5,0.63,prod85,2015-01-06 00:00:01,user76,0,6.12583333333333,prod51,brand4,2015-01-06,17,Tuesday,0,cat3,cpn207,2.27,0.45
77,1,cpn209,2.27,9.08,331.35,146.804444444444,0,2015-01-06,5,Tuesday,2.2,1,2015-01-13 00:00:01,2015-01-06 21:11:45,2015-01-06 21:16:05,21.1955555555556,brand6,cat5:cat7,1,cat1,1,146.732222222222,0,1.57,1,brand4,prod86,0,0,cpn208,65.44,7.27,0.94,prod24,2015-01-06 00:00:01,user77,1,0.0722222222222222,prod7,brand4,2015-01-06,45,Tuesday,0,cat3:cat7,cpn210,6.02,1.2
78,0,cpn212,1.44,9.22,538.4,152.082777777778,0,2015-01-06,6,Tuesday,2.2,1,2015-01-13 00:00:01,2015-01-06 15:55:03,2015-01-06 21:19:06,15.9172222222222,brand2,cat5:cat7,1,cat1,0,146.681944444444,0,1.57,0,brand3,prod28,0,0,cpn211,2.73,2.09,1.26,prod37,2015-01-06 00:00:01,user78,1,5.40083333333333,prod38,brand4,2015-01-06,3,Tuesday,0,cat3,cpn90,3.43,0.48
79,0,cpn129,0.69,4.21,192.28,147.597777777778,0,2015-01-06,26,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:24:09,2015-01-06 21:28:26,20.4022222222222,brand2,cat12,1,cat1,0,146.526388888889,0,3.14,0,brand3,prod27,0,0,cpn213,12.32,2.73,0.94,prod87,2015-01-06 00:00:01,user79,0,1.07138888888889,prod76,brand3,2015-01-06,9,Tuesday,0,cat5:cat4,cpn214,12.78,1.42
80,1,cpn209,2.27,9.08,194.59,147.113888888889,0,2015-01-06,48,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:53:11,2015-01-06 21:31:48,20.8861111111111,brand4,cat5:cat15:cat2,1,cat1:cat7,0,146.470277777778,1,1.57,1,brand4,prod86,0,0,cpn22,9.17,2.04,0.94,prod29,2015-01-06 00:00:01,user80,0,0.643611111111111,prod7,brand5,2015-01-06,11,Tuesday,0,cat3:cat7,cpn215,5.37,2.98
81,0,cpn217,0.94,6.67,209.83,151.844722222222,0,2015-01-06,55,Tuesday,0.94,0,2015-01-13 00:00:01,2015-01-06 16:09:20,2015-01-06 21:36:55,16.1552777777778,brand2,cat5,1,cat1:cat4,0,146.385,0,1.57,1,brand4,prod27,0,0,cpn216,3.89,1.95,0.94,prod58,2015-01-06 00:00:01,user81,0,5.45972222222222,prod30,brand4,2015-01-06,20,Tuesday,0,cat5:cat7,cpn143,2.73,0.55
82,0,cpn219,1.95,5.88,170.7,152.775,0,2015-01-06,0,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 15:13:31,2015-01-06 21:37:00,15.225,brand7,cat5,1,cat1,0,146.383611111111,0,1.57,0,brand3,prod46,0,0,cpn218,3.43,4.57,0.94,prod85,2015-01-06 00:00:01,user82,1,6.39138888888889,prod1,brand3,2015-01-06,31,Tuesday,0,cat3,cpn220,3.33,0.67
83,0,cpn222,4.58,4.58,204.64,146.761111111111,0,2015-01-06,44,Tuesday,2.2,0,2015-01-13 00:00:01,2015-01-06 21:14:21,2015-01-06 21:43:44,21.2388888888889,brand14,cat13,1,cat11:cat7,0,146.271388888889,1,1.88,0,brand15,prod88,0,0,cpn221,3.61,0.6,1.57,prod89,2015-01-06 00:00:01,user83,0,0.489722222222222,prod32,brand3,2015-01-06,21,Tuesday,0,cat11,cpn223,6.44,2.57
84,0,cpn224,0.89,4.45,197.84,146.731944444444,0,2015-01-06,24,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 21:16:06,2015-01-06 21:45:24,21.2680555555556,brand3,cat5,1,cat11:cat12,0,146.243611111111,0,1.57,0,brand3,prod52,0,0,cpn25,4.54,4.54,1.26,prod37,2015-01-06 00:00:01,user84,0,0.488333333333333,prod20,brand3,2015-01-06,6,Tuesday,0,cat5,cpn225,3.66,1.97
85,0,cpn226,1.16,3.47,201.03,152.338888888889,0,2015-01-06,4,Tuesday,1.88,1,2015-01-13 00:00:01,2015-01-06 15:39:41,2015-01-06 21:49:04,15.6611111111111,brand4,cat5:cat7,1,cat8:cat7,0,146.1825,1,1.88,0,brand2,prod86,0,0,cpn114,10,166.72,0.94,prod75,2015-01-06 00:00:01,user85,0,6.15638888888889,prod15,brand4,2015-01-06,41,Tuesday,0,cat3,cpn227,2.73,0
86,0,cpn228,1.07,9.59,421.19,147.624722222222,0,2015-01-06,39,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 20:22:32,2015-01-06 21:51:39,20.3752777777778,brand4,cat5,1,cat1:cat7,0,146.139444444444,1,0.94,0,brand3,prod2,0,0,cpn19,4.68,2.59,1.26,prod34,2015-01-06 00:00:01,user86,0,1.48527777777778,prod7,brand3,2015-01-06,32,Tuesday,0,cat16:cat3:cat2,cpn229,4.49,2.77
87,0,cpn230,3.98,3.98,259.94,146.170555555556,0,2015-01-06,25,Tuesday,0.94,1,2015-01-13 00:00:01,2015-01-06 21:49:47,2015-01-06 21:54:25,21.8294444444444,brand4,cat5:cat7,1,cat8:cat7,0,146.093333333333,1,1.88,0,brand5,prod44,0,0,cpn114,10,166.72,0.94,prod57,2015-01-06 00:00:01,user87,1,0.0772222222222222,prod15,brand4,2015-01-06,47,Tuesday,0,cat5:cat2,cpn231,6.44,3.21
88,0,cpn233,0,12.87,114.62,146.120833333333,0,2015-01-06,13,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 21:52:46,2015-01-06 21:55:13,21.8791666666667,brand5,cat5,1,cat5:cat4:cat2,0,146.08,0,1.88,0,brand5,prod90,0,0,cpn232,13.85,5.54,1.57,prod91,2015-01-06 00:00:01,user88,0,0.0408333333333333,prod3,brand3,2015-01-06,46,Tuesday,0,cat5:cat13:cat2,cpn234,3.61,1.2
89,0,cpn235,1.17,4.4,206.22,152.721666666667,0,2015-01-06,54,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 15:16:43,2015-01-06 22:23:54,15.2783333333333,brand6,cat5:cat2,1,cat1:cat4,0,145.601944444444,0,0.94,0,brand3,prod27,0,0,cpn165,4.17,2.6,1.57,prod37,2015-01-06 00:00:01,user89,0,7.11972222222222,prod76,brand3,2015-01-06,43,Tuesday,0,cat5,cpn236,4.08,2.04
90,1,cpn238,0.09,2.32,199.04,147.096944444444,0,2015-01-06,33,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 20:54:12,2015-01-06 22:24:33,20.9030555555556,brand3,cat12,1,cat8,1,145.591111111111,0,1.88,0,brand3,prod92,0,0,cpn237,3.66,2.81,6.28,prod87,2015-01-06 00:00:01,user90,0,1.50583333333333,prod51,brand3,2015-01-06,12,Tuesday,0,cat6,cpn239,13.34,1.48
91,0,cpn241,2.67,6.67,402.16,146.301666666667,0,2015-01-06,7,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 21:41:55,2015-01-06 22:25:07,21.6983333333333,brand2,cat5,1,cat1:cat4,1,145.581666666667,0,1.57,0,brand3,prod93,0,0,cpn240,7.5,1.67,1.26,prod94,2015-01-06 00:00:01,user91,1,0.72,prod30,brand3,2015-01-06,55,Tuesday,0,cat10,cpn242,5.09,5.2
92,0,cpn244,3.7,4.08,211.45,146.051388888889,0,2015-01-06,51,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 21:56:56,2015-01-06 22:25:51,21.9486111111111,brand4,cat5:cat2,1,cat8:cat7,1,145.569444444444,1,1.57,0,brand3,prod41,0,0,cpn243,6.67,3.33,1.26,prod37,2015-01-06 00:00:01,user92,0,0.481944444444444,prod51,brand3,2015-01-06,56,Tuesday,0,cat5,cpn56,3.66,1.82
93,1,cpn246,0.68,2.32,341.3,145.585833333333,0,2015-01-06,16,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 22:24:52,2015-01-06 22:42:16,22.4141666666667,brand2,cat20,1,cat8:cat9,1,145.295833333333,0,2.2,0,brand2,prod96,0,0,cpn245,4.26,1.7,0.94,prod97,2015-01-06 00:00:01,user93,1,0.29,prod95,brand3,2015-01-06,52,Tuesday,0,cat5:cat19,cpn247,3.24,0
94,0,cpn249,1.47,7.36,389,145.264444444444,0,2015-01-06,28,Tuesday,1.57,1,2015-01-13 00:00:01,2015-01-06 22:44:09,2015-01-06 22:46:28,22.7355555555556,brand6,cat5:cat7,1,cat8,0,145.225833333333,0,1.26,1,brand16,prod98,0,0,cpn248,4.91,0,1.57,prod62,2015-01-06 00:00:01,user94,1,0.0386111111111111,prod70,brand4,2015-01-06,9,Tuesday,0,cat10:cat7,cpn112,2.69,1.07
95,1,cpn251,1.59,5.74,213.91,145.523055555556,0,2015-01-06,47,Tuesday,1.88,1,2015-01-13 00:00:01,2015-01-06 22:28:38,2015-01-06 22:48:47,22.4769444444444,brand3,cat5:cat7,1,cat1,0,145.187222222222,0,1.57,0,brand3,prod46,0,0,cpn250,12.04,12.04,1.26,prod24,2015-01-06 00:00:01,user95,0,0.335833333333333,prod31,brand4,2015-01-06,38,Tuesday,0,cat3,cpn71,5.51,1.1
96,0,cpn253,2.74,3.98,590.27,152.489166666667,0,2015-01-06,29,Tuesday,3.14,1,2015-01-13 00:00:01,2015-01-06 15:30:40,2015-01-06 22:49:29,15.5108333333333,brand4,cat5:cat7,1,cat8:cat7,0,145.175555555556,1,1.57,1,brand4,prod50,0,0,cpn252,4.49,2.08,0.94,prod99,2015-01-06 00:00:01,user96,0,7.31361111111111,prod51,brand4,2015-01-06,40,Tuesday,0,cat5:cat7:cat18,cpn254,2.96,2.82
97,0,cpn95,0.69,3.47,395.63,146.233888888889,0,2015-01-06,15,Tuesday,1.57,1,2015-01-13 00:00:01,2015-01-06 21:45:59,2015-01-06 22:51:15,21.7661111111111,brand3,cat5:cat7:cat4,1,cat1,0,145.146111111111,0,0.94,1,brand4,prod11,0,0,cpn255,5.56,4.27,1.57,prod4,2015-01-06 00:00:01,user97,0,1.08777777777778,prod30,brand4,2015-01-06,59,Tuesday,0,cat3:cat7,cpn70,2.32,5.79
98,0,cpn257,1.09,2.73,185.24,145.5225,0,2015-01-06,51,Tuesday,0.94,0,2015-01-13 00:00:01,2015-01-06 22:28:40,2015-01-06 23:01:51,22.4775,brand3,cat5:cat4,1,cat5:cat9,0,144.969444444444,0,1.26,0,brand3,prod69,0,0,cpn256,4.12,3.43,1.26,prod90,2015-01-06 00:00:01,user98,1,0.553055555555556,prod12,brand3,2015-01-06,40,Tuesday,0,cat5:cat2,cpn258,2.5,2.5
99,0,cpn181,1.56,7.5,214.23,152.469722222222,0,2015-01-06,48,Tuesday,1.26,0,2015-01-13 00:00:01,2015-01-06 15:31:50,2015-01-06 23:02:48,15.5302777777778,brand7,cat2,1,cat1:cat15:cat4,0,144.953611111111,0,1.57,0,brand3,prod28,0,0,cpn259,6.21,8.86,1.57,prod100,2015-01-06 00:00:01,user99,0,7.51611111111111,prod40,brand5,2015-01-06,50,Tuesday,0,cat3,cpn260,5.93,4.56
100,1,cpn261,1.26,11.99,423.46,151.887222222222,0,2015-01-06,33,Tuesday,1.88,0,2015-01-13 00:00:01,2015-01-06 16:06:47,2015-01-06 23:18:33,16.1127777777778,brand6,cat5,1,cat1,0,144.691111111111,0,1.26,0,brand2,prod36,0,0,cpn94,8.89,3.7,1.26,prod44,2015-01-06 00:00:01,user100,0,7.19611111111111,prod33,brand14,2015-01-06,47,Tuesday,0,cat3,cpn262,2.73,4.55
101,0,cpn263,1.11,6.67,295.23,144.843333333333,0,2015-01-06,46,Tuesday,0.63,0,2015-01-13 00:00:01,2015-01-06 23:09:25,2015-01-06 23:20:46,23.1566666666667,brand3,cat5:cat9,1,cat11,0,144.654166666667,0,1.57,0,brand3,prod28,0,0,cpn80,3.33,3.33,1.26,prod3,2015-01-06 00:00:01,user101,1,0.189166666666667,prod32,brand2,2015-01-06,25,Tuesday,0,cat3:cat9,cpn264,3.66,3.66
102,0,cpn62,1.48,4.45,245.4,149.745277777778,0,2015-01-06,1,Tuesday,1.57,0,2015-01-13 00:00:01,2015-01-06 18:15:18,2015-01-06 23:51:01,18.2547222222222,brand3,cat13,1,cat8,0,144.15,0,0.94,0,brand3,prod44,0,0,cpn265,3.15,0.63,1.26,prod102,2015-01-06 00:00:01,user102,0,5.59527777777778,prod101,brand13,2015-01-06,18,Tuesday,0,cat16:cat5:cat17,cpn266,2.73,0.27
103,0,cpn267,1.64,4.45,449.81,144.434444444444,0,2015-01-07,41,Wednesday,1.57,0,2015-01-13 00:00:01,2015-01-06 23:33:57,2015-01-07 00:05:41,23.5655555555556,brand6,cat5:cat2,1,cat1,0,143.905555555556,0,1.26,0,brand3,prod46,0,0,cpn156,7.32,2.08,1.57,prod57,2015-01-06 00:00:01,user103,0,0.528888888888889,prod74,brand5,2015-01-06,57,Tuesday,0,cat3,cpn268,2.73,3.03
104,0,cpn15,2.45,4.91,187.42,147.4475,0,2015-01-07,56,Wednesday,1.57,1,2015-01-13 00:00:01,2015-01-06 20:33:10,2015-01-07 00:28:56,20.5525,brand4,cat5:cat7,1,cat1:cat7,0,143.518055555556,1,1.57,1,brand4,prod14,0,0,cpn269,13.52,7.51,0.63,prod72,2015-01-06 00:00:01,user104,0,3.92944444444444,prod7,brand4,2015-01-06,10,Tuesday,0,cat5,cpn270,3.33,16.67
105,0,cpn159,2.13,4.26,203.07,152.612777777778,0,2015-01-07,32,Wednesday,1.26,0,2015-01-13 00:00:01,2015-01-06 15:23:15,2015-01-07 06:11:32,15.3872222222222,brand3,cat5,1,cat12,1,137.808055555556,0,1.26,0,brand6,prod74,0,0,cpn271,4.35,2.18,1.26,prod3,2015-01-06 00:00:01,user105,0,14.8047222222222,prod21,brand3,2015-01-06,15,Tuesday,0,cat1,cpn188,18.48,6.16
106,0,cpn273,0,3.66,216.92,151.47,0,2015-01-07,26,Wednesday,1.57,0,2015-01-13 00:00:01,2015-01-06 16:31:49,2015-01-07 06:52:26,16.53,brand3,cat5,1,cat5:cat9,1,137.126388888889,0,0.63,0,brand3,prod35,0,0,cpn272,15.7,15.7,1.26,prod103,2015-01-06 00:00:01,user106,0,14.3436111111111,prod17,brand2,2015-01-06,49,Tuesday,0,cat8,cpn274,2.59,0.48
107,0,cpn181,1.56,7.5,204.23,136.418055555556,0,2015-01-07,5,Wednesday,0.94,0,2015-01-13 00:00:01,2015-01-07 07:34:56,2015-01-07 07:41:05,31.5819444444444,brand2,cat16:cat5:cat17,1,cat8:cat9,0,136.315555555556,0,1.57,0,brand3,prod28,0,0,cpn108,13.06,1.44,1.26,prod44,2015-01-06 00:00:01,user107,1,0.1025,prod15,brand3,2015-01-07,56,Wednesday,0,cat3,cpn275,4.45,1.58
108,0,cpn71,1.1,5.51,284.85,149.0025,0,2015-01-07,12,Wednesday,0.94,1,2015-01-13 00:00:01,2015-01-06 18:59:52,2015-01-07 07:56:12,18.9975,brand4,cat5:cat7,1,cat8:cat7,0,136.063611111111,1,1.88,1,brand4,prod24,0,0,cpn184,2.96,0,1.26,prod14,2015-01-06 00:00:01,user108,0,12.9388888888889,prod35,brand4,2015-01-06,52,Tuesday,0,cat5:cat7,cpn276,4.58,2.29
109,1,cpn277,1.53,4.58,240.95,136.325277777778,0,2015-01-07,5,Wednesday,2.2,1,2015-01-13 00:00:01,2015-01-07 07:40:30,2015-01-07 08:11:05,31.6747222222222,brand4,cat5:cat7,1,cat8:cat7,0,135.815555555556,1,1.57,1,brand4,prod8,0,0,cpn184,2.96,0,1.26,prod37,2015-01-06 00:00:01,user109,0,0.509722222222222,prod35,brand4,2015-01-07,30,Wednesday,0,cat3:cat7,cpn90,3.43,0.48
110,0,cpn279,5.28,5.28,813.81,138.284444444444,0,2015-01-07,10,Wednesday,1.57,0,2015-01-13 00:00:01,2015-01-07 05:42:57,2015-01-07 08:31:10,29.7155555555556,brand2,cat5:cat15:cat2,1,cat8:cat4:cat9,0,135.480833333333,0,1.26,0,brand3,prod3,0,0,cpn278,2.41,1.2,1.57,prod58,2015-01-06 00:00:01,user110,1,2.80361111111111,prod68,brand3,2015-01-07,57,Wednesday,0,cat5,cpn280,3.43,0.69
111,0,cpn281,4.19,5.23,203.39,135.664166666667,0,2015-01-07,20,Wednesday,1.57,1,2015-01-13 00:00:01,2015-01-07 08:20:10,2015-01-07 08:36:20,32.3358333333333,brand6,cat5:cat7,1,cat1,0,135.394722222222,0,1.57,0,brand5,prod29,0,0,cpn13,12.27,2.45,1.26,prod60,2015-01-06 00:00:01,user111,1,0.269444444444444,prod7,brand4,2015-01-07,10,Wednesday,0,cat5:cat15:cat2,cpn282,2.5,2.5
112,1,cpn284,0,10.65,221.27,136.145,0,2015-01-07,35,Wednesday,1.57,0,2015-01-13 00:00:01,2015-01-07 07:51:19,2015-01-07 08:37:35,31.855,brand2,cat5:cat4,1,cat1,1,135.373888888889,0,1.88,0,brand3,prod3,0,0,cpn283,10.98,3.43,1.57,prod90,2015-01-06 00:00:01,user112,1,0.771111111111111,prod31,brand3,2015-01-07,19,Wednesday,0,cat5,cpn285,6.11,4.89
113,0,cpn32,1.47,7.36,273.97,136.906111111111,0,2015-01-07,25,Wednesday,0.63,0,2015-01-13 00:00:01,2015-01-07 07:05:39,2015-01-07 08:41:25,31.0938888888889,brand7,cat5,1,cat11,0,135.31,0,1.57,0,brand3,prod24,0,0,cpn286,2.73,0.55,1.57,prod17,2015-01-06 00:00:01,user113,1,1.59611111111111,prod66,brand3,2015-01-07,39,Wednesday,0,cat5,cpn287,7.36,1.47
