orderID,orderTime,userID,couponsReceived,basketValue,couponID,price,basePrice,reward,premiumProduct,brand,productGroup,categoryIDs,couponUsed,couponCol
64,2015-01-06 20:14:09,user64,2015-01-06 15:33:04,239.61,cpn180,6.11,2.04,1.26,0,brand3,prod74,cat1,0,1
64,2015-01-06 20:14:09,user64,2015-01-06 15:33:04,239.61,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,0,2
65,2015-01-06 20:15:36,user65,2015-01-06 20:05:29,208.53,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,1,3
65,2015-01-06 20:15:36,user65,2015-01-06 20:05:29,208.53,cpn182,3.66,6.09,1.57,0,brand3,prod69,cat5,0,1
65,2015-01-06 20:15:36,user65,2015-01-06 20:05:29,208.53,cpn183,18.34,2.29,0.63,0,brand3,prod79,cat6:cat9,0,2
66,2015-01-06 20:20:45,user66,2015-01-06 20:15:35,189.87,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,0,1
66,2015-01-06 20:20:45,user66,2015-01-06 20:15:35,189.87,cpn185,7.36,2.04,1.88,1,brand4,prod36,cat3:cat7,0,2
66,2015-01-06 20:20:45,user66,2015-01-06 20:15:35,189.87,cpn186,3.52,0,1.57,0,brand3,prod63,cat5:cat18,0,3
67,2015-01-06 20:22:56,user67,2015-01-06 16:15:00,196.08,cpn187,6.44,0.85,1.88,0,brand2,prod13,cat3,0,2
67,2015-01-06 20:22:56,user67,2015-01-06 16:15:00,196.08,cpn188,18.48,6.16,1.26,0,brand3,prod3,cat5,0,3
67,2015-01-06 20:22:56,user67,2015-01-06 16:15:00,196.08,cpn63,12.18,4.87,1.57,0,brand2,prod45,cat1:cat4,0,1
68,2015-01-06 20:40:16,user68,2015-01-06 17:07:20,274.94,cpn189,2.5,2.17,1.26,1,brand4,prod80,cat5:cat7,0,3
68,2015-01-06 20:40:16,user68,2015-01-06 17:07:20,274.94,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,1
68,2015-01-06 20:40:16,user68,2015-01-06 17:07:20,274.94,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,2
69,2015-01-06 20:41:43,user69,2015-01-06 20:16:22,208.21,cpn190,5.05,1.73,0.94,0,brand2,prod51,cat8:cat4,1,1
69,2015-01-06 20:41:43,user69,2015-01-06 20:16:22,208.21,cpn191,3.47,0.99,1.57,0,brand3,prod49,cat5:cat18:cat4:cat2,1,2
69,2015-01-06 20:41:43,user69,2015-01-06 20:16:22,208.21,cpn192,3.47,0.99,1.57,0,brand3,prod49,cat5:cat18,1,3
70,2015-01-06 20:41:51,user70,2015-01-06 20:02:19,223.08,cpn193,9.17,3.67,1.26,1,brand4,prod7,cat1:cat7:cat4,0,1
70,2015-01-06 20:41:51,user70,2015-01-06 20:02:19,223.08,cpn194,5.93,0.79,1.57,0,brand3,prod13,cat3,0,2
70,2015-01-06 20:41:51,user70,2015-01-06 20:02:19,223.08,cpn195,2.69,0.54,1.26,1,brand4,prod27,cat5:cat7,0,3
71,2015-01-06 20:50:30,user71,2015-01-06 20:17:05,188.02,cpn129,4.21,0.69,3.14,0,brand3,prod27,cat5:cat4,0,2
71,2015-01-06 20:50:30,user71,2015-01-06 20:17:05,188.02,cpn196,6.76,2.41,1.57,0,brand6,prod81,cat1,0,1
71,2015-01-06 20:50:30,user71,2015-01-06 20:17:05,188.02,cpn197,3.66,1.92,1.26,0,brand3,prod37,cat5:cat4:cat2,0,3
72,2015-01-06 20:51:54,user72,2015-01-06 20:16:14,241.09,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,1,1
72,2015-01-06 20:51:54,user72,2015-01-06 20:16:14,241.09,cpn198,6.02,3.01,0.94,0,brand3,prod82,cat5,0,2
72,2015-01-06 20:51:54,user72,2015-01-06 20:16:14,241.09,cpn199,4.08,0.82,1.57,0,brand3,prod37,cat5,0,3
73,2015-01-06 20:59:02,user73,2015-01-06 20:23:31,188.76,cpn200,4.03,2.69,1.57,0,brand2,prod1,cat1,0,1
73,2015-01-06 20:59:02,user73,2015-01-06 20:23:31,188.76,cpn3,12.92,12.92,2.2,0,brand3,prod3,cat5:cat4:cat2,0,3
73,2015-01-06 20:59:02,user73,2015-01-06 20:23:31,188.76,cpn96,3.61,1.9,1.88,0,brand5,prod29,cat5:cat15:cat2,0,2
74,2015-01-06 20:59:59,user74,2015-01-06 20:18:48,284.25,cpn110,3.57,0,1.57,0,brand3,prod60,cat5:cat2,0,2
74,2015-01-06 20:59:59,user74,2015-01-06 20:18:48,284.25,cpn201,2.59,0.52,1.57,1,brand4,prod83,cat8:cat7:cat4,0,1
74,2015-01-06 20:59:59,user74,2015-01-06 20:18:48,284.25,cpn202,15.7,0.35,1.57,0,brand13,prod84,cat20,1,3
75,2015-01-06 21:11:21,user75,2015-01-06 20:28:09,185.98,cpn203,10.88,3.2,1.57,0,brand2,prod31,cat1:cat4:cat2,0,1
75,2015-01-06 21:11:21,user75,2015-01-06 20:28:09,185.98,cpn204,6.11,2.45,1.57,1,brand4,prod34,cat5:cat7:cat18:cat4,0,3
75,2015-01-06 21:11:21,user75,2015-01-06 20:28:09,185.98,cpn8,4.17,1.39,1.26,1,brand4,prod8,cat3:cat7,0,2
76,2015-01-06 21:13:50,user76,2015-01-06 15:06:17,209.83,cpn205,6.25,2.5,0.63,0,brand2,prod51,cat8:cat4:cat9,0,1
76,2015-01-06 21:13:50,user76,2015-01-06 15:06:17,209.83,cpn206,5,1.34,1.57,0,brand7,prod46,cat3,0,2
76,2015-01-06 21:13:50,user76,2015-01-06 15:06:17,209.83,cpn207,2.27,0.45,0,1,brand4,prod85,cat5:cat7,0,3
77,2015-01-06 21:16:05,user77,2015-01-06 21:11:45,331.35,cpn208,65.44,7.27,0.94,0,brand6,prod7,cat1,1,1
77,2015-01-06 21:16:05,user77,2015-01-06 21:11:45,331.35,cpn209,9.08,2.27,1.57,1,brand4,prod86,cat3:cat7,1,2
77,2015-01-06 21:16:05,user77,2015-01-06 21:11:45,331.35,cpn210,6.02,1.2,2.2,1,brand4,prod24,cat5:cat7,1,3
78,2015-01-06 21:19:06,user78,2015-01-06 15:55:03,538.4,cpn211,2.73,2.09,1.26,0,brand2,prod38,cat1,1,1
78,2015-01-06 21:19:06,user78,2015-01-06 15:55:03,538.4,cpn212,9.22,1.44,1.57,0,brand3,prod28,cat3,0,2
78,2015-01-06 21:19:06,user78,2015-01-06 15:55:03,538.4,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0,3
79,2015-01-06 21:28:26,user79,2015-01-06 20:24:09,192.28,cpn129,4.21,0.69,3.14,0,brand3,prod27,cat5:cat4,0,2
79,2015-01-06 21:28:26,user79,2015-01-06 20:24:09,192.28,cpn213,12.32,2.73,0.94,0,brand2,prod76,cat1,0,1
79,2015-01-06 21:28:26,user79,2015-01-06 20:24:09,192.28,cpn214,12.78,1.42,1.57,0,brand3,prod87,cat12,0,3
80,2015-01-06 21:31:48,user80,2015-01-06 20:53:11,194.59,cpn209,9.08,2.27,1.57,1,brand4,prod86,cat3:cat7,1,2
80,2015-01-06 21:31:48,user80,2015-01-06 20:53:11,194.59,cpn215,5.37,2.98,1.57,0,brand5,prod29,cat5:cat15:cat2,0,3
80,2015-01-06 21:31:48,user80,2015-01-06 20:53:11,194.59,cpn22,9.17,2.04,0.94,1,brand4,prod7,cat1:cat7,0,1
81,2015-01-06 21:36:55,user81,2015-01-06 16:09:20,209.83,cpn143,2.73,0.55,0.94,0,brand4,prod58,cat5,0,3
81,2015-01-06 21:36:55,user81,2015-01-06 16:09:20,209.83,cpn216,3.89,1.95,0.94,0,brand2,prod30,cat1:cat4,0,1
81,2015-01-06 21:36:55,user81,2015-01-06 16:09:20,209.83,cpn217,6.67,0.94,1.57,1,brand4,prod27,cat5:cat7,0,2
82,2015-01-06 21:37:00,user82,2015-01-06 15:13:31,170.7,cpn218,3.43,4.57,0.94,0,brand7,prod1,cat1,1,1
82,2015-01-06 21:37:00,user82,2015-01-06 15:13:31,170.7,cpn219,5.88,1.95,1.57,0,brand3,prod46,cat3,0,2
82,2015-01-06 21:37:00,user82,2015-01-06 15:13:31,170.7,cpn220,3.33,0.67,1.57,0,brand3,prod85,cat5,0,3
83,2015-01-06 21:43:44,user83,2015-01-06 21:14:21,204.64,cpn221,3.61,0.6,1.57,1,brand14,prod32,cat11:cat7,0,1
83,2015-01-06 21:43:44,user83,2015-01-06 21:14:21,204.64,cpn222,4.58,4.58,1.88,0,brand15,prod88,cat11,0,2
83,2015-01-06 21:43:44,user83,2015-01-06 21:14:21,204.64,cpn223,6.44,2.57,2.2,0,brand3,prod89,cat13,0,3
84,2015-01-06 21:45:24,user84,2015-01-06 21:16:06,197.84,cpn224,4.45,0.89,1.57,0,brand3,prod52,cat5,0,2
84,2015-01-06 21:45:24,user84,2015-01-06 21:16:06,197.84,cpn225,3.66,1.97,1.26,0,brand3,prod37,cat5,0,3
84,2015-01-06 21:45:24,user84,2015-01-06 21:16:06,197.84,cpn25,4.54,4.54,1.26,0,brand3,prod20,cat11:cat12,0,1
85,2015-01-06 21:49:04,user85,2015-01-06 15:39:41,201.03,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,0,1
85,2015-01-06 21:49:04,user85,2015-01-06 15:39:41,201.03,cpn226,3.47,1.16,1.88,0,brand2,prod86,cat3,0,2
85,2015-01-06 21:49:04,user85,2015-01-06 15:39:41,201.03,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0,3
86,2015-01-06 21:51:39,user86,2015-01-06 20:22:32,421.19,cpn19,4.68,2.59,1.26,1,brand4,prod7,cat1:cat7,0,1
86,2015-01-06 21:51:39,user86,2015-01-06 20:22:32,421.19,cpn228,9.59,1.07,0.94,0,brand3,prod2,cat16:cat3:cat2,0,2
86,2015-01-06 21:51:39,user86,2015-01-06 20:22:32,421.19,cpn229,4.49,2.77,1.57,0,brand3,prod34,cat5,0,3
87,2015-01-06 21:54:25,user87,2015-01-06 21:49:47,259.94,cpn114,10,166.72,0.94,1,brand4,prod15,cat8:cat7,1,1
87,2015-01-06 21:54:25,user87,2015-01-06 21:49:47,259.94,cpn230,3.98,3.98,1.88,0,brand5,prod44,cat5:cat2,0,2
87,2015-01-06 21:54:25,user87,2015-01-06 21:49:47,259.94,cpn231,6.44,3.21,0.94,1,brand4,prod57,cat5:cat7,0,3
88,2015-01-06 21:55:13,user88,2015-01-06 21:52:46,114.62,cpn232,13.85,5.54,1.57,0,brand5,prod3,cat5:cat4:cat2,0,1
88,2015-01-06 21:55:13,user88,2015-01-06 21:52:46,114.62,cpn233,12.87,0,1.88,0,brand5,prod90,cat5:cat13:cat2,0,2
88,2015-01-06 21:55:13,user88,2015-01-06 21:52:46,114.62,cpn234,3.61,1.2,1.57,0,brand3,prod91,cat5,0,3
89,2015-01-06 22:23:54,user89,2015-01-06 15:16:43,206.22,cpn165,4.17,2.6,1.57,0,brand6,prod76,cat1:cat4,0,1
89,2015-01-06 22:23:54,user89,2015-01-06 15:16:43,206.22,cpn235,4.4,1.17,0.94,0,brand3,prod27,cat5,0,2
89,2015-01-06 22:23:54,user89,2015-01-06 15:16:43,206.22,cpn236,4.08,2.04,1.57,0,brand3,prod37,cat5:cat2,0,3
90,2015-01-06 22:24:33,user90,2015-01-06 20:54:12,199.04,cpn237,3.66,2.81,6.28,0,brand3,prod51,cat8,0,1
90,2015-01-06 22:24:33,user90,2015-01-06 20:54:12,199.04,cpn238,2.32,0.09,1.88,0,brand3,prod92,cat6,1,2
90,2015-01-06 22:24:33,user90,2015-01-06 20:54:12,199.04,cpn239,13.34,1.48,1.26,0,brand3,prod87,cat12,1,3
91,2015-01-06 22:25:07,user91,2015-01-06 21:41:55,402.16,cpn240,7.5,1.67,1.26,0,brand2,prod30,cat1:cat4,1,1
91,2015-01-06 22:25:07,user91,2015-01-06 21:41:55,402.16,cpn241,6.67,2.67,1.57,0,brand3,prod93,cat10,0,2
91,2015-01-06 22:25:07,user91,2015-01-06 21:41:55,402.16,cpn242,5.09,5.2,1.57,0,brand3,prod94,cat5,1,3
92,2015-01-06 22:25:51,user92,2015-01-06 21:56:56,211.45,cpn243,6.67,3.33,1.26,1,brand4,prod51,cat8:cat7,0,1
92,2015-01-06 22:25:51,user92,2015-01-06 21:56:56,211.45,cpn244,4.08,3.7,1.57,0,brand3,prod41,cat5,0,2
92,2015-01-06 22:25:51,user92,2015-01-06 21:56:56,211.45,cpn56,3.66,1.82,1.26,0,brand3,prod37,cat5:cat2,1,3
93,2015-01-06 22:42:16,user93,2015-01-06 22:24:52,341.3,cpn245,4.26,1.7,0.94,0,brand2,prod95,cat8:cat9,1,1
93,2015-01-06 22:42:16,user93,2015-01-06 22:24:52,341.3,cpn246,2.32,0.68,2.2,0,brand2,prod96,cat5:cat19,1,2
93,2015-01-06 22:42:16,user93,2015-01-06 22:24:52,341.3,cpn247,3.24,0,1.57,0,brand3,prod97,cat20,1,3
94,2015-01-06 22:46:28,user94,2015-01-06 22:44:09,389,cpn112,2.69,1.07,1.57,1,brand4,prod62,cat5:cat7,0,3
94,2015-01-06 22:46:28,user94,2015-01-06 22:44:09,389,cpn248,4.91,0,1.57,0,brand6,prod70,cat8,1,1
94,2015-01-06 22:46:28,user94,2015-01-06 22:44:09,389,cpn249,7.36,1.47,1.26,1,brand16,prod98,cat10:cat7,0,2
95,2015-01-06 22:48:47,user95,2015-01-06 22:28:38,213.91,cpn250,12.04,12.04,1.26,0,brand3,prod31,cat1,0,1
95,2015-01-06 22:48:47,user95,2015-01-06 22:28:38,213.91,cpn251,5.74,1.59,1.57,0,brand3,prod46,cat3,1,2
95,2015-01-06 22:48:47,user95,2015-01-06 22:28:38,213.91,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0,3
96,2015-01-06 22:49:29,user96,2015-01-06 15:30:40,590.27,cpn252,4.49,2.08,0.94,1,brand4,prod51,cat8:cat7,0,1
96,2015-01-06 22:49:29,user96,2015-01-06 15:30:40,590.27,cpn253,3.98,2.74,1.57,1,brand4,prod50,cat5:cat7:cat18,0,2
96,2015-01-06 22:49:29,user96,2015-01-06 15:30:40,590.27,cpn254,2.96,2.82,3.14,1,brand4,prod99,cat5:cat7,0,3
97,2015-01-06 22:51:15,user97,2015-01-06 21:45:59,395.63,cpn255,5.56,4.27,1.57,0,brand3,prod30,cat1,0,1
97,2015-01-06 22:51:15,user97,2015-01-06 21:45:59,395.63,cpn70,2.32,5.79,1.57,1,brand4,prod4,cat5:cat7:cat4,0,3
97,2015-01-06 22:51:15,user97,2015-01-06 21:45:59,395.63,cpn95,3.47,0.69,0.94,1,brand4,prod11,cat3:cat7,0,2
98,2015-01-06 23:01:51,user98,2015-01-06 22:28:40,185.24,cpn256,4.12,3.43,1.26,0,brand3,prod12,cat5:cat9,1,1
98,2015-01-06 23:01:51,user98,2015-01-06 22:28:40,185.24,cpn257,2.73,1.09,1.26,0,brand3,prod69,cat5:cat2,0,2
98,2015-01-06 23:01:51,user98,2015-01-06 22:28:40,185.24,cpn258,2.5,2.5,0.94,0,brand3,prod90,cat5:cat4,0,3
99,2015-01-06 23:02:48,user99,2015-01-06 15:31:50,214.23,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,0,2
99,2015-01-06 23:02:48,user99,2015-01-06 15:31:50,214.23,cpn259,6.21,8.86,1.57,0,brand7,prod40,cat1:cat15:cat4,0,1
99,2015-01-06 23:02:48,user99,2015-01-06 15:31:50,214.23,cpn260,5.93,4.56,1.26,0,brand5,prod100,cat2,0,3
100,2015-01-06 23:18:33,user100,2015-01-06 16:06:47,423.46,cpn261,11.99,1.26,1.26,0,brand2,prod36,cat3,1,2
100,2015-01-06 23:18:33,user100,2015-01-06 16:06:47,423.46,cpn262,2.73,4.55,1.88,0,brand14,prod44,cat5,0,3
100,2015-01-06 23:18:33,user100,2015-01-06 16:06:47,423.46,cpn94,8.89,3.7,1.26,0,brand6,prod33,cat1,0,1
101,2015-01-06 23:20:46,user101,2015-01-06 23:09:25,295.23,cpn263,6.67,1.11,1.57,0,brand3,prod28,cat3:cat9,0,2
101,2015-01-06 23:20:46,user101,2015-01-06 23:09:25,295.23,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,0,3
101,2015-01-06 23:20:46,user101,2015-01-06 23:09:25,295.23,cpn80,3.33,3.33,1.26,0,brand3,prod32,cat11,1,1
102,2015-01-06 23:51:01,user102,2015-01-06 18:15:18,245.4,cpn265,3.15,0.63,1.26,0,brand3,prod101,cat8,0,1
102,2015-01-06 23:51:01,user102,2015-01-06 18:15:18,245.4,cpn266,2.73,0.27,1.57,0,brand13,prod102,cat13,0,3
102,2015-01-06 23:51:01,user102,2015-01-06 18:15:18,245.4,cpn62,4.45,1.48,0.94,0,brand3,prod44,cat16:cat5:cat17,0,2
103,2015-01-07 00:05:41,user103,2015-01-06 23:33:57,449.81,cpn156,7.32,2.08,1.57,0,brand6,prod74,cat1,0,1
103,2015-01-07 00:05:41,user103,2015-01-06 23:33:57,449.81,cpn267,4.45,1.64,1.26,0,brand3,prod46,cat3,0,2
103,2015-01-07 00:05:41,user103,2015-01-06 23:33:57,449.81,cpn268,2.73,3.03,1.57,0,brand5,prod57,cat5:cat2,0,3
104,2015-01-07 00:28:56,user104,2015-01-06 20:33:10,187.42,cpn15,4.91,2.45,1.57,1,brand4,prod14,cat5,0,2
104,2015-01-07 00:28:56,user104,2015-01-06 20:33:10,187.42,cpn269,13.52,7.51,0.63,1,brand4,prod7,cat1:cat7,0,1
104,2015-01-07 00:28:56,user104,2015-01-06 20:33:10,187.42,cpn270,3.33,16.67,1.57,1,brand4,prod72,cat5:cat7,0,3
105,2015-01-07 06:11:32,user105,2015-01-06 15:23:15,203.07,cpn159,4.26,2.13,1.26,0,brand6,prod74,cat1,0,2
105,2015-01-07 06:11:32,user105,2015-01-06 15:23:15,203.07,cpn188,18.48,6.16,1.26,0,brand3,prod3,cat5,1,3
105,2015-01-07 06:11:32,user105,2015-01-06 15:23:15,203.07,cpn271,4.35,2.18,1.26,0,brand3,prod21,cat12,0,1
106,2015-01-07 06:52:26,user106,2015-01-06 16:31:49,216.92,cpn272,15.7,15.7,1.26,0,brand3,prod17,cat5:cat9,0,1
106,2015-01-07 06:52:26,user106,2015-01-06 16:31:49,216.92,cpn273,3.66,0,0.63,0,brand3,prod35,cat8,0,2
106,2015-01-07 06:52:26,user106,2015-01-06 16:31:49,216.92,cpn274,2.59,0.48,1.57,0,brand2,prod103,cat5,1,3
107,2015-01-07 07:41:05,user107,2015-01-07 07:34:56,204.23,cpn108,13.06,1.44,1.26,0,brand2,prod15,cat8:cat9,1,1
107,2015-01-07 07:41:05,user107,2015-01-07 07:34:56,204.23,cpn181,7.5,1.56,1.57,0,brand3,prod28,cat3,0,2
107,2015-01-07 07:41:05,user107,2015-01-07 07:34:56,204.23,cpn275,4.45,1.58,0.94,0,brand3,prod44,cat16:cat5:cat17,0,3
108,2015-01-07 07:56:12,user108,2015-01-06 18:59:52,284.85,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,0,1
108,2015-01-07 07:56:12,user108,2015-01-06 18:59:52,284.85,cpn276,4.58,2.29,0.94,1,brand4,prod14,cat5:cat7,0,3
108,2015-01-07 07:56:12,user108,2015-01-06 18:59:52,284.85,cpn71,5.51,1.1,1.88,1,brand4,prod24,cat5:cat7,0,2
109,2015-01-07 08:11:05,user109,2015-01-07 07:40:30,240.95,cpn184,2.96,0,1.26,1,brand4,prod35,cat8:cat7,0,1
109,2015-01-07 08:11:05,user109,2015-01-07 07:40:30,240.95,cpn277,4.58,1.53,1.57,1,brand4,prod8,cat3:cat7,1,2
109,2015-01-07 08:11:05,user109,2015-01-07 07:40:30,240.95,cpn90,3.43,0.48,2.2,1,brand4,prod37,cat5:cat7,0,3
110,2015-01-07 08:31:10,user110,2015-01-07 05:42:57,813.81,cpn278,2.41,1.2,1.57,0,brand2,prod68,cat8:cat4:cat9,1,1
110,2015-01-07 08:31:10,user110,2015-01-07 05:42:57,813.81,cpn279,5.28,5.28,1.26,0,brand3,prod3,cat5,0,2
110,2015-01-07 08:31:10,user110,2015-01-07 05:42:57,813.81,cpn280,3.43,0.69,1.57,0,brand3,prod58,cat5:cat15:cat2,0,3
111,2015-01-07 08:36:20,user111,2015-01-07 08:20:10,203.39,cpn13,12.27,2.45,1.26,0,brand6,prod7,cat1,1,1
111,2015-01-07 08:36:20,user111,2015-01-07 08:20:10,203.39,cpn281,5.23,4.19,1.57,0,brand5,prod29,cat5:cat15:cat2,0,2
111,2015-01-07 08:36:20,user111,2015-01-07 08:20:10,203.39,cpn282,2.5,2.5,1.57,1,brand4,prod60,cat5:cat7,0,3
112,2015-01-07 08:37:35,user112,2015-01-07 07:51:19,221.27,cpn283,10.98,3.43,1.57,0,brand2,prod31,cat1,1,1
112,2015-01-07 08:37:35,user112,2015-01-07 07:51:19,221.27,cpn284,10.65,0,1.88,0,brand3,prod3,cat5,1,2
112,2015-01-07 08:37:35,user112,2015-01-07 07:51:19,221.27,cpn285,6.11,4.89,1.57,0,brand3,prod90,cat5:cat4,1,3
113,2015-01-07 08:41:25,user113,2015-01-07 07:05:39,273.97,cpn286,2.73,0.55,1.57,0,brand7,prod66,cat11,1,1
113,2015-01-07 08:41:25,user113,2015-01-07 07:05:39,273.97,cpn287,7.36,1.47,0.63,0,brand3,prod17,cat5,0,3
113,2015-01-07 08:41:25,user113,2015-01-07 07:05:39,273.97,cpn32,7.36,1.47,1.57,0,brand3,prod24,cat5,0,2
114,2015-01-07 08:44:47,user114,2015-01-06 19:26:01,210.71,cpn288,6.67,8.34,1.26,0,brand2,prod40,cat1,0,1
114,2015-01-07 08:44:47,user114,2015-01-06 19:26:01,210.71,cpn289,4.17,0.83,0.94,1,brand4,prod27,cat5:cat7,0,2
114,2015-01-07 08:44:47,user114,2015-01-06 19:26:01,210.71,cpn290,4.26,0.98,1.88,0,brand3,prod27,cat5:cat18,0,3
115,2015-01-07 08:57:08,user115,2015-01-06 15:10:03,193.16,cpn203,10.88,3.2,1.57,0,brand2,prod31,cat1:cat4:cat2,0,1
115,2015-01-07 08:57:08,user115,2015-01-06 15:10:03,193.16,cpn227,2.73,0,1.88,1,brand4,prod75,cat5:cat7,0,3
115,2015-01-07 08:57:08,user115,2015-01-06 15:10:03,193.16,cpn58,4.82,1.05,1.57,1,brand4,prod28,cat3:cat7,0,2
116,2015-01-07 09:04:03,user116,2015-01-06 18:12:48,282.07,cpn291,3.94,13.11,1.57,0,brand5,prod104,cat8:cat2,0,1
116,2015-01-07 09:04:03,user116,2015-01-06 18:12:48,282.07,cpn292,3.52,2.34,2.2,0,brand5,prod103,cat5:cat15:cat19:cat2,0,2
116,2015-01-07 09:04:03,user116,2015-01-06 18:12:48,282.07,cpn293,3.66,1.46,1.26,0,brand3,prod103,cat5:cat19,0,3
117,2015-01-07 09:05:21,user117,2015-01-07 08:57:13,148.19,cpn264,3.66,3.66,0.63,0,brand2,prod3,cat5:cat9,1,3
117,2015-01-07 09:05:21,user117,2015-01-07 08:57:13,148.19,cpn294,3.52,2.34,2.2,0,brand3,prod105,cat11:cat19:cat4,1,1
117,2015-01-07 09:05:21,user117,2015-01-07 08:57:13,148.19,cpn295,3.06,0.31,1.88,1,brand4,prod75,cat5:cat7,0,2
118,2015-01-07 09:08:18,user118,2015-01-07 07:41:42,270.68,cpn180,6.11,2.04,1.26,0,brand3,prod74,cat1,0,1
118,2015-01-07 09:08:18,user118,2015-01-07 07:41:42,270.68,cpn296,5.74,1.59,1.57,0,brand3,prod28,cat3,0,2
118,2015-01-07 09:08:18,user118,2015-01-07 07:41:42,270.68,cpn96,3.61,1.9,1.88,0,brand5,prod29,cat5:cat15:cat2,0,3
119,2015-01-07 09:12:36,user119,2015-01-07 09:09:44,194.87,cpn297,2.73,2.19,0.94,0,brand3,prod106,cat8,1,1
119,2015-01-07 09:12:36,user119,2015-01-07 09:09:44,194.87,cpn298,4.49,2.24,1.57,0,brand3,prod86,cat3,1,2
119,2015-01-07 09:12:36,user119,2015-01-07 09:09:44,194.87,cpn299,6.07,0.6,1.57,0,brand3,prod107,cat21,1,3
120,2015-01-07 09:21:40,user120,2015-01-06 15:10:39,227.57,cpn300,5.65,1.13,1.57,0,brand2,prod8,cat3,0,2
120,2015-01-07 09:21:40,user120,2015-01-06 15:10:39,227.57,cpn301,20.38,13.58,0.94,0,brand3,prod18,cat5,0,3
120,2015-01-07 09:21:40,user120,2015-01-06 15:10:39,227.57,cpn39,5.56,4.27,1.57,0,brand3,prod30,cat1,0,1
121,2015-01-07 09:23:17,user121,2015-01-06 21:54:40,190.06,cpn302,8.29,8.29,1.26,1,brand4,prod40,cat1:cat4,1,1
121,2015-01-07 09:23:17,user121,2015-01-06 21:54:40,190.06,cpn303,3.8,2.45,1.57,0,brand3,prod44,cat5,0,2
121,2015-01-07 09:23:17,user121,2015-01-06 21:54:40,190.06,cpn304,3.52,1.85,1.26,0,brand3,prod44,cat5,0,3
122,2015-01-07 09:29:16,user122,2015-01-07 09:19:41,491.3,cpn240,7.5,1.67,1.26,0,brand2,prod30,cat1:cat4,0,1
122,2015-01-07 09:29:16,user122,2015-01-07 09:19:41,491.3,cpn305,18.29,3.05,3.14,0,brand2,prod36,cat22,0,2
122,2015-01-07 09:29:16,user122,2015-01-07 09:19:41,491.3,cpn306,4.08,7.41,2.2,0,brand2,prod103,cat5,0,3
123,2015-01-07 09:31:09,user123,2015-01-07 09:10:24,185.75,cpn307,6.3,1.26,0.94,1,brand16,prod93,cat10:cat7,1,2
123,2015-01-07 09:31:09,user123,2015-01-07 09:10:24,185.75,cpn308,4.58,0.92,0.94,1,brand4,prod27,cat5,1,3
123,2015-01-07 09:31:09,user123,2015-01-07 09:10:24,185.75,cpn91,7.18,1.7,0.94,0,brand6,prod33,cat1:cat4,0,1
124,2015-01-07 09:35:05,user124,2015-01-07 09:04:18,215.99,cpn275,4.45,1.58,0.94,0,brand3,prod44,cat16:cat5:cat17,0,3
124,2015-01-07 09:35:05,user124,2015-01-07 09:04:18,215.99,cpn309,5.51,0.73,1.26,0,brand3,prod27,cat5:cat2,0,2
124,2015-01-07 09:35:05,user124,2015-01-07 09:04:18,215.99,cpn88,9.63,9.63,1.26,1,brand4,prod40,cat1:cat7,0,1
125,2015-01-07 09:35:47,user125,2015-01-06 15:50:07,337,cpn310,4.35,2.9,1.26,0,brand2,prod74,cat1:cat4,0,1
125,2015-01-07 09:35:47,user125,2015-01-06 15:50:07,337,cpn311,5.37,1.07,1.57,0,brand11,prod93,cat10,0,2
125,2015-01-07 09:35:47,user125,2015-01-06 15:50:07,337,cpn312,3.89,0.56,2.2,1,brand4,prod37,cat5:cat7,0,3
126,2015-01-07 09:37:18,user126,2015-01-06 16:24:03,116.01,cpn313,10.28,1.71,0.94,0,brand3,prod15,cat8,0,1
126,2015-01-07 09:37:18,user126,2015-01-06 16:24:03,116.01,cpn314,4.17,23.16,1.88,0,brand3,prod4,cat5,0,2
126,2015-01-07 09:37:18,user126,2015-01-06 16:24:03,116.01,cpn315,2.32,0.46,0.94,0,brand2,prod85,cat5,0,3
127,2015-01-07 09:38:48,user127,2015-01-07 08:35:39,186.21,cpn316,4.26,2.13,1.26,0,brand17,prod108,cat23,0,1
127,2015-01-07 09:38:48,user127,2015-01-07 08:35:39,186.21,cpn317,5.51,2.29,1.26,0,brand17,prod108,cat23,0,2
127,2015-01-07 09:38:48,user127,2015-01-07 08:35:39,186.21,cpn43,3.75,1.07,0.94,0,brand2,prod8,cat3,0,3
