"","orderID","orderTime","userID","couponsReceived","couponID1","price1","basePrice1","reward1","premiumProduct1","brand1","productGroup1","categoryIDs1","couponID2","price2","basePrice2","reward2","premiumProduct2","brand2","productGroup2","categoryIDs2","couponID3","price3","basePrice3","reward3","premiumProduct3","brand3","productGroup3","categoryIDs3","coupon1Used","coupon2Used","coupon3Used","basketValue"
"122",122,"2015-01-07 09:29:16",122,"2015-01-07 09:19:41",77,7.5,1.67,1.26,0,2,8,8,1342,18.29,3.05,3.14,0,2,131,132,2493,4.08,7.41,2.2,0,2,75,2,0,0,0,491.3
"123",123,"2015-01-07 09:31:09",123,"2015-01-07 09:10:24",29,7.18,1.7,0.94,0,4,10,8,1343,6.3,1.26,0.94,1,19,92,75,1817,4.58,0.92,0.94,1,3,88,2,0,1,1,185.75
"124",124,"2015-01-07 09:35:05",124,"2015-01-07 09:04:18",28,9.63,9.63,1.26,1,3,13,3,1344,5.51,0.73,1.26,0,5,88,7,1722,4.45,1.58,0.94,0,5,114,93,0,0,0,215.99
"125",125,"2015-01-07 09:35:47",125,"2015-01-06 15:50:07",98,4.35,2.9,1.26,0,2,26,8,1345,5.37,1.07,1.57,0,9,92,60,2111,3.89,0.56,2.2,1,3,90,11,0,0,0,337
"126",126,"2015-01-07 09:37:18",126,"2015-01-06 16:24:03",99,10.28,1.71,0.94,0,5,5,15,1346,4.17,23.16,1.88,0,5,2,2,2050,2.32,0.46,0.94,0,2,80,2,0,0,0,116.01
"127",127,"2015-01-07 09:38:48",127,"2015-01-07 08:35:39",100,4.26,2.13,1.26,0,11,40,30,210,5.51,2.29,1.26,0,11,40,30,1277,3.75,1.07,0.94,0,2,175,63,0,0,0,186.21
"128",128,"2015-01-07 09:39:21",128,"2015-01-07 09:28:38",101,7.41,1.85,1.26,0,4,3,8,1347,9.17,1.05,1.26,0,5,111,63,2174,4.54,1.33,1.88,0,6,59,143,0,0,0,387.57
"129",129,"2015-01-07 09:43:59",129,"2015-01-07 09:30:03",102,9.17,3.06,1.26,0,5,41,31,730,7.22,2.41,0.94,0,5,47,19,2494,4.72,0.94,1.57,0,5,145,36,0,1,0,200.85
"130",130,"2015-01-07 09:45:26",130,"2015-01-07 09:25:29",103,4.63,2.32,1.26,1,3,17,13,756,2.64,0.53,0,1,3,50,35,747,8.29,1.66,1.57,1,3,20,91,0,0,0,253.55
"131",131,"2015-01-07 09:50:34",131,"2015-01-06 15:06:58",91,10.98,3.43,1.57,0,2,9,4,1348,8.29,2.07,1.57,0,5,111,63,656,5.93,3.11,1.88,0,6,104,40,0,0,0,238.22
"132",132,"2015-01-07 09:52:55",132,"2015-01-06 21:17:53",104,2.69,0.54,1.57,0,5,42,7,1349,2.32,0.87,0.94,0,5,147,2,1858,5.51,2.39,0.94,0,5,90,2,0,0,0,218.21
"133",133,"2015-01-07 10:01:05",133,"2015-01-07 08:55:57",63,9.17,3.67,1.26,1,3,3,21,1332,11.99,1.26,1.26,0,2,131,63,2495,9.54,2.38,0.94,0,5,7,2,0,0,0,223.45
"134",134,"2015-01-07 10:10:35",134,"2015-01-06 15:07:44",105,17.55,0,1.57,0,5,20,16,1350,3.7,1.08,1.26,0,5,121,33,2044,3.7,1.08,1.26,0,5,121,33,0,0,0,323.71
"135",135,"2015-01-07 10:14:38",135,"2015-01-07 09:59:11",106,3.06,3.06,1.88,1,3,43,25,1351,2.27,0.32,0,0,5,69,14,440,5.28,0.58,1.26,0,5,25,19,0,0,0,104.15
"136",136,"2015-01-07 10:19:53",136,"2015-01-06 16:14:04",107,9.17,152.82,1.57,1,3,5,13,1352,8.1,0.9,1.26,0,5,66,129,1229,8.29,1.66,0.94,0,5,28,2,1,0,0,695.21
"137",137,"2015-01-07 10:20:11",137,"2015-01-07 06:20:58",101,7.41,1.85,1.26,0,4,3,8,1332,11.99,1.26,1.26,0,2,131,63,1435,8.52,1.7,1.26,0,5,73,2,0,0,0,195.43
"138",138,"2015-01-07 10:21:34",138,"2015-01-07 09:54:32",108,14.82,8.22,0.63,0,4,15,32,1353,25.89,0,0.94,0,5,122,27,1634,3.66,3.33,1.26,0,5,86,26,0,0,0,220.57
"139",139,"2015-01-07 10:27:40",139,"2015-01-07 09:57:08",109,7.04,3.52,1.57,0,2,9,4,1354,3.15,0.44,0.94,0,5,90,7,2427,3.33,1.67,1.57,0,2,97,64,1,0,0,208.81
"140",140,"2015-01-07 10:28:27",140,"2015-01-07 10:06:23",110,2.41,4.01,1.26,0,8,1,1,953,3.43,0.48,2.2,1,3,90,11,1317,3.57,0,1.57,0,5,76,7,0,0,0,167.09
"141",141,"2015-01-07 10:31:13",141,"2015-01-06 16:57:00",31,5.84,5.84,1.26,1,3,13,4,1355,10.14,0,1.88,0,5,97,26,2403,7.36,1.47,2.2,0,5,20,26,0,0,0,110.5
"142",142,"2015-01-07 10:32:59",142,"2015-01-07 10:13:02",111,6.67,1.33,1.26,0,5,44,33,1356,6.44,0.85,1.88,0,5,125,34,1749,3.33,0.44,1.57,0,5,125,34,1,0,1,185.38
"143",143,"2015-01-07 10:36:59",143,"2015-01-06 16:15:52",112,2.96,29.64,1.26,0,5,45,34,521,8.29,0.06,1.26,0,5,110,77,2496,2.04,1.02,0.94,0,5,153,77,0,0,1,518.81
"144",144,"2015-01-07 10:43:14",144,"2015-01-07 10:40:14",113,13.34,1.48,1.26,0,2,5,5,1357,8.61,1.79,1.57,0,5,111,63,1360,7.36,2.95,0.94,0,5,86,2,0,0,0,253.36
"145",145,"2015-01-07 10:44:22",145,"2015-01-07 10:03:19",114,7.78,1.95,1.26,0,5,26,4,1292,8.52,0,1.26,0,5,79,63,130,12.92,12.92,2.2,0,5,20,26,0,0,1,588.41
"146",146,"2015-01-07 10:53:00",146,"2015-01-07 10:29:53",115,2.41,0.6,3.14,1,12,46,25,1358,2.32,0,1.88,0,5,55,14,309,5.7,2.28,1.26,0,5,31,4,1,1,0,186.26
"147",147,"2015-01-07 11:07:35",147,"2015-01-06 16:45:10",89,15.7,15.7,1.26,0,5,28,27,1359,8.29,0,2.51,0,2,178,34,1258,3.98,0,2.51,0,2,174,34,1,0,0,117.07
"148",148,"2015-01-07 11:09:07",148,"2015-01-06 15:24:25",116,13.34,1.48,1.26,0,5,47,19,851,6.44,0,1.57,0,5,52,36,2497,12.78,1.42,0.94,0,2,93,19,0,0,1,234
"149",149,"2015-01-07 11:13:17",149,"2015-01-06 19:24:11",117,15.7,1.44,1.26,0,5,48,33,1360,7.36,2.95,0.94,0,5,86,2,503,4.54,4.54,1.57,0,5,68,2,0,0,0,297.22
"150",150,"2015-01-07 11:17:57",150,"2015-01-07 10:45:03",118,5.56,4.27,1.57,0,5,8,4,337,5.51,1.48,1.26,0,9,77,60,1815,3.61,1.12,1.57,0,5,59,2,1,1,1,119.06
"151",151,"2015-01-07 11:27:59",151,"2015-01-07 10:57:32",119,10.19,5.09,0.94,0,6,1,10,1288,8.1,0.9,1.26,0,5,66,81,2040,2.73,0.88,1.26,0,6,137,7,0,0,1,194.97
"152",152,"2015-01-07 11:29:52",152,"2015-01-06 15:15:12",14,8.43,3.51,1.88,0,2,9,4,1032,2.5,0.5,1.26,1,3,21,11,2386,3.52,3.2,1.88,0,2,2,2,0,1,0,188.02
"153",153,"2015-01-07 11:40:48",153,"2015-01-06 16:30:12",4,2.5,2.08,1.57,0,4,4,4,23,5.51,1.1,1.88,1,3,16,11,2498,10.65,0,1.88,0,5,20,2,0,0,0,202.05
"154",154,"2015-01-07 11:42:00",154,"2015-01-06 15:13:44",120,5.93,0.74,1.26,0,5,49,15,60,3.66,6.09,1.57,0,5,30,2,2499,3.24,1.96,1.57,0,5,107,2,1,0,1,463.84
"155",155,"2015-01-07 11:43:51",155,"2015-01-06 17:08:23",121,4.12,2.74,1.88,0,4,27,4,1361,8.1,0.9,1.26,0,5,66,133,2309,8.29,2.95,1.26,0,6,90,7,0,0,0,373.81
"156",156,"2015-01-07 11:51:15",156,"2015-01-07 11:07:44",122,3.38,3.07,1.26,0,5,8,4,1362,7.36,1.47,1.57,0,9,83,60,1173,4.45,9.87,1.26,0,5,122,2,1,1,1,196.31
"157",157,"2015-01-07 11:52:40",157,"2015-01-06 15:17:15",123,5.14,1.9,0.94,0,2,17,15,1363,6.11,1.55,3.14,0,9,83,60,1399,3.66,1.46,1.57,0,5,42,134,0,0,0,114.2
"158",158,"2015-01-07 11:55:01",158,"2015-01-06 15:42:24",124,3.47,0.69,0.94,1,3,50,35,165,9.96,1.99,0.94,0,4,14,8,1347,9.17,1.05,1.26,0,5,111,63,0,0,0,128.83
"159",159,"2015-01-07 12:01:22",159,"2015-01-07 07:15:22",71,12.32,2.73,0.94,0,2,27,4,428,6.95,1.16,1.57,0,5,50,63,2203,8.89,2.22,1.57,0,5,191,16,1,1,1,259.34
"160",160,"2015-01-07 12:04:49",160,"2015-01-06 19:26:47",125,9.03,1.81,0.94,0,13,9,4,1364,12.92,1.61,1.57,0,2,109,63,2500,4.54,1.51,1.88,0,5,119,61,0,0,0,272.35
"161",161,"2015-01-07 12:27:08",161,"2015-01-07 11:43:27",126,3.38,0.33,2.51,0,5,51,34,619,11.99,1.49,1.88,0,2,71,48,6,7.5,1.25,0.63,0,2,5,5,0,1,0,185.84
"162",162,"2015-01-07 12:27:41",162,"2015-01-06 21:19:53",41,6.44,0,0.94,1,3,11,13,1365,3.24,0.65,1.57,1,3,88,11,1936,2.73,4.55,1.88,1,3,2,11,0,0,0,460.46
"163",163,"2015-01-07 12:29:29",163,"2015-01-07 12:09:50",127,8.29,20.72,0.94,0,5,20,15,412,5.51,1.57,1.57,0,15,40,66,1414,8.29,4.14,1.57,0,6,122,136,0,0,0,340.7
"164",164,"2015-01-07 12:41:38",164,"2015-01-07 11:20:26",128,2.59,1.3,1.26,0,2,17,15,1310,11.86,5.93,0.63,0,5,28,2,1354,3.15,0.44,0.94,0,5,90,7,0,0,0,246.6
"165",165,"2015-01-07 12:42:18",165,"2015-01-07 12:30:20",8,9.17,2.04,0.94,1,3,3,3,765,4.45,1.48,0.94,0,5,114,93,2501,4.08,11.32,1.57,0,5,63,61,1,1,1,190.15
"166",166,"2015-01-07 12:55:56",166,"2015-01-07 12:43:08",68,6.25,2.5,0.63,0,2,17,24,1366,3.15,0,1.26,0,6,95,7,2502,3.66,0.73,1.26,0,5,135,2,0,0,0,185.33
"167",167,"2015-01-07 13:00:49",167,"2015-01-07 07:35:38",129,2.73,0.55,1.88,1,3,46,25,1367,2.59,0.38,1.57,0,5,90,2,1349,2.32,0.87,0.94,0,5,147,2,0,0,0,192.88
"168",168,"2015-01-07 13:03:15",168,"2015-01-07 12:45:37",130,12.92,12.92,2.2,0,5,20,26,978,4.45,1.48,1.26,0,5,25,19,2503,15.7,0,0.63,0,5,158,34,0,1,0,200.11
"169",169,"2015-01-07 13:17:19",169,"2015-01-07 12:58:08",131,6.39,0.7,1.57,0,5,25,19,449,5.28,0.58,2.2,0,2,25,71,321,5.23,0.57,1.26,0,5,25,19,1,1,0,185.8
"170",170,"2015-01-07 13:25:04",170,"2015-01-07 11:38:17",132,6.44,0,1.57,0,5,52,36,1368,3.24,1.3,1.57,0,5,82,36,322,6.11,3.06,1.26,0,6,39,15,0,0,0,187.46
"171",171,"2015-01-07 13:29:26",171,"2015-01-07 12:43:21",133,8.66,5.09,1.26,0,2,53,8,1152,4.54,0.69,2.2,0,5,2,64,1830,3.06,2.04,2.2,0,2,2,2,0,0,0,189.04
"172",172,"2015-01-07 13:48:03",172,"2015-01-07 13:38:29",8,9.17,2.04,0.94,1,3,3,3,1369,8.24,3.3,1.26,1,3,109,35,229,8.29,1.66,1.57,1,3,28,2,1,1,0,198.44
"173",173,"2015-01-07 13:48:18",173,"2015-01-07 13:08:17",15,10.56,3.52,0.94,0,4,10,8,662,5.19,1.57,1.57,0,5,98,63,89,15.7,15.7,1.26,0,5,28,27,0,1,0,224.97
"174",174,"2015-01-07 13:56:11",174,"2015-01-07 13:30:33",134,7.36,2.45,1.26,0,4,10,8,1269,4.17,1.39,1.26,1,3,175,35,1925,5.51,2.75,2.51,1,3,97,11,0,0,0,274.85
"175",175,"2015-01-07 13:58:26",175,"2015-01-06 15:35:41",135,12.23,4.08,0,1,3,53,37,1278,4.58,0.92,1.26,1,3,50,35,2316,8.52,0,1.57,0,6,7,7,0,0,0,358.76
"176",176,"2015-01-07 14:07:45",176,"2015-01-07 13:44:16",136,4.63,1.16,1.57,0,4,10,4,1370,4.58,1.83,1.57,0,5,131,63,975,6.44,1.76,0.94,0,5,73,2,1,0,1,332.74
"177",177,"2015-01-07 14:10:43",177,"2015-01-06 16:07:24",137,7.32,4.87,1.57,0,1,1,4,1371,7.59,3.8,1.57,0,5,109,63,1475,7.36,7.36,1.88,1,3,97,139,0,0,0,113.23
"178",178,"2015-01-07 14:44:34",178,"2015-01-07 14:08:48",138,3.38,2.25,1.26,0,5,54,15,1334,4.45,1.64,1.26,0,5,98,63,712,3.66,1.92,1.26,0,5,90,26,0,0,0,188.39
"179",179,"2015-01-07 14:54:06",179,"2015-01-07 14:20:35",139,4.49,1.12,1.26,0,2,36,18,1372,7.97,1.2,1.26,0,5,111,63,1871,8.29,3.63,1.26,0,5,86,2,1,1,1,236.97
"180",180,"2015-01-07 14:56:36",180,"2015-01-07 12:26:46",140,6.3,3.15,0.63,1,3,17,38,1373,3.66,0.76,3.14,1,3,50,35,2451,3.24,4.32,1.57,0,6,75,40,1,0,0,200.57
"181",181,"2015-01-07 14:58:21",181,"2015-01-06 18:55:14",141,2.5,0.28,3.14,0,5,38,39,852,3.89,0.65,1.57,0,2,25,19,425,3.1,2.58,1.26,0,5,12,4,0,0,0,242.34
"182",182,"2015-01-07 15:05:09",182,"2015-01-06 16:12:57",51,7.32,2.08,1.57,0,4,26,4,1312,7.5,1.56,1.57,0,5,111,63,953,3.43,0.48,2.2,1,3,90,11,0,0,0,279.99
"183",183,"2015-01-07 15:15:25",183,"2015-01-06 20:57:27",142,6.95,2.32,1.26,0,2,1,4,1374,5.09,1.02,1.57,0,5,19,2,2504,12.92,8.61,1.26,0,5,106,34,0,0,0,257.07
"184",184,"2015-01-07 15:18:11",184,"2015-01-06 15:40:35",143,6.67,1.67,1.26,0,4,10,8,1375,5.93,0.98,1.57,0,2,50,63,1116,5.46,2.19,2.2,0,6,16,7,0,0,0,433.69
"185",185,"2015-01-07 15:27:15",185,"2015-01-06 16:40:25",144,4.82,1.71,0.63,0,2,9,8,1276,11.44,1.31,1.88,0,2,57,63,1858,5.51,2.39,0.94,0,5,90,2,0,0,0,393.5
"186",186,"2015-01-07 15:40:47",186,"2015-01-07 14:37:41",7,4.68,2.59,1.26,1,3,3,3,1376,6.02,0.8,1.57,0,2,111,63,2505,17.46,2.18,1.26,0,5,86,2,0,0,0,97.76
"187",187,"2015-01-07 15:48:54",187,"2015-01-07 08:07:37",145,12.5,15.62,0.94,0,6,13,1,1377,6.44,0.89,1.57,0,2,111,63,23,5.51,1.1,1.88,1,3,16,11,0,0,0,301.71
"188",188,"2015-01-07 15:51:18",188,"2015-01-06 16:04:04",146,5.74,2.87,1.57,0,5,55,14,1378,5.56,1.11,0.63,0,2,50,63,1032,2.5,0.5,1.26,1,3,21,11,0,0,0,407.94
"189",189,"2015-01-07 15:54:40",189,"2015-01-07 01:16:28",147,8.15,8.15,1.26,0,2,13,4,1379,3.8,0.63,1.26,0,10,50,90,1981,2.73,3.03,1.88,0,6,104,40,0,0,0,431.98
"190",190,"2015-01-07 16:02:12",190,"2015-01-06 15:10:19",148,4.45,0,1.88,0,4,11,15,1332,11.99,1.26,1.26,0,2,131,63,1323,3.98,3.98,1.88,0,6,114,7,0,0,0,247.2
"191",191,"2015-01-07 16:05:03",191,"2015-01-07 16:01:26",149,2.73,3.41,1.26,0,14,8,4,1380,5,1.43,1.57,0,5,98,63,1780,3.66,1.82,1.26,0,5,90,7,0,0,0,93.27
"192",192,"2015-01-07 16:33:49",192,"2015-01-07 16:16:13",150,22.23,11.11,0.94,0,6,3,4,1072,5.46,1.82,1.57,0,5,109,63,2506,3.66,1.46,1.88,1,3,143,11,0,0,0,198.25
"193",193,"2015-01-07 16:36:54",193,"2015-01-07 15:58:40",8,9.17,2.04,0.94,1,3,3,3,1338,5.74,1.59,1.57,0,5,111,63,2319,2.55,1.58,1.26,1,3,104,109,0,0,0,203.72
"194",194,"2015-01-07 16:40:58",194,"2015-01-06 16:32:24",151,4.17,2.08,1.88,0,5,56,4,1381,9.82,1.31,3.14,0,2,57,63,241,3.24,0.65,1.88,1,3,69,14,0,0,0,254.52
"195",195,"2015-01-07 16:42:35",195,"2015-01-06 15:17:06",152,4.91,3.07,1.26,0,14,8,8,588,9.59,1.07,0.94,0,5,66,81,1701,6.11,2.45,1.57,1,3,116,149,0,0,1,261.28
"196",196,"2015-01-07 16:47:38",196,"2015-01-07 16:18:19",153,6.16,5.13,1.57,0,5,13,4,1292,8.52,0,1.26,0,5,79,63,2336,16.63,3.33,1.26,0,5,7,7,1,1,1,187.14
"197",197,"2015-01-07 16:51:02",197,"2015-01-06 15:07:12",154,2.73,0,1.57,0,4,11,15,1382,3.33,1.9,1.57,0,5,111,63,415,4.82,0,1.57,0,5,7,2,0,0,0,95.26
"198",198,"2015-01-07 17:00:42",198,"2015-01-07 16:46:02",155,7.22,2.89,2.2,0,6,16,40,1383,5.51,1.1,1.88,0,2,172,2,2507,5.93,0,3.14,0,2,176,34,0,0,0,204.74
"199",199,"2015-01-07 17:03:20",199,"2015-01-06 16:04:36",156,14.08,3.12,1.26,0,2,57,41,1384,3.66,1.58,1.57,0,5,75,83,47,4.49,0.49,0,0,5,25,17,0,0,0,214.69
"200",200,"2015-01-07 17:11:17",200,"2015-01-06 17:11:34",157,2.87,2.39,1.26,0,2,33,18,1385,3.8,0.84,1.88,0,2,109,63,229,8.29,1.66,1.57,1,3,28,2,1,1,1,186.21
"201",201,"2015-01-07 17:12:23",14,"2015-01-07 17:04:35",13,5.56,4.27,1.57,0,5,8,4,1276,11.44,1.31,1.88,0,2,57,63,2377,14.36,2.87,0.94,0,5,172,2,0,1,1,185.8
"202",202,"2015-01-07 17:18:41",201,"2015-01-07 16:58:01",6,7.5,1.25,0.63,0,2,5,5,1386,3.66,1.21,3.14,0,5,175,63,789,27.74,55.48,2.2,0,2,100,2,1,1,0,203.72
"203",203,"2015-01-07 17:21:42",202,"2015-01-06 17:20:33",158,2.96,0.59,0.94,0,5,58,42,1387,2.41,2.15,2.2,0,2,2,2,2508,4.03,0,2.2,0,5,167,34,1,1,0,186.03
"204",204,"2015-01-07 17:23:52",203,"2015-01-07 08:28:10",159,3.7,1,1.57,0,5,59,2,1035,8.29,2.76,1.57,0,5,47,19,730,7.22,2.41,0.94,0,5,47,19,0,0,0,188.11
"205",205,"2015-01-07 17:26:18",204,"2015-01-07 16:57:40",160,3.24,1.62,0.94,0,2,39,15,722,18.06,18.06,0.94,0,5,28,2,1064,3.24,1.62,1.57,0,5,95,2,0,1,0,258.69
"206",206,"2015-01-07 17:42:23",205,"2015-01-07 14:50:33",161,3.15,3.15,3.14,1,3,1,4,1388,7.59,1.52,1.57,0,5,109,100,804,4.45,1.64,0.94,0,5,30,2,0,0,0,189.36
"207",207,"2015-01-07 17:51:56",206,"2015-01-07 17:20:54",162,2.96,0.69,1.88,0,5,60,2,1389,3.33,1.33,1.26,0,5,82,36,2509,2.64,2.11,1.26,0,5,110,36,0,0,0,232.01
"208",208,"2015-01-07 17:59:33",207,"2015-01-07 16:45:20",163,5.51,2.2,1.26,0,5,31,4,1333,6.67,1.11,1.57,0,5,111,90,130,12.92,12.92,2.2,0,5,20,26,1,1,0,205.06
"209",209,"2015-01-07 18:02:46",208,"2015-01-07 09:15:23",121,4.12,2.74,1.88,0,4,27,4,1390,3.66,0,0.94,0,2,127,63,2510,5.84,1.45,0.94,0,5,122,163,0,0,0,241.14
"210",210,"2015-01-07 18:05:14",209,"2015-01-07 15:46:01",164,7.41,3.7,0.63,0,2,61,4,1391,8.29,3.32,0.94,1,3,109,35,1512,8.29,1.66,1.88,1,3,20,11,0,1,0,321.72
"211",211,"2015-01-07 18:17:04",210,"2015-01-07 11:28:04",97,8.29,8.29,1.26,1,3,13,8,870,9.08,2.27,1.57,1,3,109,35,2441,4.58,4.58,1.26,0,6,114,7,0,1,0,149.21
"212",212,"2015-01-07 18:26:11",211,"2015-01-06 19:33:32",165,9.96,1.99,0.94,0,4,14,8,1392,7.59,0.84,1.88,0,22,111,88,2511,4.26,1,1.57,0,5,80,2,1,0,0,344.22
"213",213,"2015-01-07 18:29:04",212,"2015-01-06 15:20:21",24,9.86,3.29,1.26,0,2,9,12,1393,11.07,5.53,2.2,1,3,109,125,2512,2.73,0.55,1.26,1,3,42,2,0,0,0,141.48
"214",214,"2015-01-07 18:51:24",213,"2015-01-06 16:58:24",166,9.17,4.58,0,1,3,53,37,1394,3.33,1.9,1.57,0,5,111,63,747,8.29,1.66,1.57,1,3,20,91,0,0,0,109.57
"215",215,"2015-01-07 18:55:19",214,"2015-01-07 09:29:03",42,3.52,1.46,1.57,0,9,23,14,1395,3.52,0,1.57,0,5,63,61,41,6.44,0,0.94,1,3,11,13,0,1,0,211.22
"216",216,"2015-01-07 18:56:43",215,"2015-01-07 10:34:49",63,9.17,3.67,1.26,1,3,3,21,1396,8.06,1.57,1.26,0,5,111,63,2109,2.69,1.41,1.57,0,6,104,40,0,0,0,185.98
"217",217,"2015-01-07 19:01:12",216,"2015-01-07 10:44:05",167,4.58,1.53,1.88,0,4,10,4,1392,7.59,0.84,1.88,0,22,111,88,1402,4.82,1.93,1.88,0,22,86,135,0,0,0,243.31
"218",218,"2015-01-07 19:04:42",217,"2015-01-07 18:47:11",98,4.35,2.9,1.26,0,2,26,8,1397,5.19,1.72,0.94,0,22,79,88,2513,18.99,0,1.26,0,5,206,34,0,0,0,406
"219",219,"2015-01-07 19:05:48",218,"2015-01-06 15:06:17",168,3.89,1.56,1.57,0,2,29,43,1398,6.67,1.31,1.57,0,5,111,63,2009,2.96,1.32,0.94,1,3,115,11,0,0,0,3169.92
"220",220,"2015-01-07 19:26:40",219,"2015-01-06 15:10:07",169,7.59,5.06,1.26,1,3,3,4,1267,5.19,0.57,1.57,0,2,66,80,1601,18.48,6.16,1.26,0,5,20,2,0,1,0,196.22
"221",221,"2015-01-07 19:28:13",220,"2015-01-07 09:11:30",165,9.96,1.99,0.94,0,4,14,8,1399,3.66,1.46,1.57,0,5,42,134,1271,10,1.33,0.94,0,5,73,2,0,0,0,214.79
"222",222,"2015-01-07 19:30:13",221,"2015-01-07 11:11:14",170,9.22,6.14,1.57,0,7,8,44,1370,4.58,1.83,1.57,0,5,131,63,1487,7.36,1.47,0.94,0,5,28,2,0,0,0,210.66
"223",223,"2015-01-07 19:30:21",222,"2015-01-07 06:02:09",80,4.91,0,1.57,0,4,24,15,703,6.02,0.75,1.57,0,5,50,63,2087,3.66,1.92,1.26,0,5,90,26,0,0,0,242.02
"224",224,"2015-01-07 19:31:30",223,"2015-01-07 19:23:08",171,3.33,3.33,1.26,0,5,62,45,10,7.5,1.25,0.94,0,2,5,5,1259,4.58,1.39,0.94,0,5,80,2,1,1,0,187.56
"225",225,"2015-01-07 19:52:00",224,"2015-01-07 17:28:58",172,3.61,1.39,1.26,0,2,12,12,1400,8.29,1.96,0.94,0,5,73,2,2514,4.45,4.53,1.26,0,5,184,2,0,0,0,349.73
"226",226,"2015-01-07 19:57:47",225,"2015-01-07 19:52:27",97,8.29,8.29,1.26,1,3,13,8,703,6.02,0.75,1.57,0,5,50,63,1304,5.09,1.69,1.26,0,6,21,97,0,0,0,212.75
"227",227,"2015-01-07 20:03:58",226,"2015-01-06 15:20:30",173,3.61,2.41,1.88,0,4,12,4,1280,9.59,1.18,0.94,0,5,66,128,11,6.95,6.95,1.57,0,6,7,7,0,0,0,283.97
"228",228,"2015-01-07 20:09:48",227,"2015-01-07 14:14:29",174,3.33,4.17,1.57,0,2,1,4,1401,4.54,2.22,1.88,0,5,115,61,1152,4.54,0.69,2.2,0,5,2,64,1,1,1,205.01
"229",229,"2015-01-07 20:15:01",228,"2015-01-07 19:46:54",175,2.32,0.46,0.63,0,2,36,24,1134,6.11,6.11,1.26,0,2,20,2,1845,4.82,4.82,0.94,0,2,20,64,1,0,0,185.98
"230",230,"2015-01-07 20:21:38",229,"2015-01-07 19:47:05",176,8.24,8.67,1.57,0,5,13,10,1269,4.17,1.39,1.26,1,3,175,35,1959,3.43,22.84,1.57,1,3,116,11,1,0,0,186.49
"231",231,"2015-01-07 20:23:00",230,"2015-01-07 20:15:41",177,3.98,2.65,1.57,0,14,8,4,1402,4.82,1.93,1.88,0,22,86,135,2515,3.61,0.72,0.94,0,5,42,2,1,1,1,190.61
"232",232,"2015-01-07 20:26:55",231,"2015-01-07 19:45:34",178,6.67,1.67,1.57,0,4,10,4,1403,4.49,1.41,1.88,0,5,111,63,610,4.54,0.91,1.26,1,3,88,2,0,0,0,298.14
"233",233,"2015-01-07 20:29:25",232,"2015-01-07 20:13:30",179,3.7,2.46,1.26,0,2,1,4,1276,11.44,1.31,1.88,0,2,57,63,2516,8.29,3.45,1.26,0,5,86,2,0,1,1,273.28
"234",234,"2015-01-07 20:44:22",233,"2015-01-07 19:37:33",91,10.98,3.43,1.57,0,2,9,4,1404,3.61,7.22,1.26,0,5,63,61,2517,3.15,1.91,2.2,0,5,75,16,0,0,0,366.5
"235",235,"2015-01-07 20:45:04",234,"2015-01-07 20:26:35",180,4.58,15.28,1.88,1,5,63,2,1405,4.58,0,3.14,1,5,63,11,2518,4.49,0.44,2.2,0,5,51,34,1,1,0,202.88
"236",236,"2015-01-07 20:53:47",235,"2015-01-06 15:22:12",181,3.89,1.95,0.94,1,3,37,13,1406,5.37,0.89,1.88,0,5,127,63,1801,3.06,2.45,1.26,1,3,95,11,1,0,0,195.66
"237",237,"2015-01-07 20:54:19",236,"2015-01-07 20:47:28",182,6.67,1.8,1.26,0,2,10,32,1407,4.82,0.64,1.57,0,5,111,63,1534,7.36,0.82,1.26,0,5,75,118,0,0,0,95.86
"238",238,"2015-01-07 20:58:10",237,"2015-01-07 20:41:23",183,6.21,8.86,1.57,0,7,13,10,1361,8.1,0.9,1.26,0,5,66,133,130,12.92,12.92,2.2,0,5,20,26,0,0,0,202.1
"239",239,"2015-01-07 21:03:30",238,"2015-01-07 20:49:09",184,4.45,2.22,1.57,0,5,26,4,1408,9.73,1.95,1.88,0,5,28,2,225,9.73,1.95,1.88,0,5,28,2,0,0,0,166.53
"240",240,"2015-01-07 21:04:26",239,"2015-01-06 15:38:28",185,3.06,0.61,0.94,0,2,36,24,804,4.45,1.64,0.94,0,5,30,2,2519,3.66,1.46,1.26,0,5,119,2,1,0,0,845.71
"241",241,"2015-01-07 21:06:46",240,"2015-01-07 20:47:48",38,4.58,0,1.26,1,3,11,13,124,3.47,0.69,0.94,1,3,50,35,2520,3.06,0,0.94,1,3,68,11,0,1,0,345.57
"242",242,"2015-01-07 21:08:05",241,"2015-01-07 20:51:00",186,4.58,0.07,1.88,0,5,64,46,1409,11.99,0,1.57,0,5,67,34,420,9.22,0,1.88,0,5,96,34,1,0,0,255.35
"243",243,"2015-01-07 21:13:09",242,"2015-01-07 20:28:34",8,9.17,2.04,0.94,1,3,3,3,1391,8.29,3.32,0.94,1,3,109,35,815,5.93,3.95,2.51,0,6,90,97,0,0,0,203.72
"244",244,"2015-01-07 21:13:24",243,"2015-01-06 15:55:20",187,3.66,3.66,1.57,0,5,58,39,364,10.1,3.06,1.26,0,5,41,31,52,4.26,2.13,1.26,0,4,26,4,1,0,0,254.33
