"orderID","userID","userID_fac","order_num_times","order_total_times","basket_value","ave_basket_value","med_basket_value","basket_value_over500","num_couponUsed_perorder","num_order_couponUsed_peruser","total_num_couponUsed","total_num_coupon1Used","total_num_coupon2Used","total_num_coupon3Used"
237,"87850a00191985e557824d962f415df6",1580,1,2,95.86,96.65,96.65,0,0,0,0,0,0,0
238,"e465b4b6dbc980a30a3c1e0e44373b5e",2665,1,6,202.1,178.941666666667,169.865,0,0,3,4,3,1,0
239,"4154c04cfccef65c2628ef9537925622",769,1,2,166.53,129.805,129.805,0,0,0,0,0,0,0
240,"797394fe0537347b94a4ba0fbaae6bda",1419,1,1,845.71,845.71,845.71,1,1,1,1,1,0,0
241,"fcc53da364e1b5e10003c0e264c18176",2919,1,6,345.57,258.256666666667,270.73,0,1,5,7,2,3,2
242,"1a175330a4bca0ec03849641948bb1c9",323,1,1,255.35,255.35,255.35,0,1,1,1,1,0,0
243,"dec0fd1ac31839d444d0afed5889cb6b",2597,1,1,203.72,203.72,203.72,0,0,0,0,0,0,0
244,"e88f082e5137401d505482866e3a525c",2709,1,1,254.33,254.33,254.33,0,1,1,1,1,0,0
245,"e0a0d06e5994cf123c9f73b85a1c664e",2614,1,6,206.13,217.958333333333,220.25,0,3,5,8,5,1,2
246,"7012e6795e190e32491c4a323f7146fe",1307,1,2,246.55,251.065,251.065,0,0,0,0,0,0,0
247,"15128d48c193016630724fb88f7b0007",251,1,10,186.95,203.097,186.975,0,2,5,7,4,2,1
248,"69c9dba9841b427f47c20ea825e06df9",1242,1,2,193.81,191.075,191.075,0,1,1,1,0,1,0
249,"efcde1aee640695385916c5894bc01cb",2790,1,4,215.34,200,198.925,0,3,4,10,3,3,4
250,"ad87ec10b1154cb5175a0283dc3f7f9b",2040,1,4,192.93,203.89,198.925,0,3,3,6,3,1,2
251,"0180c9fa0ee8974ab6b59feaad3292c4",11,1,4,268.27,226.665,228.52,0,0,1,1,0,0,1
252,"fe762ca42d670e124e1db11fb1b7af16",2942,1,4,210.8,150.355,145.205,0,0,0,0,0,0,0
253,"7104f8b08957bfbd5160a25174bfa9bb",1318,1,4,302.08,317.965,311.92,0,1,2,2,1,0,1
254,"1f29a3bd996887e8ae843871e59d81ee",386,1,3,330.51,323.473333333333,330.51,0,1,2,2,1,0,1
255,"a8d4989c74548f1edc7f68fdc609e501",1996,1,2,376.55,468.08,468.08,1,0,1,1,1,0,0
256,"2faa9151b78ab1f108b09441747d76d8",589,1,1,190.66,190.66,190.66,0,0,0,0,0,0,0
257,"9fff63f4c0c10ea4e3af90af560b689f",1886,1,2,421.61,443.235,443.235,0,0,0,0,0,0,0
258,"8855375de12c62f97997e4af5ea330db",1591,1,4,969.64,529.36,503.415,2,0,0,0,0,0,0
259,"b2be3ba36451d06174ab268dd3250736",2097,1,2,100.49,99.1,99.1,0,0,0,0,0,0,0
260,"23b78c9284e2aab0df7ccdc7dbff54a3",449,1,5,174.77,211.884,212.05,0,0,0,0,0,0,0
261,"29277d1090b4e8e9c35238e5f2d8a2af",510,1,2,186.72,211.195,211.195,0,2,2,4,1,2,1
262,"c8ec5c40ed33148398b371c5a9df0236",2352,1,2,452.26,350.17,350.17,0,0,0,0,0,0,0
263,"7b0bff9ef271edacf704ab0c3f30d2e7",1438,1,3,260.91,241.89,260.91,0,0,0,0,0,0,0
264,"9e9aaf7094bd99876ccd75a40027a3eb",1869,1,6,213.26,195.821666666667,200.845,0,0,0,0,0,0,0
265,"1e749b0f86c4e76e32477fcafca7d826",377,1,5,386.6,344.13,330.84,0,0,1,1,0,0,1
266,"18076f72b4e3c4ecbd167cdf8108ab0c",294,1,1,224.79,224.79,224.79,0,0,0,0,0,0,0
267,"89391d21cacbb107fd01c69648ffacd5",1609,1,4,179.73,122.6625,108.155,0,0,0,0,0,0,0
268,"76261863b4024771e2c742dbdbc13561",1381,1,6,187.42,208.065,203.325,0,0,0,0,0,0,0
269,"0ef7e91bf0b162af1c079f7e2a97ef58",170,1,4,697.01,779.28,877.805,3,0,0,0,0,0,0
270,"c6d42ef9091273161c0fe9e6095e0aae",2329,1,4,186.49,213.43,210.5,0,0,0,0,0,0,0
271,"1ce5adc336a8e3063288216cd3b56520",357,1,1,498.76,498.76,498.76,0,1,1,1,1,0,0
272,"4c882623038ecd53e00dc5dd6f9bba9c",913,1,1,185.66,185.66,185.66,0,0,0,0,0,0,0
273,"65f2c3185cec1a0a2248a9fbae5d0e89",1195,1,2,186.63,204.53,204.53,0,0,0,0,0,0,0
274,"eed4292709787bf71670e24d09d669a5",2780,1,6,92.85,185,145.9,0,0,3,4,0,1,3
275,"76c606251d7e34013a5de2a275524f7c",1389,1,1,190.52,190.52,190.52,0,1,1,1,0,0,1
276,"42876e1a0eedb95dcff51a65b29f2584",786,1,1,211.68,211.68,211.68,0,1,1,1,1,0,0
277,"6b8c3c255d07a557e7ba4de6ee645bdb",1260,1,1,187.14,187.14,187.14,0,1,1,1,0,0,1
278,"b225d17208ae6fb3797b3261d27a2c82",2087,1,5,207.84,201.236,194.97,0,0,2,2,1,0,1
279,"625922a36e80a784713302f214a6470a",1165,1,2,515.29,548.01,548.01,2,0,0,0,0,0,0
280,"0859f77029a2d1e987705c4f97cb367a",82,1,7,188.85,189.11,187.79,0,0,0,0,0,0,0
281,"d014c8cf86a833c5dd453de0671d4bdd",2427,1,8,187.32,205.57,187.3,0,1,3,4,2,2,0
282,"cf7d0e0d9556bd5bece1b03169e39f32",2419,1,7,115.36,101.278571428571,97.11,0,0,2,4,2,1,1
283,"0b21ca0cd43262bbd46e1e0cb90701f8",112,1,9,129.85,146.91,138.88,0,0,3,5,1,1,3
284,"836bdfa41fc46c9d31119847afcdfaf1",1534,1,1,202.88,202.88,202.88,0,2,1,2,0,1,1
285,"b1e22c01ac3e4144748c1fe51ca4e419",2083,1,1,393.73,393.73,393.73,0,0,0,0,0,0,0
286,"1a9cf5a76eb2dcd52db5579f71c62b4a",328,1,2,365.25,368.05,368.05,0,0,1,2,1,1,0
287,"843637771cf902a6b658115ec01e2999",1543,1,5,142.96,249.084,193.16,0,0,0,0,0,0,0
288,"21ed54e2ef0cf787dce5c271ab375d3a",423,1,3,330.79,470.583333333333,500.33,2,0,0,0,0,0,0
289,"96a87b7d2b0bbb64f5f2c0c7dfdb05ea",1778,1,2,188.67,197.79,197.79,0,1,1,1,1,0,0
290,"959e63fa6228e0167fb9428df7752229",1761,1,2,224.65,252.855,252.855,0,0,0,0,0,0,0
291,"ed101a5c86374516444c6e11061f8b8b",2761,1,6,191.26,144.146666666667,130.2,0,0,0,0,0,0,0
292,"3bcb24ecbf4b0577c32ad858dc71dd45",719,1,1,288.93,288.93,288.93,0,0,0,0,0,0,0
293,"a20bb583b0d713c3d3722a0f91e04051",1905,1,5,253.64,223.698,248.36,0,1,3,4,2,1,1
294,"b01c1a3f322aa9c64f08150f7de4fea7",2063,1,2,154.72,147.38,147.38,0,0,0,0,0,0,0
295,"e1a64f3d6ae2e764ed5213d011ff76be",2629,1,2,252.48,220.435,220.435,0,1,2,3,1,1,1
296,"ba5e816e6ad640eb4e348e7c8b1840a6",2187,1,3,190.38,220.7,190.38,0,0,0,0,0,0,0
297,"d4ce7a15467fd628c6b84415e9e2542e",2475,1,4,179.5,133.895,130.34,0,1,2,2,1,1,0
298,"2bab1752b217fdd3704199dead8fa372",542,1,30,211.82,506.875,526.845,17,0,12,13,7,2,4
299,"6e04e7020f041b55bab26719bf901322",1285,1,4,164.08,223.5975,206.245,0,0,0,0,0,0,0
300,"452fbaebd4fc0b3af0d5dc8c3537d9e0",819,1,4,257.02,326.7975,314.12,0,1,1,1,0,0,1
301,"02b066d9602287d108020406fe6aef17",20,1,8,188.67,283.8525,267.625,0,0,3,4,2,1,1
302,"7167b48f6343b40abea90dfcb2898e69",1323,1,2,94.66,96.765,96.765,0,1,1,1,0,1,0
303,"2a6b4afa253a7a5cecc3b904727beed6",528,1,1,130.22,130.22,130.22,0,1,1,1,1,0,0
304,"2a4f081d3f69437ebd0a4641bc3ed8f3",525,1,2,380.07,317.065,317.065,0,0,0,0,0,0,0
305,"8cede04d799f1af90cad11d3b42aa094",1668,1,6,96.09,166.725,139.3,0,0,0,0,0,0,0
306,"8cdf7f2ae6db3a421603edc068c613c0",1665,1,1,276.93,276.93,276.93,0,0,0,0,0,0,0
307,"5d959b312710d2bd96ffaf1be5e277db",1118,1,3,264.38,288.276666666667,264.38,0,1,1,1,1,0,0
308,"db841cbf27cfcdd95efe3b6d475bf4ee",2558,1,10,463.79,407.319,452.24,2,1,7,12,4,5,3
309,"7ee59685c4bc532bc74f893ed5fb99dd",1484,1,1,265.5,265.5,265.5,0,0,0,0,0,0,0
310,"045736ef6bda88f445248ead6434fc21",44,1,3,202.93,253.133333333333,270.64,0,0,1,1,1,0,0
311,"dc0bf304951daef2e86317eeefc8188f",2568,1,4,251.42,267.2675,245.19,0,0,2,2,0,2,0
312,"2126bb8e6dad9e2f0d2ab44854aec2ad",413,1,4,264.99,1712.3575,1690.15,2,0,2,2,0,1,1
313,"bb11de996f8eb98e997f5b145d36294e",2192,1,2,140.74,133.975,133.975,0,0,1,2,1,0,1
314,"080f3a0b6dc76aee8fcdec33efbc8c2e",79,1,9,98.08,144.618888888889,109.38,0,1,3,3,2,0,1
315,"4f901734c534943b196c05a150d2ca71",952,1,5,196.12,194.928,193.53,0,0,1,1,0,1,0
316,"d6a542804ceb9aa560271de2aa76d6ea",2499,1,1,272.95,272.95,272.95,0,1,1,1,0,1,0
317,"53e79225f3416b61fb8c57dc513486b7",1001,1,3,260.86,212.27,188.81,0,0,2,5,2,2,1
318,"31880c0f676748f353d889ccaf80026a",612,1,1,94.47,94.47,94.47,0,1,1,1,0,1,0
319,"03e895710ad3c1eba8b20dbdaf126e5e",36,1,8,190.01,191.77,193.115,0,0,5,8,5,1,2
320,"5949cd9b39d45e568e8a0cce075faf00",1063,1,2,192.65,185.03,185.03,0,0,0,0,0,0,0
321,"49c7c478fd3e5dd8319bf0b9772fd002",879,1,6,186.44,212.776666666667,208.045,0,0,2,4,1,2,1
322,"88dcb9447f96c68bb0781ac41fb6e9b6",1603,1,3,189.04,187.476666666667,188.06,0,1,1,1,1,0,0
323,"1d8c8f5e41099d24efeb0e5f9484fafe",361,1,2,1064.53,672.54,672.54,1,0,0,0,0,0,0
324,"0060d40408a2d6b151842a0f6e70555f",2,1,1,145.69,145.69,145.69,0,0,0,0,0,0,0
325,"13076fef3eb1c1560b0d7ce4db44c305",225,1,8,537.71,438.12125,293.885,3,1,2,4,1,1,2
326,"59830daa0a94ee1c3396bf8c58995700",1064,1,3,246.42,236.71,242.53,0,0,0,0,0,0,0
327,"19653d3b0d19a5113d338e0a12443c5c",316,1,1,185.98,185.98,185.98,0,2,1,2,1,1,0
328,"a67ce25cf8b16754e41e648f15cb7242",1967,1,3,342.74,547.476666666667,478.98,1,0,0,0,0,0,0
329,"88784090734a5e4f8be09c0410002e47",1597,1,1,193.81,193.81,193.81,0,1,1,1,1,0,0
330,"a78b735bae6fe477c730b45abd1031ca",1982,1,2,651.91,470.185,470.185,1,0,0,0,0,0,0
331,"66469b1b5933c0691e2072201ba87cd1",1200,1,1,466.99,466.99,466.99,0,0,0,0,0,0,0
332,"9cce1e75590c9fee7d4c0c0b998a24b2",1849,1,1,546.09,546.09,546.09,1,0,0,0,0,0,0
333,"31d64f06524e8472aa4cb6f98c14db2e",619,1,2,224.79,205.015,205.015,0,1,2,2,0,1,1
334,"03f5e04f1736daab7ac070078b02c500",37,1,1,545.99,545.99,545.99,1,1,1,1,0,0,1
335,"e571c7295d59e33ba9ca80c9f7014417",2678,1,1,249.84,249.84,249.84,0,1,1,1,1,0,0
336,"3515a1b9232f41fbf3e7425b90d9f9b0",653,1,2,187.42,186.955,186.955,0,0,0,0,0,0,0
337,"5d3a39303f583a64bc182c820aeb8544",1115,1,1,258.32,258.32,258.32,0,1,1,1,0,0,1
338,"f929ef735361e29928150e526255e4a4",2887,1,7,208.72,265.904285714286,221.45,1,1,1,1,0,1,0
339,"a91d6f75f7b58edc6e741661afbcb647",1999,1,1,236.74,236.74,236.74,0,1,1,1,1,0,0
340,"e4514ef31f1dadbd05d2e8a881395029",2662,1,5,191.21,213.144,191.21,0,1,4,7,3,0,4
341,"64aa5788d92d0f2bc9922677532f5ef4",1184,1,1,203.81,203.81,203.81,0,0,0,0,0,0,0
342,"958510ab1be44c4a36596e425225b4fb",1757,1,1,301.25,301.25,301.25,0,0,0,0,0,0,0
343,"49098c90fa8cdad23110ac5c8d5e0d59",868,1,3,299.07,224.186666666667,239.33,0,3,3,8,3,2,3
344,"83d2b8ccd59275bd33a0e888de40d177",1539,1,4,161.76,211.535,190.52,0,0,0,0,0,0,0
345,"df87b540ceb2c301f0538afb941672b9",2605,1,1,194.5,194.5,194.5,0,0,0,0,0,0,0
346,"8400afa99de6dda1e2dcde2a4dc00e1a",1540,1,7,107.25,199.767142857143,222.38,0,0,2,2,0,1,1
347,"1690cd4f7b2eb1632c1134bef5c607b6",273,1,1,195.29,195.29,195.29,0,1,1,1,0,1,0
348,"66f77ccddf16d5aa39b1530f3f3dd180",1207,1,4,195.01,204.355,193.39,0,2,4,8,4,1,3
349,"13a7596330cc51ac3cdfd1ba3f78dcf1",235,1,4,155.6,167.55,167.315,0,0,0,0,0,0,0
350,"02239e601e7ce63f7d116d984c187ecc",16,1,3,267.44,283.68,267.44,0,2,3,6,2,2,2
351,"66fd5e850ff5af440bf5ee8fd25e2ecf",1208,1,8,187.56,316.165,342.415,0,0,0,0,0,0,0
352,"7461cc546658d372c5e9340bc7857712",1361,1,2,99.47,127.905,127.905,0,0,1,1,0,1,0
353,"b60afa9340b160f580c0c82a294f4c8f",2139,1,2,254.24,318.195,318.195,0,1,2,2,1,0,1
354,"9c780630ed1b9d1eee38c54d472ea142",1844,1,1,119.29,119.29,119.29,0,0,0,0,0,0,0
355,"9a0a63c01e4a798fd99e03575255d566",1810,1,3,186.17,192.143333333333,186.17,0,0,0,0,0,0,0
356,"34f2280fd13d0199206d96fe70a3ce03",652,1,3,209.41,236.35,209.41,0,2,3,6,2,3,1
357,"a3a011ae0799eedb149e1caf5aba7940",1928,1,3,201.63,210.476666666667,205.43,0,0,1,2,1,0,1
358,"339a648835ec781d3a2f7a71e88654a9",637,1,3,185.61,193.22,191.26,0,1,2,2,2,0,0
359,"c3a37c0d2fa7b5f97d247fc798a2abd5",2289,1,2,188.99,164.655,164.655,0,2,1,2,1,1,0
360,"41d2a46829c6d892616adad21a6360dd",777,1,2,189.22,206.68,206.68,0,1,1,1,0,0,1
361,"5159831c03d4ae8a976bb2c15628609c",974,1,1,94.15,94.15,94.15,0,0,0,0,0,0,0
362,"f42cea795ca07be2e7b25705477d31e6",2837,1,5,185.52,187.278,187.37,0,1,3,4,2,0,2
363,"ce0972c94103a26bf99e457d10bdbd2d",2399,1,1,189.92,189.92,189.92,0,0,0,0,0,0,0
364,"8c3176071de19fc6e62c83842e97008f",1647,1,1,193.71,193.71,193.71,0,0,0,0,0,0,0
365,"d881c6d47a8545ac5f4c7df5b007e95d",2524,1,1,315.7,315.7,315.7,0,1,1,1,1,0,0
366,"77f2a57437c0e5486890b4685f201886",1398,1,4,273.18,284.3325,269.64,0,0,1,1,1,0,0
367,"230aa5c8643f2793cb7615eb62e273b2",443,1,3,220.48,246.446666666667,220.48,0,0,0,0,0,0,0
368,"67c8476caf7884f32b19a479b5324785",1215,1,1,422.63,422.63,422.63,0,2,1,2,1,1,0
369,"aa6868d190220c6298a02b8e2ae5132e",2011,1,2,449.86,414.545,414.545,0,0,0,0,0,0,0
370,"b54e64f44a382407beb0538b1a4db6ef",2133,1,1,199.09,199.09,199.09,0,1,1,1,1,0,0
371,"e3cdc20ed61dab3b69f74ef6b71ab36c",2656,1,5,293.42,404.924,319.86,1,2,4,6,4,2,0
372,"8451eaad415a52348005872830fa952e",1545,1,1,216.73,216.73,216.73,0,1,1,1,0,1,0
373,"a704d53c7f98987acf0f7d73a13a32db",1976,1,1,215.3,215.3,215.3,0,1,1,1,1,0,0
374,"276709e0f4bd550f9271adffc082ee04",490,1,1,278.09,278.09,278.09,0,1,1,1,1,0,0
375,"91fd19e7ba26995d00a01ebf2f020b03",1721,1,6,257.21,224.486666666667,233.815,0,1,4,5,3,1,1
376,"57abb151196150095fd07d657de0683f",1046,1,2,265.91,288.465,288.465,0,0,0,0,0,0,0
377,"4691fffa03aa98f650eb31c60bbc8889",831,1,9,186.68,186.767777777778,186.68,0,1,6,6,3,2,1
378,"4b58a9306cfd12748df5b989765380cc",897,1,6,353.35,242.741666666667,228.47,0,0,0,0,0,0,0
379,"bf6ffe3c2fd0cca024e4002e6d30404d",2248,1,4,370.62,312.0725,306.875,0,0,0,0,0,0,0
380,"22222981fb30c170104b1aade58c9c87",426,1,1,221.55,221.55,221.55,0,1,1,1,0,0,1
381,"b1993713d00a59d0fe489efdd9a0aa57",2079,1,1,269.29,269.29,269.29,0,0,0,0,0,0,0
382,"d81ce6a14e3a89aaefe97e4372357714",2520,1,1,520.52,520.52,520.52,1,2,1,2,0,1,1
383,"d8ac0eb3fa8f8ad11801f08649e5d9e3",2525,1,3,110.77,117.873333333333,111.24,0,0,1,1,1,0,0
384,"9ed8eb85fd0a9fd57e8a853138629f00",1873,1,1,188.02,188.02,188.02,0,0,0,0,0,0,0
385,"2560b4c5ec51789f2ee35906cb39312b",471,1,8,188.39,237.7,230.28,0,0,2,2,2,0,0
386,"c1b4b0bcedfdf69fe1eb522551d74e3e",2273,1,3,205.94,179.406666666667,176.12,0,1,1,1,1,0,0
387,"c5eb7c9f355c25596d4246f353e7d984",2322,1,1,185.8,185.8,185.8,0,0,0,0,0,0,0
388,"c4ecc38d2ff6c360e8b5f6090e1419ab",2302,1,3,161.99,183,161.99,0,1,2,2,1,1,0
389,"02f8cfb4442f610710264595260bfef1",22,1,2,196.82,162.015,162.015,0,0,1,1,0,1,0
390,"e77916528542d2f969523e668ba73b45",2699,1,5,199.09,207.414,210.99,0,3,2,4,2,1,1
391,"0f90a42716807f613c9db62e29b82490",182,1,1,208.49,208.49,208.49,0,0,0,0,0,0,0
392,"3e01dff77cb86871e12816eb76b0cd3d",734,1,1,193.85,193.85,193.85,0,1,1,1,1,0,0
393,"7ef636199a0d8cbf476164a6b69b3495",1485,1,1,189.82,189.82,189.82,0,0,0,0,0,0,0
394,"c45771dc82a81ffd5261168cbc2910e3",2296,1,2,201.91,160.555,160.555,0,0,0,0,0,0,0
395,"eed4292709787bf71670e24d09d669a5",2780,2,6,119.76,185,145.9,0,0,3,4,0,1,3
396,"7388fc969c8562d4633025b43adf8b8c",1352,1,5,196.35,128.054,108.18,0,0,1,1,0,0,1
397,"c6f761ccd5c3702de7e9b9027315911a",2331,1,2,200.2,194.25,194.25,0,0,0,0,0,0,0
398,"6a5e70c809de0480ea28c7b9c51f730d",1248,1,2,291.43,310.65,310.65,0,1,2,4,1,2,1
399,"a4572098af5baf176aa4ad11812e821e",1937,1,3,186.31,213.89,194.13,0,1,1,1,1,0,0
400,"dbadaa27dfbd0fca88a392cf16bc0d62",2561,1,3,185.7,216.793333333333,186.31,0,1,2,2,0,1,1
401,"5432730733f3a9d5a4c52b92be86dcad",1004,1,4,192.65,223.215,205.895,0,1,2,3,1,0,2
402,"d608333b6cd865b19d135e7fce1d245c",2490,1,1,111.19,111.19,111.19,0,1,1,1,0,0,1
403,"52bc978f549f32973bebfbbc4c792f48",988,1,1,186.35,186.35,186.35,0,0,0,0,0,0,0
404,"bddc1ccc12c59d460c095a1ae442fcd5",2228,1,2,214.04,204.315,204.315,0,0,0,0,0,0,0
405,"54a63c353cdcc115403a51374835148c",1008,1,1,247.85,247.85,247.85,0,1,1,1,1,0,0
406,"73b17cddc1d9bb3c608a3ceab2695335",1353,1,2,211.36,200.315,200.315,0,3,2,5,2,1,2
407,"ecc0abb30479ff3cb829e1a704e6204a",2757,1,4,197.1,234.7575,210.99,0,1,3,4,2,1,1
408,"a2e52fca8ffa91efd873fa56991b13f2",1918,1,6,398.4,291.72,297.91,0,0,3,3,2,1,0
409,"71c4b8c654dc9c6738242b4c0970375b",1333,1,4,150.04,155.3,168.705,0,0,2,2,2,0,0
410,"913851aba5aa7679fd15725f9a8efcb9",1713,1,2,624.35,568.34,568.34,2,0,0,0,0,0,0
411,"76104e6fc686cbcb746aab70ac10bfe2",1379,1,2,200.38,247.85,247.85,0,2,1,2,0,1,1
412,"6745c957872f7dce53df6925a6255d12",1211,1,4,159.26,135.8275,133.79,0,3,3,7,2,2,3
413,"f040786712c7140ede2686fc0b615c58",2794,1,2,188.2,207.815,207.815,0,0,1,1,1,0,0
414,"7e45d36b6672e34066bef93e44157489",1479,1,3,93.27,102.436666666667,105.77,0,1,3,4,3,0,1
415,"6efe4d23bdc3be41cbd05755dd8c8046",1295,1,3,237.57,256.356666666667,237.57,0,0,1,1,0,0,1
416,"11e299a2e04dcaadaf36203880b27974",211,1,3,150.23,195.843333333333,208.44,0,0,0,0,0,0,0
417,"ae87d19df1d0d2433af369353d0120f8",2048,1,4,185.8,186.445,186.1,0,0,3,4,1,3,0
418,"a57196d947a7a51a19d20085d18b6b07",1953,1,6,236.97,217.033333333333,221.595,0,1,1,1,1,0,0
419,"6f9a7d6d34c20b06451983bf7ded0fb3",1300,1,2,870.35,898.715,898.715,2,0,0,0,0,0,0
420,"d8d61284bc507bb790932df0f3be6f94",2531,1,2,221.27,216.455,216.455,0,0,1,2,1,0,1
421,"477e322c6b2d1ed1bd95d5e8bc083ba8",847,1,2,170.84,167.04,167.04,0,0,1,1,0,0,1
422,"9f30fe823d7c0659defacf430f7b347c",1877,1,3,236.69,249.13,249.47,0,1,3,5,1,3,1
423,"c8d8a0ce268caf47f795666c1d18b443",2351,1,2,186.31,168.43,168.43,0,2,2,3,1,1,1
424,"30a3204f4c44e8b4bdd6a50f70c6f757",597,1,3,100.49,102.5,100.49,0,1,3,4,1,2,1
425,"1e44ee05ab980c187b9b213de8a0d5f1",372,1,2,204.13,266.05,266.05,0,0,0,0,0,0,0
426,"46d31329541aa0049088dadf1c1abee2",834,1,4,367.05,435.52,461.985,2,0,3,4,1,2,1
427,"5d323f6e92b9fc57cbd3c08084ffe50a",1113,1,8,188.76,203.01125,191.1,0,1,1,1,0,0,1
428,"4676b0879d43a9fd3f63a4168af50797",829,1,7,225.02,200.177142857143,200.52,0,0,1,1,1,0,0
429,"1e23ae177480a2c1f55670c63fa39c41",370,1,1,209.27,209.27,209.27,0,0,0,0,0,0,0
430,"2dd8fb5a9c30be2103c85e1754d3ad15",573,1,3,473.98,483.4,473.98,1,1,3,3,1,2,0
431,"7b088b1590ded8fb040d8554a5b48efe",1437,1,7,147.22,115.384285714286,99.38,0,0,2,2,1,1,0
432,"fdd0886acfc4eeb884cc3df50b029f6c",2931,1,2,218.68,211.825,211.825,0,0,1,1,0,0,1
433,"7db429b060ffcaa8d83ff594f478d56a",1473,1,3,178.53,391.18,442.21,1,0,1,1,1,0,0
434,"fcd6314fa157d2a582aafeb0081e4075",2920,1,8,236.83,236.07,230.53,0,0,2,2,1,1,0
435,"99ecd56f7430dfe54c698eaa41afb040",1809,1,2,195.89,190.89,190.89,0,1,2,2,1,1,0
436,"37585f2801da6663e3773d99047210d4",674,1,2,321.02,473.335,473.335,1,2,2,3,1,1,1
437,"6e2059b3afcc687a00401f925c549789",1286,1,3,234.75,277.86,279.85,0,2,2,4,2,1,1
438,"1e712fe1c58f47958e920712c4e907c8",376,1,2,373.17,450.09,450.09,1,0,1,1,1,0,0
439,"0f766a2208dedb7501e5c1bfbb8a25c8",179,1,3,261.14,273.09,274.39,0,1,1,1,0,1,0
440,"2dd8fb5a9c30be2103c85e1754d3ad15",573,2,3,442.31,483.4,473.98,1,1,3,3,1,2,0
441,"7d2772661674c345f0bddf4f530862fc",1465,1,6,92.67,116.216666666667,115.29,0,0,1,1,0,0,1
442,"2c481cb93a566416c53406ea4fb4b309",552,1,5,232.52,222.056,232.52,0,0,0,0,0,0,0
443,"05dee713e6fac49dc4faa95201a4906c",59,1,3,194.69,192.556666666667,194.13,0,0,2,3,1,2,0
444,"317bf12b1257d6c07cabd06284eddd33",611,1,8,186.31,165.35,165.3,0,1,5,6,2,1,3
445,"9b915c281075386fe152f6976748858c",1832,1,1,271.65,271.65,271.65,0,0,0,0,0,0,0
446,"a8b06b4393a083fe2c99326be162b4dc",1994,1,1,387.99,387.99,387.99,0,0,0,0,0,0,0
447,"026eb55be8f5dbc3fda20f1df1323d1b",17,1,1,214.88,214.88,214.88,0,0,0,0,0,0,0
448,"4abd1d6147aaaae277c8782fb3da5849",888,1,4,268.46,306.41,294.88,0,0,0,0,0,0,0
449,"50f348ae5c1459f94eb03f100731609b",965,1,10,350.75,406.448,370.41,2,0,1,1,0,1,0
450,"8e1561694bc3686bffc5911f7ef7d625",1678,1,2,301.62,317.365,317.365,0,1,1,1,0,0,1
451,"2d541bd797b942957fffab248222ca56",566,1,2,190.52,188.345,188.345,0,2,1,2,1,1,0
452,"3608f39c9ef6e4d180db3992dec8e8c3",664,1,2,290.13,297.75,297.75,0,0,0,0,0,0,0
453,"3e747454ebfa8b6a27d4596c6f3778f1",742,1,2,261.56,232.035,232.035,0,0,0,0,0,0,0
454,"6b5c4ade4f9ce99c99c4de2191f91215",1257,1,1,188.39,188.39,188.39,0,1,1,1,1,0,0
455,"59851a9e9f9a2c0fc2796ebe23528e8b",1065,1,2,297.12,400.995,400.995,1,0,0,0,0,0,0
456,"2b3d75b0804486392f23b062ded761ea",538,1,5,156.9,191.168,194.69,0,2,3,6,3,2,1
457,"b277a5be5ccd70901a16280a227a0ddb",2092,1,4,850.16,510.325,509.55,2,0,0,0,0,0,0
458,"ea05e1aa38dc44c17fcfa39adedea300",2727,1,6,185.8,207.98,194.69,0,0,2,2,0,2,0
459,"eabafae19c5eeefc91e03d5d103d93a1",2737,1,2,215.39,201.59,201.59,0,2,2,5,2,2,1
460,"590a037dbc268ad654ce4a3d624cf084",1061,1,1,189.32,189.32,189.32,0,1,1,1,1,0,0
461,"37604674acf51845573d69491c9835e3",675,1,1,198.21,198.21,198.21,0,1,1,1,0,1,0
462,"e3cd17911e9f038cb594f89d40f0a095",2655,1,5,186.35,209.36,199.74,0,1,1,1,0,0,1
463,"57e7eabbd9b928fe469b115d121e2a7c",1049,1,3,120.31,209.243333333333,221.41,0,1,2,2,1,0,1
464,"e6c91b489e253ab2e4408175ef91011e",2693,1,2,245.54,173.965,173.965,0,0,0,0,0,0,0
465,"b8a9ef9a738b7ce5f532a1263858868e",2173,1,3,284.3,298.563333333333,299.35,0,1,3,3,2,1,0
466,"a73d36be2b296ca4d399a426dc97ca2b",1977,1,1,115.5,115.5,115.5,0,0,0,0,0,0,0
467,"06763dc7cc6c400bf11cdf8f97f981be",67,1,2,202.42,263.69,263.69,0,1,1,1,1,0,0
468,"52d57a92fea41864c33c214f184e34cf",989,1,1,251.88,251.88,251.88,0,0,0,0,0,0,0
469,"2bab1752b217fdd3704199dead8fa372",542,2,30,471.85,506.875,526.845,17,1,12,13,7,2,4
470,"0dbc5a770a5b95d62fe98b80c6b088bb",151,1,2,295.46,315.44,315.44,0,0,1,1,0,0,1
471,"6eb2496ceb382b310e6ae10d3da7b8c7",1294,1,4,187.23,190.185,190.52,0,0,1,1,1,0,0
472,"37dd7a6d244e1e6c52b6b777aee15871",680,1,1,192.56,192.56,192.56,0,0,0,0,0,0,0
473,"e6bd691bf44edb1a12d652680b71ebe7",2692,1,1,163.06,163.06,163.06,0,0,0,0,0,0,0
474,"6442af701f3ad6f92f1a084c991f2a39",1181,1,3,259.24,303.96,259.24,0,1,2,3,2,1,0
