orderID,nCoupon1,nCoupon2,nCoupon3,nCoup1Col1,nCoup1Col2,nCoup1Col3,nCoup2Col1,nCoup2Col2,nCoup2Col3,nCoup3Col1,nCoup3Col2,nCoup3Col3,pCoup1Col1,pCoup1Col2,pCoup1Col3,pCoup2Col1,pCoup2Col2,pCoup2Col3,pCoup3Col1,pCoup3Col2,pCoup3Col3,nCoup1Batch,nCoup2Batch,nCoup3Batch,firstTimeCoup1Rec,firstTimeCoup2Rec,firstTimeCoup3Rec
6541,52,53,13,52,0,0,1,51,1,0,2,11,1,0,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0,0.153846153846154,0.846153846153846,3,4,2,2015-02-11 06:58:09,2015-01-06 18:35:00,2015-01-06 16:17:59
6542,153,30,112,150,2,1,0,30,0,4,25,83,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.0357142857142857,0.223214285714286,0.741071428571429,16,7,21,2015-01-06 15:05:40,2015-01-06 15:10:39,2015-01-06 15:58:09
6543,17,8,4,16,0,1,0,8,0,0,0,4,0.941176470588235,0,0.0588235294117647,0,1,0,0,0,1,1,3,1,2015-01-06 16:11:58,2015-01-13 17:27:16,2015-01-07 21:01:01
6544,37,4,5,36,0,1,0,1,3,1,0,4,0.972972972972973,0,0.027027027027027,0,0.25,0.75,0.2,0,0.8,6,1,1,2015-01-06 15:17:26,2015-02-07 01:37:49,2015-02-24 14:57:54
6545,8,22,19,8,0,0,0,22,0,0,2,17,1,0,0,0,1,0,0,0.105263157894737,0.894736842105263,1,1,4,2015-01-20 18:01:23,2015-01-13 14:06:32,2015-01-06 21:49:47
6546,87,1,11,83,2,2,0,1,0,4,5,2,0.954022988505747,0.0229885057471264,0.0229885057471264,0,1,0,0.363636363636364,0.454545454545455,0.181818181818182,7,1,3,2015-01-06 09:02:41,2015-03-10 16:04:06,2015-01-06 22:28:40
6547,15,4,28,14,1,0,0,4,0,1,8,19,0.933333333333333,0.0666666666666667,0,0,1,0,0.0357142857142857,0.285714285714286,0.678571428571429,3,1,1,2015-01-07 20:41:23,2015-01-10 15:09:04,2015-01-06 20:00:33
6548,2,13,7,2,0,0,0,2,11,1,1,5,1,0,0,0,0.153846153846154,0.846153846153846,0.142857142857143,0.142857142857143,0.714285714285714,2,2,1,2015-03-10 16:35:18,2015-01-13 13:46:04,2015-01-29 11:56:11
6549,2,15,6,1,1,0,0,15,0,0,2,4,0.5,0.5,0,0,1,0,0,0.333333333333333,0.666666666666667,2,2,1,2015-03-12 09:19:12,2015-01-07 16:01:26,2015-01-13 17:36:32
6550,20,19,76,19,1,0,0,19,0,0,15,61,0.95,0.05,0,0,1,0,0,0.197368421052632,0.802631578947368,2,5,6,2015-01-06 17:16:43,2015-01-06 17:43:08,2015-01-06 15:44:30
6551,77,8,31,74,2,1,0,8,0,0,2,29,0.961038961038961,0.025974025974026,0.012987012987013,0,1,0,0,0.0645161290322581,0.935483870967742,7,2,3,2015-01-06 15:30:43,2015-02-03 13:43:38,2015-01-06 15:15:12
6552,153,37,38,150,2,1,1,36,0,1,5,32,0.980392156862745,0.0130718954248366,0.0065359477124183,0.027027027027027,0.972972972972973,0,0.0263157894736842,0.131578947368421,0.842105263157895,16,3,8,2015-01-06 15:05:40,2015-01-09 13:02:04,2015-01-06 15:17:30
6553,13,5,2,13,0,0,0,5,0,0,0,2,1,0,0,0,1,0,0,0,1,3,1,1,2015-01-07 16:01:26,2015-01-06 21:41:55,2015-02-03 12:35:03
6554,8,45,7,8,0,0,0,44,1,0,2,5,1,0,0,0,0.977777777777778,0.0222222222222222,0,0.285714285714286,0.714285714285714,2,12,1,2015-01-13 14:18:36,2015-01-06 15:10:10,2015-01-06 18:00:37
6555,37,7,6,37,0,0,0,7,0,0,0,6,1,0,0,0,1,0,0,0,1,3,1,1,2015-01-06 22:24:26,2015-01-06 15:06:17,2015-01-06 22:24:26
6556,9,4,2,2,7,0,0,4,0,0,0,2,0.222222222222222,0.777777777777778,0,0,1,0,0,0,1,1,1,1,2015-01-13 17:40:09,2015-02-11 07:37:45,2015-01-27 23:05:26
6557,12,40,13,12,0,0,0,38,2,1,0,12,1,0,0,0,0.95,0.05,0.0769230769230769,0,0.923076923076923,3,6,1,2015-01-06 16:53:17,2015-01-06 15:30:43,2015-02-04 12:58:09
6558,132,6,7,132,0,0,0,1,5,0,2,5,1,0,0,0,0.166666666666667,0.833333333333333,0,0.285714285714286,0.714285714285714,10,1,1,2015-01-06 15:16:43,2015-01-27 18:37:37,2015-01-22 18:56:01
6559,4,11,16,3,0,1,1,10,0,0,2,14,0.75,0,0.25,0.0909090909090909,0.909090909090909,0,0,0.125,0.875,1,3,3,2015-01-21 08:18:38,2015-01-06 17:38:55,2015-01-06 15:22:12
6560,4,4,6,2,2,0,0,4,0,3,1,2,0.5,0.5,0,0,1,0,0.5,0.166666666666667,0.333333333333333,1,1,3,2015-02-17 15:11:46,2015-02-10 20:02:48,2015-02-17 16:34:02
6561,4,96,22,3,1,0,12,17,67,3,3,16,0.75,0.25,0,0.125,0.177083333333333,0.697916666666667,0.136363636363636,0.136363636363636,0.727272727272727,1,11,1,2015-01-14 15:08:33,2015-01-06 09:34:53,2015-01-09 06:04:48
6562,9,8,16,9,0,0,0,8,0,0,2,14,1,0,0,0,1,0,0,0.125,0.875,1,1,3,2015-01-13 09:31:06,2015-01-20 18:19:36,2015-01-06 15:22:12
6563,12,2,2,1,2,9,0,2,0,1,0,1,0.0833333333333333,0.166666666666667,0.75,0,1,0,0.5,0,0.5,1,2,1,2015-01-13 16:38:27,2015-03-11 13:32:01,2015-01-13 16:38:27
6564,11,8,4,11,0,0,0,8,0,0,0,4,1,0,0,0,1,0,0,0,1,2,2,1,2015-01-13 15:52:31,2015-02-25 14:21:16,2015-01-29 08:54:29
6565,2,45,5,2,0,0,0,44,1,0,1,4,1,0,0,0,0.977777777777778,0.0222222222222222,0,0.2,0.8,1,12,1,2015-02-04 20:16:40,2015-01-06 15:10:10,2015-01-06 15:13:38
6566,4,21,15,4,0,0,2,18,1,1,3,11,1,0,0,0.0952380952380952,0.857142857142857,0.0476190476190476,0.0666666666666667,0.2,0.733333333333333,1,5,4,2015-01-06 20:23:31,2015-01-06 15:21:40,2015-01-06 17:05:00
6567,35,5,96,35,0,0,0,1,4,12,17,67,1,0,0,0,0.2,0.8,0.125,0.177083333333333,0.697916666666667,6,1,11,2015-01-06 16:40:25,2015-01-15 15:51:28,2015-01-06 09:34:53
6568,3,11,17,3,0,0,0,11,0,1,4,12,1,0,0,0,1,0,0.0588235294117647,0.235294117647059,0.705882352941177,1,2,3,2015-03-03 15:13:45,2015-01-27 17:14:30,2015-01-06 20:35:08
6569,35,5,4,35,0,0,0,5,0,0,0,4,1,0,0,0,1,0,0,0,1,3,1,2,2015-01-06 15:20:30,2015-01-06 15:15:48,2015-01-08 08:28:09
6570,18,13,26,18,0,0,1,12,0,1,6,19,1,0,0,0.0769230769230769,0.923076923076923,0,0.0384615384615385,0.230769230769231,0.730769230769231,1,1,3,2015-01-06 15:15:16,2015-01-06 15:54:34,2015-01-06 15:31:50
6571,132,54,50,132,0,0,0,54,0,0,7,43,1,0,0,0,1,0,0,0.14,0.86,10,5,3,2015-01-06 15:16:43,2015-01-06 09:29:16,2015-01-06 15:17:06
6572,8,8,5,6,1,1,3,4,1,4,0,1,0.75,0.125,0.125,0.375,0.5,0.125,0.8,0,0.2,3,1,2,2015-01-06 17:20:33,2015-01-07 07:24:18,2015-01-09 12:40:59
6573,19,6,24,19,0,0,1,5,0,0,5,19,1,0,0,0.166666666666667,0.833333333333333,0,0,0.208333333333333,0.791666666666667,3,2,4,2015-01-06 15:41:52,2015-01-13 16:26:19,2015-01-06 15:22:37
6574,37,23,6,36,0,1,2,5,16,2,1,3,0.972972972972973,0,0.027027027027027,0.0869565217391304,0.217391304347826,0.695652173913043,0.333333333333333,0.166666666666667,0.5,6,5,1,2015-01-06 15:17:26,2015-01-06 18:24:05,2015-01-06 15:24:25
6575,20,8,1,18,0,2,0,5,3,0,0,1,0.9,0,0.1,0,0.625,0.375,0,0,1,2,2,1,2015-01-06 17:16:32,2015-01-13 13:49:04,2015-03-10 17:27:25
6576,15,30,31,1,3,11,1,8,21,0,2,29,0.0666666666666667,0.2,0.733333333333333,0.0333333333333333,0.266666666666667,0.7,0,0.0645161290322581,0.935483870967742,4,4,3,2015-01-06 17:05:00,2015-01-06 16:20:54,2015-01-06 15:15:12
6577,16,21,17,4,9,3,3,8,10,0,16,1,0.25,0.5625,0.1875,0.142857142857143,0.380952380952381,0.476190476190476,0,0.941176470588235,0.0588235294117647,3,1,3,2015-01-11 22:39:02,2015-01-06 23:09:25,2015-01-17 00:52:03
6578,11,17,10,11,0,0,0,17,0,0,2,8,1,0,0,0,1,0,0,0.2,0.8,2,1,3,2015-01-06 15:31:50,2015-01-06 16:07:24,2015-01-06 15:59:29
6579,53,2,5,52,1,0,0,2,0,0,0,5,0.981132075471698,0.0188679245283019,0,0,1,0,0,0,1,6,1,2,2015-01-06 16:33:20,2015-01-07 09:15:23,2015-01-07 09:15:23
6580,10,6,1,10,0,0,0,2,4,0,0,1,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1,4,2,1,2015-01-20 16:18:03,2015-01-20 16:45:04,2015-03-10 15:35:40
6581,20,18,6,20,0,0,0,18,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333,4,4,1,2015-01-06 15:10:39,2015-01-06 15:14:06,2015-01-06 16:17:41
6582,46,112,5,46,0,0,4,25,83,0,0,5,1,0,0,0.0357142857142857,0.223214285714286,0.741071428571429,0,0,1,11,21,2,2015-01-07 12:17:51,2015-01-06 15:58:09,2015-01-06 18:12:48
6583,53,24,20,52,1,0,0,24,0,11,3,6,0.981132075471698,0.0188679245283019,0,0,1,0,0.55,0.15,0.3,6,5,1,2015-01-06 16:33:20,2015-01-06 16:22:07,2015-01-06 15:07:12
6584,10,18,6,10,0,0,0,18,0,0,0,6,1,0,0,0,1,0,0,0,1,3,3,1,2015-01-06 20:16:22,2015-01-06 16:15:00,2015-01-10 21:45:14
6585,32,14,2,28,3,1,1,3,10,0,0,2,0.875,0.09375,0.03125,0.0714285714285714,0.214285714285714,0.714285714285714,0,0,1,7,2,2,2015-01-08 10:33:33,2015-01-06 15:31:43,2015-03-10 22:33:26
6586,46,33,6,46,0,0,2,30,1,0,3,3,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.5,0.5,11,5,1,2015-01-07 12:17:51,2015-01-06 21:10:24,2015-01-06 21:10:24
6587,153,4,2,150,2,1,0,2,2,1,0,1,0.980392156862745,0.0130718954248366,0.0065359477124183,0,0.5,0.5,0.5,0,0.5,16,1,1,2015-01-06 15:05:40,2015-01-07 09:04:18,2015-01-30 08:31:48
6588,53,16,9,53,0,0,0,16,0,0,2,7,1,0,0,0,1,0,0,0.222222222222222,0.777777777777778,6,5,2,2015-01-06 09:29:16,2015-01-14 09:07:39,2015-02-04 16:59:18
6589,8,56,2,7,0,1,2,54,0,0,0,2,0.875,0,0.125,0.0357142857142857,0.964285714285714,0,0,0,1,1,6,1,2015-01-23 16:55:55,2015-01-06 15:42:24,2015-01-06 20:18:48
6590,19,42,14,19,0,0,1,40,1,2,2,10,1,0,0,0.0238095238095238,0.952380952380952,0.0238095238095238,0.142857142857143,0.142857142857143,0.714285714285714,3,4,2,2015-01-06 15:41:52,2015-01-06 18:18:08,2015-01-06 15:40:35
6591,5,8,19,4,0,1,0,8,0,1,4,14,0.8,0,0.2,0,1,0,0.0526315789473684,0.210526315789474,0.736842105263158,1,2,1,2015-01-06 16:46:01,2015-01-07 08:20:39,2015-01-07 20:50:18
6592,40,16,19,39,1,0,0,16,0,0,2,17,0.975,0.025,0,0,1,0,0,0.105263157894737,0.894736842105263,4,2,3,2015-01-09 14:55:53,2015-01-07 01:16:28,2015-01-06 16:53:17
6593,19,2,7,18,0,1,0,1,1,0,0,7,0.947368421052632,0,0.0526315789473684,0,0.5,0.5,0,0,1,2,1,1,2015-01-06 17:16:55,2015-03-03 14:43:22,2015-01-20 18:39:57
6594,53,45,7,52,1,0,0,44,1,0,0,7,0.981132075471698,0.0188679245283019,0,0,0.977777777777778,0.0222222222222222,0,0,1,6,12,1,2015-01-06 16:33:20,2015-01-06 15:10:10,2015-01-15 23:05:23
6595,15,6,96,15,0,0,0,6,0,12,17,67,1,0,0,0,1,0,0.125,0.177083333333333,0.697916666666667,1,1,11,2015-01-06 09:34:53,2015-01-06 09:34:53,2015-01-06 09:34:53
6596,16,13,4,16,0,0,1,11,1,0,0,4,1,0,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0,0,1,1,1,1,2015-01-06 20:40:26,2015-01-14 18:27:40,2015-01-13 13:59:08
6597,22,53,112,21,1,0,1,51,1,4,25,83,0.954545454545455,0.0454545454545455,0,0.0188679245283019,0.962264150943396,0.0188679245283019,0.0357142857142857,0.223214285714286,0.741071428571429,6,4,21,2015-01-06 18:49:24,2015-01-06 18:35:00,2015-01-06 15:58:09
6598,32,12,11,28,3,1,2,5,5,0,1,10,0.875,0.09375,0.03125,0.166666666666667,0.416666666666667,0.416666666666667,0,0.0909090909090909,0.909090909090909,7,4,6,2015-01-08 10:33:33,2015-01-06 18:51:35,2015-01-28 08:39:58
6599,5,10,11,4,0,1,0,10,0,2,1,8,0.8,0,0.2,0,1,0,0.181818181818182,0.0909090909090909,0.727272727272727,2,2,3,2015-01-09 12:40:59,2015-01-06 22:28:38,2015-01-07 19:04:41
6600,22,20,19,22,0,0,1,18,1,0,7,12,1,0,0,0.05,0.9,0.05,0,0.368421052631579,0.631578947368421,2,6,1,2015-01-06 15:19:01,2015-01-06 15:07:37,2015-01-06 16:55:30
6601,20,7,16,19,0,1,0,7,0,0,4,12,0.95,0,0.05,0,1,0,0,0.25,0.75,1,2,2,2015-01-06 15:16:45,2015-01-29 09:52:01,2015-01-06 17:02:49
6602,10,27,1,10,0,0,0,10,17,0,0,1,1,0,0,0,0.37037037037037,0.62962962962963,0,0,1,1,4,1,2015-01-06 15:22:12,2015-01-06 20:19:26,2015-03-10 15:26:55
6603,11,41,11,11,0,0,3,38,0,0,3,8,1,0,0,0.0731707317073171,0.926829268292683,0,0,0.272727272727273,0.727272727272727,1,5,3,2015-01-12 13:38:02,2015-01-06 17:21:25,2015-01-25 20:30:22
6604,10,18,5,10,0,0,1,9,8,0,3,2,1,0,0,0.0555555555555556,0.5,0.444444444444444,0,0.6,0.4,3,3,1,2015-01-06 17:40:38,2015-01-06 15:38:28,2015-02-05 07:16:46
6605,53,6,15,52,0,1,0,6,0,0,2,13,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.133333333333333,0.866666666666667,9,1,4,2015-01-06 16:38:07,2015-02-04 05:26:21,2015-01-11 15:56:05
6606,53,40,10,52,0,1,0,38,2,0,3,7,0.981132075471698,0,0.0188679245283019,0,0.95,0.05,0,0.3,0.7,9,6,3,2015-01-06 16:38:07,2015-01-06 15:30:43,2015-01-06 15:52:21
6607,9,16,5,4,2,3,4,9,3,2,1,2,0.444444444444444,0.222222222222222,0.333333333333333,0.25,0.5625,0.1875,0.4,0.2,0.4,3,3,1,2015-01-11 22:39:02,2015-01-11 22:39:02,2015-01-11 22:39:02
6608,153,26,10,150,2,1,1,25,0,0,2,8,0.980392156862745,0.0130718954248366,0.0065359477124183,0.0384615384615385,0.961538461538462,0,0,0.2,0.8,16,2,3,2015-01-06 15:05:40,2015-01-06 15:10:19,2015-01-06 15:59:29
6609,31,6,24,31,0,0,0,2,4,2,12,10,1,0,0,0,0.333333333333333,0.666666666666667,0.0833333333333333,0.5,0.416666666666667,8,2,4,2015-01-06 16:44:30,2015-02-03 21:06:47,2015-01-07 10:11:25
6610,19,1,1,18,1,0,0,1,0,0,0,1,0.947368421052632,0.0526315789473684,0,0,1,0,0,0,1,1,1,1,2015-01-13 16:28:07,2015-03-12 20:11:31,2015-03-12 20:11:31
6611,53,11,15,52,0,1,0,11,0,0,2,13,0.981132075471698,0,0.0188679245283019,0,1,0,0,0.133333333333333,0.866666666666667,9,2,4,2015-01-06 16:38:07,2015-01-06 15:40:35,2015-01-11 15:56:05
6612,29,5,2,16,8,5,0,1,4,0,0,2,0.551724137931034,0.275862068965517,0.172413793103448,0,0.2,0.8,0,0,1,5,1,2,2015-01-07 07:24:18,2015-01-07 07:05:39,2015-03-10 16:05:01
6613,17,15,5,15,1,1,0,15,0,0,0,5,0.882352941176471,0.0588235294117647,0.0588235294117647,0,1,0,0,0,1,1,1,2,2015-01-20 14:02:17,2015-01-10 23:05:10,2015-01-09 09:49:35
6614,2,33,10,2,0,0,2,30,1,0,3,7,1,0,0,0.0606060606060606,0.909090909090909,0.0303030303030303,0,0.3,0.7,1,5,2,2015-03-01 19:45:15,2015-01-06 21:10:24,2015-01-06 12:48:41
6615,31,56,6,28,0,3,2,54,0,0,1,5,0.903225806451613,0,0.0967741935483871,0.0357142857142857,0.964285714285714,0,0,0.166666666666667,0.833333333333333,3,6,3,2015-01-07 13:33:35,2015-01-06 15:42:24,2015-02-10 12:35:38
6616,153,28,20,150,2,1,0,28,0,3,3,14,0.980392156862745,0.0130718954248366,0.0065359477124183,0,1,0,0.15,0.15,0.7,16,2,3,2015-01-06 15:05:40,2015-01-06 17:44:13,2015-01-06 15:10:39
6617,16,14,14,16,0,0,0,4,10,2,2,10,1,0,0,0,0.285714285714286,0.714285714285714,0.142857142857143,0.142857142857143,0.714285714285714,1,2,2,2015-01-07 19:47:05,2015-01-06 21:36:49,2015-01-06 15:40:35
6618,5,7,6,4,0,1,0,7,0,0,0,6,0.8,0,0.2,0,1,0,0,0,1,1,1,1,2015-01-11 20:28:17,2015-01-28 17:59:31,2015-01-27 15:53:26
6619,40,8,12,40,0,0,0,8,0,0,3,9,1,0,0,0,1,0,0,0.25,0.75,2,1,1,2015-01-06 15:15:12,2015-01-06 16:52:43,2015-01-06 16:52:43
6620,41,25,5,41,0,0,0,25,0,0,0,5,1,0,0,0,1,0,0,0,1,5,4,2,2015-01-06 15:15:14,2015-01-06 19:30:49,2015-01-07 18:41:52
6621,13,2,3,2,1,10,0,2,0,1,0,2,0.153846153846154,0.0769230769230769,0.769230769230769,0,1,0,0.333333333333333,0,0.666666666666667,3,2,2,2015-01-06 21:52:46,2015-03-10 15:55:47,2015-02-10 13:54:51
6622,13,2,3,2,1,10,0,2,0,1,0,2,0.153846153846154,0.0769230769230769,0.769230769230769,0,1,0,0.333333333333333,0,0.666666666666667,3,2,2,2015-01-06 21:52:46,2015-03-10 15:55:47,2015-02-10 13:54:51
6623,11,6,3,9,0,2,2,3,1,0,0,3,0.818181818181818,0,0.181818181818182,0.333333333333333,0.5,0.166666666666667,0,0,1,3,3,3,2015-01-18 09:39:41,2015-01-22 20:25:17,2015-03-10 15:06:35
6624,1,34,7,1,0,0,1,33,0,0,0,7,1,0,0,0.0294117647058824,0.970588235294118,0,0,0,1,1,8,1,2015-03-10 15:33:33,2015-01-06 15:54:15,2015-01-09 12:31:17
6625,27,10,14,21,3,3,0,10,0,0,4,10,0.777777777777778,0.111111111111111,0.111111111111111,0,1,0,0,0.285714285714286,0.714285714285714,3,1,4,2015-01-06 15:10:35,2015-01-06 15:10:35,2015-01-06 15:10:35
6626,31,3,3,31,0,0,0,3,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667,4,1,1,2015-01-06 16:20:54,2015-01-22 09:24:33,2015-01-06 17:20:33
6627,5,6,3,5,0,0,0,5,1,0,0,3,1,0,0,0,0.833333333333333,0.166666666666667,0,0,1,3,3,3,2015-01-13 13:51:35,2015-01-06 15:08:06,2015-03-10 21:37:26
6628,4,4,12,4,0,0,1,1,2,0,2,10,1,0,0,0.25,0.25,0.5,0,0.166666666666667,0.833333333333333,1,1,2,2015-01-31 11:01:30,2015-01-20 13:49:40,2015-01-08 12:45:32
6629,19,6,13,7,3,9,3,2,1,3,7,3,0.368421052631579,0.157894736842105,0.473684210526316,0.5,0.333333333333333,0.166666666666667,0.230769230769231,0.538461538461538,0.230769230769231,3,1,1,2015-01-06 19:41:28,2015-01-14 21:44:33,2015-01-14 11:43:58
6630,28,29,3,20,3,5,16,8,5,1,0,2,0.714285714285714,0.107142857142857,0.178571428571429,0.551724137931034,0.275862068965517,0.172413793103448,0.333333333333333,0,0.666666666666667,3,5,1,2015-01-06 15:06:36,2015-01-07 07:24:18,2015-02-19 07:17:47
6631,5,7,2,5,0,0,0,1,6,0,0,2,1,0,0,0,0.142857142857143,0.857142857142857,0,0,1,2,2,1,2015-01-15 19:49:38,2015-01-19 08:17:14,2015-01-27 17:37:23
6632,13,2,7,5,4,4,0,2,0,4,1,2,0.384615384615385,0.307692307692308,0.307692307692308,0,1,0,0.571428571428571,0.142857142857143,0.285714285714286,1,1,1,2015-01-06 15:11:33,2015-01-06 15:11:33,2015-01-06 15:11:33
6633,22,15,13,22,0,0,0,15,0,0,2,11,1,0,0,0,1,0,0,0.153846153846154,0.846153846153846,19,3,2,2015-03-05 09:39:11,2015-01-11 13:46:40,2015-01-06 16:17:59
6634,3,1,1,1,0,2,0,1,0,0,0,1,0.333333333333333,0,0.666666666666667,0,1,0,0,0,1,1,1,1,2015-01-22 20:55:54,2015-03-16 08:23:05,2015-03-16 08:23:05
6635,69,42,24,67,0,2,0,39,3,0,2,22,0.971014492753623,0,0.0289855072463768,0,0.928571428571429,0.0714285714285714,0,0.0833333333333333,0.916666666666667,20,4,2,2015-01-06 16:12:57,2015-01-06 16:01:56,2015-01-06 21:19:53
6636,93,7,54,91,1,1,0,5,2,2,11,41,0.978494623655914,0.010752688172043,0.010752688172043,0,0.714285714285714,0.285714285714286,0.037037037037037,0.203703703703704,0.759259259259259,12,2,4,2015-01-06 15:06:58,2015-01-06 17:25:13,2015-01-06 15:16:45
6637,29,10,14,29,0,0,1,9,0,0,2,12,1,0,0,0.1,0.9,0,0,0.142857142857143,0.857142857142857,5,3,2,2015-01-06 15:52:21,2015-01-17 10:54:51,2015-01-06 15:27:25
6638,81,8,2,59,10,12,0,3,5,0,0,2,0.728395061728395,0.123456790123457,0.148148148148148,0,0.375,0.625,0,0,1,3,1,1,2015-01-06 15:26:12,2015-01-13 18:38:41,2015-02-04 21:15:32
6639,4,8,6,4,0,0,0,8,0,1,0,5,1,0,0,0,1,0,0.166666666666667,0,0.833333333333333,4,3,2,2015-03-10 16:25:21,2015-01-13 17:27:16,2015-02-24 17:00:27
6640,48,63,7,47,0,1,2,17,44,1,2,4,0.979166666666667,0,0.0208333333333333,0.0317460317460317,0.26984126984127,0.698412698412698,0.142857142857143,0.285714285714286,0.571428571428571,6,7,3,2015-01-06 18:09:31,2015-01-06 15:13:38,2015-01-21 07:55:58
6641,2,41,3,2,0,0,3,38,0,0,0,3,1,0,0,0.0731707317073171,0.926829268292683,0,0,0,1,1,5,1,2015-02-10 18:09:07,2015-01-06 17:21:25,2015-02-03 16:06:18
6642,52,81,11,51,0,1,0,81,0,0,0,11,0.980769230769231,0,0.0192307692307692,0,1,0,0,0,1,3,8,1,2015-01-06 15:41:27,2015-01-06 13:13:12,2015-01-14 17:54:39
6643,17,7,8,1,3,13,3,2,2,0,5,3,0.0588235294117647,0.176470588235294,0.764705882352941,0.428571428571429,0.285714285714286,0.285714285714286,0,0.625,0.375,1,1,2,2015-01-07 19:47:05,2015-01-13 13:40:25,2015-01-13 13:49:04
6644,69,40,13,67,0,2,0,38,2,0,1,12,0.971014492753623,0,0.0289855072463768,0,0.95,0.05,0,0.0769230769230769,0.923076923076923,20,6,2,2015-01-06 16:12:57,2015-01-06 15:30:43,2015-01-13 14:14:05
6645,3,81,44,1,0,2,59,10,12,7,14,23,0.333333333333333,0,0.666666666666667,0.728395061728395,0.123456790123457,0.148148148148148,0.159090909090909,0.318181818181818,0.522727272727273,1,3,5,2015-01-13 19:19:14,2015-01-06 15:26:12,2015-01-06 16:22:42
6646,69,10,1,67,0,2,0,4,6,0,0,1,0.971014492753623,0,0.0289855072463768,0,0.4,0.6,0,0,1,20,3,1,2015-01-06 16:12:57,2015-01-06 20:33:10,2015-03-10 14:45:35
6647,29,1,3,16,8,5,0,1,0,1,1,1,0.551724137931034,0.275862068965517,0.172413793103448,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333,5,1,1,2015-01-07 07:24:18,2015-03-10 15:23:26,2015-01-08 08:15:25
6648,1,4,1,1,0,0,1,3,0,0,0,1,1,0,0,0.25,0.75,0,0,0,1,1,1,1,2015-03-16 10:18:59,2015-01-20 17:51:05,2015-03-16 10:18:59
6649,46,5,15,46,0,0,0,5,0,0,7,8,1,0,0,0,1,0,0,0.466666666666667,0.533333333333333,11,1,2,2015-01-07 12:17:51,2015-01-13 18:06:55,2015-01-06 15:21:53
6650,35,15,3,35,0,0,1,1,13,0,1,2,1,0,0,0.0666666666666667,0.0666666666666667,0.866666666666667,0,0.333333333333333,0.666666666666667,6,1,1,2015-01-06 16:40:25,2015-01-08 08:21:46,2015-01-06 18:18:57
6651,6,26,24,6,0,0,2,24,0,0,3,21,1,0,0,0.0769230769230769,0.923076923076923,0,0,0.125,0.875,1,3,4,2015-01-06 16:16:00,2015-01-06 15:18:32,2015-01-07 09:10:24
6652,16,68,9,16,0,0,0,68,0,0,2,7,1,0,0,0,1,0,0,0.222222222222222,0.777777777777778,5,6,1,2015-01-06 15:09:37,2015-01-06 15:05:40,2015-01-06 17:37:35
6653,4,6,96,4,0,0,0,6,0,12,17,67,1,0,0,0,1,0,0.125,0.177083333333333,0.697916666666667,4,1,11,2015-03-10 17:02:54,2015-01-06 16:09:15,2015-01-06 09:34:53
6654,37,12,6,36,0,1,3,8,1,1,1,4,0.972972972972973,0,0.027027027027027,0.25,0.666666666666667,0.0833333333333333,0.166666666666667,0.166666666666667,0.666666666666667,6,2,1,2015-01-06 15:17:26,2015-01-07 16:57:40,2015-01-08 18:05:33
6655,2,23,35,2,0,0,0,23,0,0,6,29,1,0,0,0,1,0,0,0.171428571428571,0.828571428571429,1,2,13,2015-02-11 19:23:19,2015-01-06 20:40:26,2015-01-06 15:22:25
6656,24,50,19,24,0,0,0,50,0,0,4,15,1,0,0,0,1,0,0,0.210526315789474,0.789473684210526,5,8,3,2015-01-06 15:18:22,2015-01-06 15:15:14,2015-01-06 15:57:56
6657,3,8,2,3,0,0,0,8,0,0,0,2,1,0,0,0,1,0,0,0,1,1,2,1,2015-01-27 13:58:19,2015-01-13 20:35:34,2015-02-10 12:36:40
6658,19,5,19,19,0,0,0,5,0,0,2,17,1,0,0,0,1,0,0,0.105263157894737,0.894736842105263,3,1,4,2015-01-06 15:07:53,2015-01-07 14:37:41,2015-01-06 21:49:47
6659,4,18,62,3,0,1,0,18,0,1,11,50,0.75,0,0.25,0,1,0,0.0161290322580645,0.17741935483871,0.806451612903226,1,4,8,2015-01-14 07:38:10,2015-01-06 15:14:06,2015-01-06 15:55:03
6660,7,1,19,7,0,0,0,1,0,17,0,2,1,0,0,0,1,0,0.894736842105263,0,0.105263157894737,1,1,2,2015-01-13 15:18:53,2015-03-10 15:46:12,2015-01-06 17:53:50
6661,2,19,18,2,0,0,0,18,1,0,2,16,1,0,0,0,0.947368421052632,0.0526315789473684,0,0.111111111111111,0.888888888888889,1,2,4,2015-01-06 16:14:06,2015-01-06 16:14:06,2015-01-06 16:14:06
6662,153,23,10,150,2,1,1,22,0,0,2,8,0.980392156862745,0.0130718954248366,0.0065359477124183,0.0434782608695652,0.956521739130435,0,0,0.2,0.8,16,5,2,2015-01-06 15:05:40,2015-01-06 16:24:24,2015-01-20 13:54:12
