orderID,nCoupon1Used,nCoupon2Used,nCoupon3Used,pCoupon1Used,pCoupon2Used,pCoupon3Used,nCoup1Col1Used,nCoup1Col2Used,nCoup1Col3Used,nCoup2Col1Used,nCoup2Col2Used,nCoup2Col3Used,nCoup3Col1Used,nCoup3Col2Used,nCoup3Col3Used,pCoup1Col1Used,pCoup1Col2Used,pCoup1Col3Used,pCoup2Col1Used,pCoup2Col2Used,pCoup2Col3Used,pCoup3Col1Used,pCoup3Col2Used,pCoup3Col3Used
208,4,4,9,0.2,0.16,0.105882352941176,4,0,0,0,4,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
209,7,0,0,0.148936170212766,0,0,7,0,0,0,0,0,0,0,0,1,0,0,,,,,,
210,1,6,0,0.0909090909090909,0.13953488372093,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
211,8,6,1,0.181818181818182,0.333333333333333,0.125,8,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
212,14,0,0,0.175,0,0,14,0,0,0,0,0,0,0,0,1,0,0,,,,,,
213,2,4,0,0.142857142857143,0.153846153846154,0,2,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
214,5,2,24,0.357142857142857,0.133333333333333,0.263736263736264,5,0,0,0,2,0,2,5,17,1,0,0,0,1,0,0.0833333333333333,0.208333333333333,0.708333333333333
215,1,2,5,0.333333333333333,0.666666666666667,0.227272727272727,1,0,0,0,2,0,5,0,0,1,0,0,0,1,0,1,0,0
216,7,9,3,0.1,0.257142857142857,0.107142857142857,7,0,0,0,9,0,0,0,3,1,0,0,0,1,0,0,0,1
217,3,0,1,0.1875,0,0.166666666666667,3,0,0,0,0,0,0,1,0,1,0,0,,,,0,1,0
218,5,1,0,0.227272727272727,0.25,0,4,0,1,0,1,0,0,0,0,0.8,0,0.2,0,1,0,,,
219,0,1,2,0,0.166666666666667,0.4,0,0,0,0,1,0,0,1,1,,,,0,1,0,0,0.5,0.5
220,4,3,2,0.19047619047619,0.6,0.166666666666667,4,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,1
221,14,1,3,0.175,0.1,0.230769230769231,14,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1
222,6,1,3,0.333333333333333,0.1,0.428571428571429,6,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
223,3,1,2,0.3,0.0357142857142857,0.5,3,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
224,2,49,0,0.666666666666667,0.628205128205128,0,1,1,0,34,8,7,0,0,0,0.5,0.5,0,0.693877551020408,0.163265306122449,0.142857142857143,,,
225,5,2,0,0.454545454545455,0.333333333333333,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,1,,,
226,8,1,2,0.181818181818182,0.0357142857142857,0.153846153846154,8,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0
227,2,4,0,0.0625,0.285714285714286,0,2,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
228,2,1,2,0.666666666666667,0.5,0.2,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
229,1,8,0,0.166666666666667,0.285714285714286,0,1,0,0,1,1,6,0,0,0,1,0,0,0.125,0.125,0.75,,,
230,1,10,3,0.0666666666666667,0.204081632653061,0.1875,1,0,0,0,10,0,0,2,1,1,0,0,0,1,0,0,0.666666666666667,0.333333333333333
231,2,1,1,0.166666666666667,0.166666666666667,0.5,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
232,6,3,1,0.157894736842105,0.375,0.0769230769230769,6,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,0
233,3,8,4,0.15,0.242424242424242,0.363636363636364,2,0,1,0,7,1,0,0,4,0.666666666666667,0,0.333333333333333,0,0.875,0.125,0,0,1
234,28,1,0,0.345679012345679,0.333333333333333,0,26,1,1,0,1,0,0,0,0,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,,,
235,1,2,0,0.5,0.666666666666667,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
236,2,2,2,0.222222222222222,0.153846153846154,0.153846153846154,2,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
237,2,0,1,0.333333333333333,0,0.125,2,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
238,2,1,9,0.166666666666667,0.0526315789473684,0.105882352941176,2,0,0,0,1,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
239,2,1,0,0.4,0.25,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
240,1,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,
241,12,8,4,0.324324324324324,0.16,0.285714285714286,12,0,0,0,8,0,0,0,4,1,0,0,0,1,0,0,0,1
242,1,0,4,1,0,0.285714285714286,1,0,0,0,0,0,1,1,2,1,0,0,,,,0.25,0.25,0.5
243,44,6,6,0.321167883211679,0.13953488372093,0.2,43,0,1,0,6,0,0,1,5,0.977272727272727,0,0.0227272727272727,0,1,0,0,0.166666666666667,0.833333333333333
244,1,2,4,0.0833333333333333,0.25,0.0930232558139535,1,0,0,1,1,0,4,0,0,1,0,0,0.5,0.5,0,1,0,0
245,14,3,6,0.175,0.428571428571429,0.230769230769231,14,0,0,0,3,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
246,17,2,0,0.346938775510204,0.0869565217391304,0,17,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
247,4,11,1,0.148148148148148,0.150684931506849,0.333333333333333,4,0,0,0,11,0,0,0,1,1,0,0,0,1,0,0,0,1
248,5,6,6,0.138888888888889,0.230769230769231,0.272727272727273,5,0,0,0,6,0,0,1,5,1,0,0,0,1,0,0,0.166666666666667,0.833333333333333
249,3,2,2,0.230769230769231,0.2,0.285714285714286,3,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,1
250,2,3,7,0.333333333333333,0.214285714285714,0.466666666666667,2,0,0,0,3,0,0,1,6,1,0,0,0,1,0,0,0.142857142857143,0.857142857142857
251,7,2,0,0.142857142857143,0.133333333333333,0,6,0,1,0,2,0,0,0,0,0.857142857142857,0,0.142857142857143,0,1,0,,,
252,5,5,0,0.119047619047619,0.147058823529412,0,5,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
253,24,3,3,0.19672131147541,0.272727272727273,0.333333333333333,24,0,0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,1
254,44,0,0,0.321167883211679,0,0,43,0,1,0,0,0,0,0,0,0.977272727272727,0,0.0227272727272727,,,,,,
255,5,4,9,0.333333333333333,0.19047619047619,0.105882352941176,5,0,0,0,4,0,1,1,7,1,0,0,0,1,0,0.111111111111111,0.111111111111111,0.777777777777778
256,11,4,0,0.354838709677419,0.333333333333333,0,11,0,0,0,0,4,0,0,0,1,0,0,0,0,1,,,
257,7,3,3,0.142857142857143,0.166666666666667,0.5,6,0,1,0,3,0,1,1,1,0.857142857142857,0,0.142857142857143,0,1,0,0.333333333333333,0.333333333333333,0.333333333333333
258,6,1,0,0.25,0.142857142857143,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
260,20,9,0,0.210526315789474,0.257142857142857,0,20,0,0,0,9,0,0,0,0,1,0,0,0,1,0,,,
261,7,1,4,0.142857142857143,0.333333333333333,0.666666666666667,6,0,1,0,1,0,0,1,3,0.857142857142857,0,0.142857142857143,0,1,0,0,0.25,0.75
262,0,4,4,0,0.235294117647059,0.222222222222222,0,0,0,0,4,0,0,1,3,,,,0,1,0,0,0.25,0.75
263,44,10,1,0.321167883211679,0.161290322580645,0.0909090909090909,43,0,1,0,10,0,0,0,1,0.977272727272727,0,0.0227272727272727,0,1,0,0,0,1
264,44,8,0,0.321167883211679,0.16,0,43,0,1,0,8,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
265,3,0,3,0.1875,0,0.15,3,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
266,9,4,9,0.105882352941176,0.16,0.18,1,1,7,0,4,0,0,3,6,0.111111111111111,0.111111111111111,0.777777777777778,0,1,0,0,0.333333333333333,0.666666666666667
267,3,2,1,0.214285714285714,0.25,0.1,3,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0
268,20,4,2,0.210526315789474,0.173913043478261,0.153846153846154,20,0,0,0,4,0,0,2,0,1,0,0,0,1,0,0,1,0
269,4,0,0,0.363636363636364,0,0,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,
270,3,0,3,0.428571428571429,0,0.15,3,0,0,0,0,0,0,1,2,1,0,0,,,,0,0.333333333333333,0.666666666666667
271,20,1,1,0.555555555555556,0.0526315789473684,0.25,17,1,2,0,1,0,0,0,1,0.85,0.05,0.1,0,1,0,0,0,1
272,1,5,0,0.166666666666667,0.147058823529412,0,1,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
273,1,4,0,0.0769230769230769,0.173913043478261,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
274,1,2,1,0.166666666666667,0.25,0.166666666666667,1,0,0,0,1,1,0,1,0,1,0,0,0,0.5,0.5,0,1,0
275,10,2,1,0.344827586206897,0.25,0.0833333333333333,7,0,3,0,0,2,0,0,1,0.7,0,0.3,0,0,1,0,0,1
276,1,3,0,0.25,0.6,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,,,
277,2,9,1,0.333333333333333,0.105882352941176,1,2,0,0,1,1,7,0,0,1,1,0,0,0.111111111111111,0.111111111111111,0.777777777777778,0,0,1
278,0,12,0,0,0.244897959183673,0,0,0,0,0,12,0,0,0,0,,,,0,1,0,,,
279,1,1,0,0.333333333333333,0.0555555555555556,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
280,4,4,9,0.235294117647059,0.173913043478261,0.128571428571429,3,0,1,0,4,0,0,1,8,0.75,0,0.25,0,1,0,0,0.111111111111111,0.888888888888889
281,3,4,1,0.214285714285714,0.363636363636364,0.125,3,0,0,0,4,0,1,0,0,1,0,0,0,1,0,1,0,0
282,3,1,0,0.214285714285714,0.142857142857143,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
283,44,0,2,0.321167883211679,0,0.2,43,0,1,0,0,0,0,0,2,0.977272727272727,0,0.0227272727272727,,,,0,0,1
284,0,1,2,0,0.5,0.153846153846154,0,0,0,0,1,0,0,1,1,,,,0,1,0,0,0.5,0.5
285,24,5,0,0.19672131147541,0.131578947368421,0,24,0,0,0,5,0,0,0,0,1,0,0,0,1,0,,,
286,4,1,0,0.125,0.0588235294117647,0,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
287,0,0,3,0,0,0.12,0,0,0,0,0,0,0,1,2,,,,,,,0,0.333333333333333,0.666666666666667
288,9,2,1,0.257142857142857,0.111111111111111,0.0769230769230769,9,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
289,1,1,0,0.333333333333333,0.166666666666667,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
290,7,1,0,0.148936170212766,0.2,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
291,2,0,0,0.0625,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
292,24,6,1,0.19672131147541,0.157894736842105,0.333333333333333,24,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
293,2,1,2,0.117647058823529,0.111111111111111,0.25,2,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
294,1,1,0,0.0625,0.1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,,,
295,1,0,3,0.5,0,0.142857142857143,1,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
296,3,2,0,0.3,0.166666666666667,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
297,18,0,0,0.72,0,0,15,2,1,0,0,0,0,0,0,0.833333333333333,0.111111111111111,0.0555555555555556,,,,,,
298,2,0,2,0.0952380952380952,0,0.5,2,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
299,2,2,0,0.25,0.181818181818182,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
300,20,4,1,0.210526315789474,0.16,0.5,20,0,0,0,4,0,0,0,1,1,0,0,0,1,0,0,0,1
301,0,0,6,0,0,0.272727272727273,0,0,0,0,0,0,0,3,3,,,,,,,0,0.5,0.5
302,1,5,4,0.333333333333333,0.277777777777778,0.5,1,0,0,0,3,2,3,0,1,1,0,0,0,0.6,0.4,0.75,0,0.25
303,17,1,0,0.68,0.333333333333333,0,13,3,1,0,1,0,0,0,0,0.764705882352941,0.176470588235294,0.0588235294117647,0,1,0,,,
304,7,2,1,0.318181818181818,0.133333333333333,0.2,7,0,0,0,1,1,0,0,1,1,0,0,0,0.5,0.5,0,0,1
305,1,0,2,0.25,0,0.5,1,0,0,0,0,0,0,1,1,1,0,0,,,,0,0.5,0.5
306,0,0,3,0,0,0.107142857142857,0,0,0,0,0,0,0,0,3,,,,,,,0,0,1
307,11,5,0,0.366666666666667,0.416666666666667,0,11,0,0,0,1,4,0,0,0,1,0,0,0,0.2,0.8,,,
308,6,1,1,0.157894736842105,0.0454545454545455,0.125,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
309,10,2,1,0.263157894736842,0.105263157894737,0.142857142857143,10,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0
310,4,1,1,0.285714285714286,0.0357142857142857,0.0769230769230769,3,0,1,0,1,0,0,0,1,0.75,0,0.25,0,1,0,0,0,1
311,0,8,0,0,0.16,0,0,0,0,0,8,0,0,0,0,,,,0,1,0,,,
312,4,7,0,0.222222222222222,0.636363636363636,0,0,1,3,7,0,0,0,0,0,0,0.25,0.75,1,0,0,,,
313,2,4,2,0.222222222222222,0.181818181818182,0.133333333333333,2,0,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
314,3,2,0,0.3,0.1,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0.5,0.5,,,
315,1,6,0,0.0625,0.153846153846154,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
316,1,1,1,0.111111111111111,0.125,0.166666666666667,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
317,7,6,0,0.148936170212766,0.142857142857143,0,7,0,0,0,6,0,0,0,0,1,0,0,0,1,0,,,
318,0,4,11,0,0.363636363636364,0.354838709677419,0,0,0,2,1,1,11,0,0,,,,0.5,0.25,0.25,1,0,0
319,6,4,3,0.214285714285714,0.173913043478261,0.272727272727273,6,0,0,0,4,0,0,0,3,1,0,0,0,1,0,0,0,1
320,7,4,0,0.291666666666667,0.363636363636364,0,5,2,0,0,4,0,0,0,0,0.714285714285714,0.285714285714286,0,0,1,0,,,
321,1,6,1,0.166666666666667,0.333333333333333,0.1,1,0,0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1
322,3,0,0,0.5,0,0,2,0,1,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,,,,,,
323,3,0,3,0.214285714285714,0,0.333333333333333,3,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
324,7,0,0,0.318181818181818,0,0,3,2,2,0,0,0,0,0,0,0.428571428571429,0.285714285714286,0.285714285714286,,,,,,
325,0,0,2,0,0,0.666666666666667,0,0,0,0,0,0,0,1,1,,,,,,,0,0.5,0.5
326,10,3,0,0.263157894736842,0.142857142857143,0,10,0,0,0,3,0,0,0,0,1,0,0,0,1,0,,,
327,49,4,0,0.628205128205128,0.4,0,34,8,7,0,1,3,0,0,0,0.693877551020408,0.163265306122449,0.142857142857143,0,0.25,0.75,,,
328,4,1,4,0.266666666666667,0.2,0.153846153846154,4,0,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0.25,0.75
329,2,2,0,1,0.5,0,1,1,0,0,1,1,0,0,0,0.5,0.5,0,0,0.5,0.5,,,
330,8,1,1,0.181818181818182,0.0454545454545455,0.125,8,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
331,10,0,2,0.344827586206897,0,0.5,7,0,3,0,0,0,1,0,1,0.7,0,0.3,,,,0.5,0,0.5
332,6,0,2,0.25,0,0.153846153846154,6,0,0,0,0,0,0,1,1,1,0,0,,,,0,0.5,0.5
333,0,1,1,0,1,0.333333333333333,0,0,0,0,1,0,0,1,0,,,,0,1,0,0,1,0
334,4,0,2,0.444444444444444,0,0.666666666666667,4,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
335,4,1,0,0.571428571428571,0.111111111111111,0,1,0,3,0,1,0,0,0,0,0.25,0,0.75,0,1,0,,,
336,3,2,0,0.1875,0.333333333333333,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
337,1,1,2,0.142857142857143,0.142857142857143,0.666666666666667,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0.5,0.5
338,0,3,9,0,0.3,0.128571428571429,0,0,0,0,3,0,0,1,8,,,,0,1,0,0,0.111111111111111,0.888888888888889
339,2,1,0,0.666666666666667,0.5,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
340,24,11,2,0.19672131147541,0.150684931506849,0.153846153846154,24,0,0,0,11,0,0,0,2,1,0,0,0,1,0,0,0,1
341,8,4,0,0.186046511627907,0.333333333333333,0,0,4,4,0,1,3,0,0,0,0,0.5,0.5,0,0.25,0.75,,,
342,6,2,1,0.545454545454545,0.166666666666667,0.125,6,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
343,5,3,3,0.333333333333333,0.130434782608696,0.136363636363636,5,0,0,0,1,2,0,0,3,1,0,0,0,0.333333333333333,0.666666666666667,0,0,1
344,0,2,1,0,0.117647058823529,0.0714285714285714,0,0,0,0,2,0,0,0,1,,,,0,1,0,0,0,1
345,6,2,0,0.333333333333333,0.4,0,6,0,0,1,0,1,0,0,0,1,0,0,0.5,0,0.5,,,
346,1,9,1,0.166666666666667,0.692307692307692,0.142857142857143,1,0,0,0,7,2,0,1,0,1,0,0,0,0.777777777777778,0.222222222222222,0,1,0
347,3,8,2,0.3,0.533333333333333,0.333333333333333,1,1,1,1,3,4,0,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0.125,0.375,0.5,0,1,0
348,3,9,4,0.107142857142857,0.105882352941176,0.571428571428571,3,0,0,1,1,7,0,1,3,1,0,0,0.111111111111111,0.111111111111111,0.777777777777778,0,0.25,0.75
349,24,1,14,0.19672131147541,0.0666666666666667,0.259259259259259,24,0,0,0,1,0,0,5,9,1,0,0,0,1,0,0,0.357142857142857,0.642857142857143
350,3,1,0,0.2,0.333333333333333,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
351,0,5,4,0,0.147058823529412,0.181818181818182,0,0,0,0,5,0,1,1,2,,,,0,1,0,0.25,0.25,0.5
352,0,2,1,0,0.25,0.25,0,0,0,1,0,1,0,0,1,,,,0.5,0,0.5,0,0,1
353,17,11,2,0.68,0.366666666666667,0.285714285714286,13,3,1,11,0,0,0,0,2,0.764705882352941,0.176470588235294,0.0588235294117647,1,0,0,0,0,1
354,1,1,0,0.0588235294117647,0.0454545454545455,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
355,3,2,2,0.375,0.153846153846154,0.285714285714286,2,1,0,0,2,0,0,2,0,0.666666666666667,0.333333333333333,0,0,1,0,0,1,0
356,7,1,3,0.1,0.2,0.176470588235294,7,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0.666666666666667,0,0.333333333333333
357,0,2,0,0,0.333333333333333,0,0,0,0,0,1,1,0,0,0,,,,0,0.5,0.5,,,
358,1,3,1,0.333333333333333,0.166666666666667,0.0666666666666667,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
359,8,8,1,0.470588235294118,0.186046511627907,0.1,8,0,0,0,4,4,0,1,0,1,0,0,0,0.5,0.5,0,1,0
360,3,0,1,0.214285714285714,0,0.333333333333333,3,0,0,0,0,0,0,0,1,1,0,0,,,,0,0,1
361,1,10,3,0.166666666666667,0.344827586206897,0.214285714285714,1,0,0,7,0,3,0,3,0,1,0,0,0.7,0,0.3,0,1,0
362,0,5,1,0,0.357142857142857,1,0,0,0,0,5,0,0,0,1,,,,0,1,0,0,0,1
363,2,0,0,0.285714285714286,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,,,,,
364,3,0,0,0.111111111111111,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
365,1,1,4,0.25,0.5,0.285714285714286,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0.25,0.25,0.5
366,0,4,8,0,0.148148148148148,0.186046511627907,0,0,0,0,4,0,0,4,4,,,,0,1,0,0,0.5,0.5
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
368,5,4,3,0.714285714285714,0.285714285714286,0.75,3,0,2,1,3,0,1,1,1,0.6,0,0.4,0.25,0.75,0,0.333333333333333,0.333333333333333,0.333333333333333
369,5,3,6,0.357142857142857,0.428571428571429,0.230769230769231,5,0,0,1,2,0,0,1,5,1,0,0,0.333333333333333,0.666666666666667,0,0,0.166666666666667,0.833333333333333
370,8,0,0,0.333333333333333,0,0,8,0,0,0,0,0,0,0,0,1,0,0,,,,,,
371,44,6,0,0.321167883211679,0.13953488372093,0,43,0,1,0,6,0,0,0,0,0.977272727272727,0,0.0227272727272727,0,1,0,,,
372,20,2,0,0.210526315789474,0.133333333333333,0,20,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
373,2,3,0,0.5,0.375,0,2,0,0,2,1,0,0,0,0,1,0,0,0.666666666666667,0.333333333333333,0,,,
374,18,0,1,0.72,0,0.5,15,2,1,0,0,0,0,1,0,0.833333333333333,0.111111111111111,0.0555555555555556,,,,0,1,0
375,4,1,0,0.210526315789474,0.0555555555555556,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
376,3,2,0,0.1875,0.166666666666667,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,,,
377,2,2,1,0.222222222222222,0.153846153846154,0.0555555555555556,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
378,2,12,4,0.0909090909090909,0.244897959183673,0.363636363636364,2,0,0,0,12,0,0,0,4,1,0,0,0,1,0,0,0,1
379,1,0,2,0.333333333333333,0,0.1,1,0,0,0,0,0,0,0,2,1,0,0,,,,0,0,1
380,1,0,4,0.0769230769230769,0,0.235294117647059,1,0,0,0,0,0,3,0,1,1,0,0,,,,0.75,0,0.25
381,0,0,2,0,0,0.125,0,0,0,0,0,0,0,0,2,,,,,,,0,0,1
382,0,1,1,0,0.5,0.2,0,0,0,0,1,0,0,0,1,,,,0,1,0,0,0,1
383,24,3,1,0.19672131147541,0.176470588235294,0.2,24,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
384,14,1,2,0.175,0.0454545454545455,0.125,14,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1
385,1,9,0,0.166666666666667,0.128571428571429,0,1,0,0,0,1,8,0,0,0,1,0,0,0,0.111111111111111,0.888888888888889,,,
386,28,10,2,0.345679012345679,0.344827586206897,0.285714285714286,26,1,1,7,0,3,0,0,2,0.928571428571429,0.0357142857142857,0.0357142857142857,0.7,0,0.3,0,0,1
387,6,4,3,0.206896551724138,0.153846153846154,0.333333333333333,6,0,0,0,4,0,3,0,0,1,0,0,0,1,0,1,0,0
388,5,1,0,0.227272727272727,0.333333333333333,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,,
389,0,1,0,0,0.142857142857143,0,0,0,0,1,0,0,0,0,0,,,,1,0,0,,,
390,1,3,1,0.125,0.111111111111111,0.2,1,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1
391,2,3,0,0.5,0.375,0,1,1,0,0,3,0,0,0,0,0.5,0.5,0,0,1,0,,,
392,13,3,7,0.464285714285714,0.230769230769231,0.291666666666667,10,0,3,3,0,0,5,2,0,0.769230769230769,0,0.230769230769231,1,0,0,0.714285714285714,0.285714285714286,0
393,5,0,0,0.15625,0,0,5,0,0,0,0,0,0,0,0,1,0,0,,,,,,
394,6,2,9,0.214285714285714,0.153846153846154,0.128571428571429,6,0,0,0,2,0,0,1,8,1,0,0,0,1,0,0,0.111111111111111,0.888888888888889
395,1,2,1,0.166666666666667,0.25,0.166666666666667,1,0,0,0,1,1,0,1,0,1,0,0,0,0.5,0.5,0,1,0
396,14,4,0,0.175,0.285714285714286,0,14,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
397,1,4,0,0.166666666666667,0.333333333333333,0,1,0,0,0,4,0,0,0,0,1,0,0,0,1,0,,,
398,7,24,14,0.142857142857143,0.263736263736264,0.259259259259259,6,0,1,2,5,17,0,5,9,0.857142857142857,0,0.142857142857143,0.0833333333333333,0.208333333333333,0.708333333333333,0,0.357142857142857,0.642857142857143
399,24,1,0,0.19672131147541,0.111111111111111,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,
400,4,2,1,0.333333333333333,0.125,1,4,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1
401,1,2,1,0.0666666666666667,0.166666666666667,0.0833333333333333,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1
402,3,1,4,0.157894736842105,0.0454545454545455,0.173913043478261,3,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1
403,28,11,1,0.345679012345679,0.150684931506849,0.0625,26,1,1,0,11,0,0,0,1,0.928571428571429,0.0357142857142857,0.0357142857142857,0,1,0,0,0,1
404,7,3,6,0.1,0.0882352941176471,0.146341463414634,7,0,0,0,3,0,0,2,4,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
405,3,0,0,0.5,0,0,1,1,1,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,,,,,,
406,7,3,8,0.583333333333333,0.333333333333333,0.5,4,2,1,0,2,1,4,1,3,0.571428571428571,0.285714285714286,0.142857142857143,0,0.666666666666667,0.333333333333333,0.5,0.125,0.375
407,5,0,0,0.3125,0,0,3,1,1,0,0,0,0,0,0,0.6,0.2,0.2,,,,,,
408,3,0,0,0.214285714285714,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,
409,5,0,3,0.119047619047619,0,0.107142857142857,5,0,0,0,0,0,0,0,3,1,0,0,,,,0,0,1
410,14,1,3,0.175,0.125,0.176470588235294,14,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
411,1,3,4,0.25,0.176470588235294,0.571428571428571,1,0,0,0,3,0,1,0,3,1,0,0,0,1,0,0.25,0,0.75
412,5,4,2,0.142857142857143,0.16,0.222222222222222,5,0,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0.5,0.5
413,3,3,3,0.214285714285714,0.142857142857143,0.12,3,0,0,0,3,0,0,1,2,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
414,5,1,4,0.714285714285714,0.125,0.19047619047619,3,0,2,0,0,1,1,2,1,0.6,0,0.4,0,0,1,0.25,0.5,0.25
415,4,3,1,0.333333333333333,0.176470588235294,0.142857142857143,4,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
416,3,4,6,0.2,0.153846153846154,0.146341463414634,3,0,0,0,4,0,0,2,4,1,0,0,0,1,0,0,0.333333333333333,0.666666666666667
417,3,3,1,0.214285714285714,0.375,0.125,3,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0
